tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,control,value,channel,program,note,velocity
134640,note_on,120,0,14,,,,,,,,,,11,,74,110
134640,note_on,60,0,2,,,,,,,,,,0,,65,50
134640,note_on,60,0,5,,,,,,,,,,3,,65,50
134700,note_on,60,0,14,,,,,,,,,,11,,72,110
134710,note_on,10,0,14,,,,,,,,,,11,,74,0
134760,note_on,120,0,5,,,,,,,,,,3,,65,0
134760,note_on,120,0,2,,,,,,,,,,0,,65,0
134840,note_on,130,0,14,,,,,,,,,,11,,72,0
134880,note_on,40,0,14,,,,,,,,,,11,,70,110
134880,note_on,120,0,2,,,,,,,,,,0,,65,50
134880,note_on,120,0,5,,,,,,,,,,3,,65,50
134990,note_on,110,0,14,,,,,,,,,,11,,70,0
135000,note_on,10,0,14,,,,,,,,,,11,,69,110
135060,note_on,180,0,2,,,,,,,,,,0,,65,0
135060,note_on,180,0,5,,,,,,,,,,3,,65,0
135090,note_on,90,0,14,,,,,,,,,,11,,69,0
135120,note_on,30,0,14,,,,,,,,,,11,,70,110
135120,note_on,60,0,2,,,,,,,,,,0,,65,50
135120,note_on,60,0,5,,,,,,,,,,3,,65,50
135240,note_on,120,0,2,,,,,,,,,,0,,65,0
135240,note_on,120,0,5,,,,,,,,,,3,,65,0
135360,note_on,120,0,2,,,,,,,,,,0,,65,50
135360,note_on,120,0,5,,,,,,,,,,3,,65,50
135480,note_on,360,0,14,,,,,,,,,,11,,70,0
135540,note_on,180,0,2,,,,,,,,,,0,,65,0
135540,note_on,180,0,5,,,,,,,,,,3,,65,0
135600,note_on,60,0,5,,,,,,,,,,3,,65,50
135600,note_on,120,0,14,,,,,,,,,,11,,70,110
135600,note_on,60,0,2,,,,,,,,,,0,,65,50
135660,note_on,60,0,14,,,,,,,,,,11,,69,110
135670,note_on,10,0,14,,,,,,,,,,11,,70,0
135720,note_on,120,0,2,,,,,,,,,,0,,65,0
135720,note_on,120,0,5,,,,,,,,,,3,,65,0
135800,note_on,130,0,14,,,,,,,,,,11,,69,0
135840,note_on,120,0,2,,,,,,,,,,0,,65,50
135840,note_on,120,0,5,,,,,,,,,,3,,65,50
135840,note_on,40,0,14,,,,,,,,,,11,,67,110
135950,note_on,110,0,14,,,,,,,,,,11,,67,0
135960,note_on,10,0,14,,,,,,,,,,11,,65,110
136020,note_on,180,0,5,,,,,,,,,,3,,65,0
136020,note_on,180,0,2,,,,,,,,,,0,,65,0
136050,note_on,90,0,14,,,,,,,,,,11,,65,0
136080,note_on,30,0,14,,,,,,,,,,11,,75,110
136080,note_on,60,0,5,,,,,,,,,,3,,65,50
136080,note_on,60,0,2,,,,,,,,,,0,,65,50
136200,note_on,120,0,5,,,,,,,,,,3,,65,0
136200,note_on,120,0,2,,,,,,,,,,0,,65,0
136320,note_on,120,0,2,,,,,,,,,,0,,65,50
136320,note_on,120,0,5,,,,,,,,,,3,,65,50
136440,note_on,360,0,14,,,,,,,,,,11,,75,0
136500,note_on,180,0,5,,,,,,,,,,3,,65,0
136500,note_on,180,0,2,,,,,,,,,,0,,65,0
136560,note_on,60,0,5,,,,,,,,,,3,,58,50
136560,note_on,60,0,2,,,,,,,,,,0,,58,50
136560,note_on,120,0,14,,,,,,,,,,11,,74,110
136680,note_on,120,0,14,,,,,,,,,,11,,74,0
136800,note_on,240,0,5,,,,,,,,,,3,,58,0
136800,note_on,240,0,2,,,,,,,,,,0,,58,0
136800,note_on,120,0,14,,,,,,,,,,11,,70,110
136920,note_on,120,0,14,,,,,,,,,,11,,69,110
136930,note_on,10,0,14,,,,,,,,,,11,,70,0
137010,note_on,80,0,14,,,,,,,,,,11,,69,0
137040,note_on,30,0,14,,,,,,,,,,11,,70,110
137160,note_on,120,0,14,,,,,,,,,,11,,72,110
137170,note_on,10,0,14,,,,,,,,,,11,,70,0
137270,note_on,100,0,14,,,,,,,,,,11,,72,0
137280,note_on,10,0,14,,,,,,,,,,11,,74,110
137390,note_on,110,0,14,,,,,,,,,,11,,74,0
137400,note_on,10,0,14,,,,,,,,,,11,,75,110
137490,note_on,90,0,14,,,,,,,,,,11,,75,0
137520,note_on,30,0,14,,,,,,,,,,11,,79,110
137580,note_on,60,0,14,,,,,,,,,,11,,77,110
137590,note_on,10,0,14,,,,,,,,,,11,,79,0
137640,note_on,50,0,14,,,,,,,,,,11,,79,110
137650,note_on,10,0,14,,,,,,,,,,11,,77,0
137700,note_on,50,0,14,,,,,,,,,,11,,77,110
137710,note_on,10,0,14,,,,,,,,,,11,,79,0
137760,note_on,960,0,5,,,,,,,,,,3,,65,50
137760,note_on,960,0,2,,,,,,,,,,0,,65,50
137880,note_on,120,0,2,,,,,,,,,,0,,63,50
137880,note_on,120,0,5,,,,,,,,,,3,,63,50
137890,note_on,10,0,2,,,,,,,,,,0,,65,0
137890,note_on,10,0,5,,,,,,,,,,3,,65,0
137940,note_on,230,0,14,,,,,,,,,,11,,77,0
137970,note_on,80,0,2,,,,,,,,,,0,,63,0
137970,note_on,80,0,5,,,,,,,,,,3,,63,0
138000,note_on,60,0,14,,,,,,,,,,11,,79,110
138000,note_on,30,0,5,,,,,,,,,,3,,65,50
138000,note_on,30,0,2,,,,,,,,,,0,,65,50
138060,note_on,60,0,14,,,,,,,,,,11,,77,110
138070,note_on,10,0,14,,,,,,,,,,11,,79,0
138120,note_on,120,0,2,,,,,,,,,,0,,67,50
138120,note_on,50,0,14,,,,,,,,,,11,,79,110
138120,note_on,120,0,5,,,,,,,,,,3,,67,50
138130,note_on,10,0,2,,,,,,,,,,0,,65,0
138130,note_on,10,0,14,,,,,,,,,,11,,77,0
138130,note_on,10,0,5,,,,,,,,,,3,,65,0
138180,note_on,50,0,14,,,,,,,,,,11,,77,110
138190,note_on,10,0,14,,,,,,,,,,11,,79,0
138230,note_on,100,0,5,,,,,,,,,,3,,67,0
138230,note_on,100,0,2,,,,,,,,,,0,,67,0
138240,note_on,10,0,5,,,,,,,,,,3,,69,50
138240,note_on,10,0,2,,,,,,,,,,0,,69,50
138350,note_on,110,0,5,,,,,,,,,,3,,69,0
138350,note_on,110,0,2,,,,,,,,,,0,,69,0
138360,note_on,10,0,5,,,,,,,,,,3,,65,50
138360,note_on,10,0,2,,,,,,,,,,0,,65,50
138420,note_on,230,0,14,,,,,,,,,,11,,77,0
138450,note_on,90,0,5,,,,,,,,,,3,,65,0
138450,note_on,90,0,2,,,,,,,,,,0,,65,0
138480,note_on,60,0,14,,,,,,,,,,11,,77,110
138480,note_on,30,0,5,,,,,,,,,,3,,70,50
138480,note_on,30,0,2,,,,,,,,,,0,,70,50
138600,note_on,120,0,14,,,,,,,,,,11,,77,0
138720,note_on,120,0,14,,,,,,,,,,11,,70,110
138720,note_on,240,0,5,,,,,,,,,,3,,70,0
138720,note_on,240,0,2,,,,,,,,,,0,,70,0
138840,note_on,120,0,14,,,,,,,,,,11,,69,110
138850,note_on,10,0,14,,,,,,,,,,11,,70,0
138930,note_on,80,0,14,,,,,,,,,,11,,69,0
138960,note_on,30,0,14,,,,,,,,,,11,,70,110
139080,note_on,120,0,14,,,,,,,,,,11,,72,110
139090,note_on,10,0,14,,,,,,,,,,11,,70,0
139190,note_on,100,0,14,,,,,,,,,,11,,72,0
139200,note_on,10,0,14,,,,,,,,,,11,,74,110
139310,note_on,110,0,14,,,,,,,,,,11,,74,0
139320,note_on,10,0,14,,,,,,,,,,11,,75,110
139410,note_on,90,0,14,,,,,,,,,,11,,75,0
139440,note_on,30,0,14,,,,,,,,,,11,,79,110
139500,note_on,60,0,14,,,,,,,,,,11,,77,110
139510,note_on,10,0,14,,,,,,,,,,11,,79,0
139560,note_on,50,0,14,,,,,,,,,,11,,79,110
139570,note_on,10,0,14,,,,,,,,,,11,,77,0
139620,note_on,50,0,14,,,,,,,,,,11,,77,110
139630,note_on,10,0,14,,,,,,,,,,11,,79,0
139680,note_on,960,0,5,,,,,,,,,,3,,65,50
139680,note_on,960,0,2,,,,,,,,,,0,,65,50
139800,note_on,120,0,5,,,,,,,,,,3,,63,50
139800,note_on,120,0,2,,,,,,,,,,0,,63,50
139810,note_on,10,0,5,,,,,,,,,,3,,65,0
139810,note_on,10,0,2,,,,,,,,,,0,,65,0
139860,note_on,230,0,14,,,,,,,,,,11,,77,0
139890,note_on,80,0,5,,,,,,,,,,3,,63,0
139890,note_on,80,0,2,,,,,,,,,,0,,63,0
139920,note_on,30,0,5,,,,,,,,,,3,,65,50
139920,note_on,30,0,2,,,,,,,,,,0,,65,50
139920,note_on,60,0,14,,,,,,,,,,11,,79,110
139980,note_on,60,0,14,,,,,,,,,,11,,77,110
139990,note_on,10,0,14,,,,,,,,,,11,,79,0
140040,note_on,50,0,14,,,,,,,,,,11,,79,110
140040,note_on,120,0,2,,,,,,,,,,0,,67,50
140040,note_on,120,0,5,,,,,,,,,,3,,67,50
140050,note_on,10,0,14,,,,,,,,,,11,,77,0
140050,note_on,10,0,2,,,,,,,,,,0,,65,0
140050,note_on,10,0,5,,,,,,,,,,3,,65,0
140100,note_on,50,0,14,,,,,,,,,,11,,77,110
140110,note_on,10,0,14,,,,,,,,,,11,,79,0
140150,note_on,100,0,5,,,,,,,,,,3,,67,0
140150,note_on,100,0,2,,,,,,,,,,0,,67,0
140160,note_on,10,0,5,,,,,,,,,,3,,69,50
140160,note_on,10,0,2,,,,,,,,,,0,,69,50
140270,note_on,110,0,2,,,,,,,,,,0,,69,0
140270,note_on,110,0,5,,,,,,,,,,3,,69,0
140280,note_on,10,0,2,,,,,,,,,,0,,65,50
140280,note_on,10,0,5,,,,,,,,,,3,,65,50
140340,note_on,230,0,14,,,,,,,,,,11,,77,0
140370,note_on,90,0,2,,,,,,,,,,0,,65,0
140370,note_on,90,0,5,,,,,,,,,,3,,65,0
140400,note_on,30,0,2,,,,,,,,,,0,,70,50
140400,note_on,60,0,14,,,,,,,,,,11,,77,110
140400,note_on,30,0,5,,,,,,,,,,3,,70,50
140520,note_on,120,0,14,,,,,,,,,,11,,77,0
140640,note_on,240,0,5,,,,,,,,,,3,,70,0
140640,note_on,240,0,2,,,,,,,,,,0,,70,0
140640,note_on,120,0,14,,,,,,,,,,11,,75,110
140760,note_on,120,0,14,,,,,,,,,,11,,74,110
140770,note_on,10,0,14,,,,,,,,,,11,,75,0
140850,note_on,80,0,14,,,,,,,,,,11,,74,0
140880,note_on,30,0,14,,,,,,,,,,11,,75,110
141000,note_on,120,0,14,,,,,,,,,,11,,77,110
141010,note_on,10,0,14,,,,,,,,,,11,,75,0
141110,note_on,100,0,14,,,,,,,,,,11,,77,0
141120,note_on,10,0,14,,,,,,,,,,11,,79,110
141120,note_on,480,0,2,,,,,,,,,,0,,65,50
141120,note_on,480,0,5,,,,,,,,,,3,,65,50
141230,note_on,110,0,14,,,,,,,,,,11,,79,0
141240,note_on,10,0,14,,,,,,,,,,11,,81,110
141240,note_on,120,0,2,,,,,,,,,,0,,65,0
141240,note_on,120,0,5,,,,,,,,,,3,,65,0
141330,note_on,90,0,14,,,,,,,,,,11,,81,0
141360,note_on,120,0,2,,,,,,,,,,0,,74,50
141360,note_on,120,0,5,,,,,,,,,,3,,74,50
141360,note_on,30,0,14,,,,,,,,,,11,,82,110
141480,note_on,120,0,2,,,,,,,,,,0,,74,0
141480,note_on,120,0,5,,,,,,,,,,3,,74,0
141540,note_on,180,0,14,,,,,,,,,,11,,82,0
141600,note_on,120,0,2,,,,,,,,,,0,,70,50
141600,note_on,120,0,5,,,,,,,,,,3,,70,50
141600,note_on,60,0,14,,,,,,,,,,11,,70,110
141720,note_on,120,0,14,,,,,,,,,,11,,70,0
141780,note_on,180,0,2,,,,,,,,,,0,,70,0
141780,note_on,180,0,5,,,,,,,,,,3,,70,0
141840,note_on,60,0,2,,,,,,,,,,0,,77,50
141840,note_on,60,0,5,,,,,,,,,,3,,77,50
141840,note_on,120,0,14,,,,,,,,,,11,,74,110
141900,note_on,60,0,14,,,,,,,,,,11,,72,110
141910,note_on,10,0,14,,,,,,,,,,11,,74,0
141960,note_on,50,0,14,,,,,,,,,,11,,74,110
141970,note_on,10,0,14,,,,,,,,,,11,,72,0
142020,note_on,50,0,14,,,,,,,,,,11,,72,110
142030,note_on,10,0,14,,,,,,,,,,11,,74,0
142080,note_on,240,0,5,,,,,,,,,,3,,77,0
142080,note_on,240,0,2,,,,,,,,,,0,,77,0
142260,note_on,230,0,14,,,,,,,,,,11,,72,0
142320,note_on,60,0,14,,,,,,,,,,11,,70,110
142320,note_on,240,0,5,,,,,,,,,,3,,70,50
142320,note_on,240,0,2,,,,,,,,,,0,,70,50
142560,note_on,240,0,5,,,,,,,,,,3,,70,0
142560,note_on,240,0,2,,,,,,,,,,0,,70,0
142680,note_on,360,0,14,,,,,,,,,,11,,70,0
143040,note_on,480,0,5,,,,,,,,,,3,,70,90
143040,note_on,480,0,2,,,,,,,,,,0,,70,90
143040,note_on,360,0,14,,,,,,,,,,11,,70,90
143160,note_on,120,0,5,,,,,,,,,,3,,70,0
143160,note_on,120,0,14,,,,,,,,,,11,,70,0
143160,note_on,120,0,2,,,,,,,,,,0,,70,0
143280,note_on,22680,0,3,,,,,,,,,,1,,65,90
143280,note_on,120,0,5,,,,,,,,,,3,,74,90
143280,note_on,22680,0,4,,,,,,,,,,2,,74,90
143280,note_on,22680,0,7,,,,,,,,,,5,,70,90
143280,note_on,120,0,14,,,,,,,,,,11,,65,90
143280,note_on,120,0,2,,,,,,,,,,0,,65,90
143280,note_on,22680,0,6,,,,,,,,,,4,,70,90
143370,note_on,90,0,7,,,,,,,,,,5,,70,0
143370,note_on,90,0,6,,,,,,,,,,4,,70,0
143370,note_on,90,0,5,,,,,,,,,,3,,74,0
143370,note_on,90,0,4,,,,,,,,,,2,,74,0
143400,note_on,30,0,6,,,,,,,,,,4,,69,90
143400,note_on,120,0,2,,,,,,,,,,0,,65,0
143400,note_on,30,0,7,,,,,,,,,,5,,69,90
143400,note_on,30,0,5,,,,,,,,,,3,,72,90
143400,note_on,120,0,3,,,,,,,,,,1,,65,0
143400,note_on,30,0,4,,,,,,,,,,2,,72,90
143400,note_on,120,0,14,,,,,,,,,,11,,65,0
143520,note_on,120,0,5,,,,,,,,,,3,,74,90
143520,note_on,120,0,3,,,,,,,,,,1,,70,90
143520,note_on,120,0,2,,,,,,,,,,0,,70,90
143520,note_on,120,0,4,,,,,,,,,,2,,74,90
143520,note_on,120,0,14,,,,,,,,,,11,,70,90
143520,note_on,120,0,7,,,,,,,,,,5,,70,90
143520,note_on,120,0,6,,,,,,,,,,4,,70,90
143530,note_on,10,0,6,,,,,,,,,,4,,69,0
143530,note_on,10,0,4,,,,,,,,,,2,,72,0
143530,note_on,10,0,7,,,,,,,,,,5,,69,0
143530,note_on,10,0,5,,,,,,,,,,3,,72,0
143630,note_on,100,0,7,,,,,,,,,,5,,70,0
143630,note_on,100,0,6,,,,,,,,,,4,,70,0
143630,note_on,100,0,4,,,,,,,,,,2,,74,0
143630,note_on,100,0,5,,,,,,,,,,3,,74,0
143640,note_on,10,0,4,,,,,,,,,,2,,75,90
143640,note_on,10,0,7,,,,,,,,,,5,,72,90
143640,note_on,10,0,5,,,,,,,,,,3,,75,90
143640,note_on,10,0,6,,,,,,,,,,4,,72,90
143700,note_on,180,0,2,,,,,,,,,,0,,70,0
143700,note_on,180,0,14,,,,,,,,,,11,,70,0
143700,note_on,180,0,3,,,,,,,,,,1,,70,0
143730,note_on,90,0,5,,,,,,,,,,3,,75,0
143730,note_on,90,0,4,,,,,,,,,,2,,75,0
143730,note_on,90,0,6,,,,,,,,,,4,,72,0
143730,note_on,90,0,7,,,,,,,,,,5,,72,0
143760,note_on,60,0,2,,,,,,,,,,0,,62,90
143760,note_on,60,0,14,,,,,,,,,,11,,62,90
143760,note_on,30,0,6,,,,,,,,,,4,,74,90
143760,note_on,60,0,3,,,,,,,,,,1,,62,90
143760,note_on,23280,0,11,,,,,,,,,,8,,46,90
143760,note_on,30,0,4,,,,,,,,,,2,,77,90
143760,note_on,30,0,7,,,,,,,,,,5,,74,90
143760,note_on,17520,0,8,,,,,,,,,,6,,58,90
143760,note_on,23280,0,9,,,,,,,,,,7,,58,90
143760,note_on,30,0,5,,,,,,,,,,3,,77,90
143880,note_on,120,0,7,,,,,,,,,,5,,74,0
143880,note_on,120,0,4,,,,,,,,,,2,,77,0
143880,note_on,120,0,9,,,,,,,,,,7,,58,0
143880,note_on,120,0,5,,,,,,,,,,3,,77,0
143880,note_on,120,0,8,,,,,,,,,,6,,58,0
143880,note_on,120,0,3,,,,,,,,,,1,,62,0
143880,note_on,120,0,14,,,,,,,,,,11,,62,0
143880,note_on,120,0,6,,,,,,,,,,4,,74,0
143880,note_on,120,0,2,,,,,,,,,,0,,62,0
143880,note_on,120,0,11,,,,,,,,,,8,,46,0
144000,note_on,120,0,9,,,,,,,,,,7,,46,90
144000,note_on,120,0,8,,,,,,,,,,6,,46,90
144000,note_on,120,0,2,,,,,,,,,,0,,70,90
144000,note_on,120,0,3,,,,,,,,,,1,,70,90
144000,note_on,120,0,14,,,,,,,,,,11,,70,90
144000,note_on,120,0,5,,,,,,,,,,3,,65,90
144000,note_on,120,0,7,,,,,,,,,,5,,62,90
144000,note_on,120,0,6,,,,,,,,,,4,,62,90
144000,note_on,120,0,11,,,,,,,,,,8,,34,90
144000,note_on,120,0,4,,,,,,,,,,2,,65,90
144180,note_on,180,0,6,,,,,,,,,,4,,62,0
144180,note_on,180,0,8,,,,,,,,,,6,,46,0
144180,note_on,180,0,2,,,,,,,,,,0,,70,0
144180,note_on,180,0,3,,,,,,,,,,1,,70,0
144180,note_on,180,0,7,,,,,,,,,,5,,62,0
144180,note_on,180,0,5,,,,,,,,,,3,,65,0
144180,note_on,180,0,11,,,,,,,,,,8,,34,0
144180,note_on,180,0,9,,,,,,,,,,7,,46,0
144180,note_on,180,0,14,,,,,,,,,,11,,70,0
144180,note_on,180,0,4,,,,,,,,,,2,,65,0
144240,note_on,60,0,3,,,,,,,,,,1,,75,90
144240,note_on,60,0,14,,,,,,,,,,11,,75,90
144240,note_on,60,0,2,,,,,,,,,,0,,75,90
144240,note_on,60,0,4,,,,,,,,,,2,,72,90
144240,note_on,60,0,5,,,,,,,,,,3,,72,90
144480,note_on,240,0,3,,,,,,,,,,1,,75,0
144480,note_on,240,0,2,,,,,,,,,,0,,75,0
144480,note_on,240,0,4,,,,,,,,,,2,,72,0
144480,note_on,240,0,5,,,,,,,,,,3,,72,0
144480,note_on,240,0,14,,,,,,,,,,11,,75,0
144720,note_on,240,0,2,,,,,,,,,,0,,74,90
144720,note_on,240,0,14,,,,,,,,,,11,,74,90
144720,note_on,540,0,8,,,,,,,,,,6,,58,90
144720,note_on,240,0,3,,,,,,,,,,1,,74,90
144720,note_on,240,0,4,,,,,,,,,,2,,70,90
144720,note_on,240,0,5,,,,,,,,,,3,,70,90
144720,note_on,540,0,9,,,,,,,,,,7,,58,90
144720,note_on,540,0,11,,,,,,,,,,8,,46,90
144840,note_on,120,0,8,,,,,,,,,,6,,58,0
144840,note_on,120,0,11,,,,,,,,,,8,,46,0
144840,note_on,120,0,9,,,,,,,,,,7,,58,0
144900,note_on,180,0,2,,,,,,,,,,0,,74,0
144900,note_on,180,0,14,,,,,,,,,,11,,74,0
144900,note_on,180,0,3,,,,,,,,,,1,,74,0
144960,note_on,60,0,3,,,,,,,,,,1,,70,90
144960,note_on,120,0,9,,,,,,,,,,7,,46,90
144960,note_on,120,0,8,,,,,,,,,,6,,46,90
144960,note_on,60,0,2,,,,,,,,,,0,,70,90
144960,note_on,120,0,11,,,,,,,,,,8,,34,90
144960,note_on,60,0,14,,,,,,,,,,11,,70,90
145080,note_on,360,0,5,,,,,,,,,,3,,70,0
145080,note_on,120,0,2,,,,,,,,,,0,,70,0
145080,note_on,360,0,4,,,,,,,,,,2,,70,0
145080,note_on,120,0,3,,,,,,,,,,1,,70,0
145080,note_on,120,0,14,,,,,,,,,,11,,70,0
145140,note_on,180,0,8,,,,,,,,,,6,,46,0
145140,note_on,180,0,11,,,,,,,,,,8,,34,0
145140,note_on,180,0,9,,,,,,,,,,7,,46,0
145200,note_on,120,0,3,,,,,,,,,,1,,65,90
145200,note_on,1020,0,7,,,,,,,,,,5,,70,90
145200,note_on,120,0,14,,,,,,,,,,11,,65,90
145200,note_on,120,0,4,,,,,,,,,,2,,74,90
145200,note_on,120,0,2,,,,,,,,,,0,,65,90
145200,note_on,120,0,5,,,,,,,,,,3,,74,90
145200,note_on,1020,0,6,,,,,,,,,,4,,70,90
145290,note_on,90,0,7,,,,,,,,,,5,,70,0
145290,note_on,90,0,4,,,,,,,,,,2,,74,0
145290,note_on,90,0,6,,,,,,,,,,4,,70,0
145290,note_on,90,0,5,,,,,,,,,,3,,74,0
145320,note_on,30,0,5,,,,,,,,,,3,,72,90
145320,note_on,30,0,6,,,,,,,,,,4,,69,90
145320,note_on,30,0,4,,,,,,,,,,2,,72,90
145320,note_on,120,0,14,,,,,,,,,,11,,65,0
145320,note_on,30,0,7,,,,,,,,,,5,,69,90
145320,note_on,120,0,3,,,,,,,,,,1,,65,0
145320,note_on,120,0,2,,,,,,,,,,0,,65,0
145440,note_on,120,0,14,,,,,,,,,,11,,70,90
145440,note_on,120,0,2,,,,,,,,,,0,,70,90
145440,note_on,120,0,4,,,,,,,,,,2,,74,90
145440,note_on,120,0,5,,,,,,,,,,3,,74,90
145440,note_on,120,0,6,,,,,,,,,,4,,70,90
145440,note_on,120,0,3,,,,,,,,,,1,,70,90
145440,note_on,120,0,7,,,,,,,,,,5,,70,90
145450,note_on,10,0,7,,,,,,,,,,5,,69,0
145450,note_on,10,0,5,,,,,,,,,,3,,72,0
145450,note_on,10,0,4,,,,,,,,,,2,,72,0
145450,note_on,10,0,6,,,,,,,,,,4,,69,0
145550,note_on,100,0,4,,,,,,,,,,2,,74,0
145550,note_on,100,0,5,,,,,,,,,,3,,74,0
145550,note_on,100,0,7,,,,,,,,,,5,,70,0
145550,note_on,100,0,6,,,,,,,,,,4,,70,0
145560,note_on,10,0,4,,,,,,,,,,2,,75,90
145560,note_on,10,0,6,,,,,,,,,,4,,72,90
145560,note_on,10,0,5,,,,,,,,,,3,,75,90
145560,note_on,10,0,7,,,,,,,,,,5,,72,90
145620,note_on,180,0,3,,,,,,,,,,1,,70,0
145620,note_on,180,0,2,,,,,,,,,,0,,70,0
145620,note_on,180,0,14,,,,,,,,,,11,,70,0
145650,note_on,90,0,7,,,,,,,,,,5,,72,0
145650,note_on,90,0,5,,,,,,,,,,3,,75,0
145650,note_on,90,0,4,,,,,,,,,,2,,75,0
145650,note_on,90,0,6,,,,,,,,,,4,,72,0
145680,note_on,60,0,2,,,,,,,,,,0,,62,90
145680,note_on,540,0,11,,,,,,,,,,8,,46,90
145680,note_on,60,0,14,,,,,,,,,,11,,62,90
145680,note_on,30,0,7,,,,,,,,,,5,,74,90
145680,note_on,540,0,9,,,,,,,,,,7,,58,90
145680,note_on,30,0,4,,,,,,,,,,2,,77,90
145680,note_on,540,0,8,,,,,,,,,,6,,58,90
145680,note_on,60,0,3,,,,,,,,,,1,,62,90
145680,note_on,30,0,5,,,,,,,,,,3,,77,90
145680,note_on,30,0,6,,,,,,,,,,4,,74,90
145800,note_on,120,0,4,,,,,,,,,,2,,77,0
145800,note_on,120,0,2,,,,,,,,,,0,,62,0
145800,note_on,120,0,6,,,,,,,,,,4,,74,0
145800,note_on,120,0,5,,,,,,,,,,3,,77,0
145800,note_on,120,0,11,,,,,,,,,,8,,46,0
145800,note_on,120,0,14,,,,,,,,,,11,,62,0
145800,note_on,120,0,7,,,,,,,,,,5,,74,0
145800,note_on,120,0,9,,,,,,,,,,7,,58,0
145800,note_on,120,0,3,,,,,,,,,,1,,62,0
145800,note_on,120,0,8,,,,,,,,,,6,,58,0
145920,note_on,120,0,14,,,,,,,,,,11,,70,90
145920,note_on,120,0,9,,,,,,,,,,7,,46,90
145920,note_on,120,0,3,,,,,,,,,,1,,70,90
145920,note_on,120,0,5,,,,,,,,,,3,,65,90
145920,note_on,120,0,4,,,,,,,,,,2,,65,90
145920,note_on,120,0,7,,,,,,,,,,5,,62,90
145920,note_on,120,0,6,,,,,,,,,,4,,62,90
145920,note_on,120,0,2,,,,,,,,,,0,,70,90
145920,note_on,120,0,11,,,,,,,,,,8,,34,90
145920,note_on,120,0,8,,,,,,,,,,6,,46,90
146100,note_on,180,0,11,,,,,,,,,,8,,34,0
146100,note_on,180,0,7,,,,,,,,,,5,,62,0
146100,note_on,180,0,14,,,,,,,,,,11,,70,0
146100,note_on,180,0,6,,,,,,,,,,4,,62,0
146100,note_on,180,0,2,,,,,,,,,,0,,70,0
146100,note_on,180,0,9,,,,,,,,,,7,,46,0
146100,note_on,180,0,3,,,,,,,,,,1,,70,0
146100,note_on,180,0,4,,,,,,,,,,2,,65,0
146100,note_on,180,0,5,,,,,,,,,,3,,65,0
146100,note_on,180,0,8,,,,,,,,,,6,,46,0
146160,note_on,60,0,14,,,,,,,,,,11,,79,90
146160,note_on,60,0,3,,,,,,,,,,1,,79,90
146160,note_on,60,0,5,,,,,,,,,,3,,75,90
146160,note_on,60,0,4,,,,,,,,,,2,,75,90
146160,note_on,60,0,2,,,,,,,,,,0,,79,90
146400,note_on,240,0,3,,,,,,,,,,1,,79,0
146400,note_on,240,0,4,,,,,,,,,,2,,75,0
146400,note_on,240,0,2,,,,,,,,,,0,,79,0
146400,note_on,240,0,5,,,,,,,,,,3,,75,0
146400,note_on,240,0,14,,,,,,,,,,11,,79,0
146640,note_on,240,0,2,,,,,,,,,,0,,77,90
146640,note_on,240,0,3,,,,,,,,,,1,,77,90
146640,note_on,240,0,5,,,,,,,,,,3,,74,90
146640,note_on,240,0,4,,,,,,,,,,2,,74,90
146640,note_on,540,0,9,,,,,,,,,,7,,58,90
146640,note_on,540,0,8,,,,,,,,,,6,,58,90
146640,note_on,240,0,14,,,,,,,,,,11,,77,90
146640,note_on,540,0,11,,,,,,,,,,8,,46,90
146760,note_on,120,0,9,,,,,,,,,,7,,58,0
146760,note_on,120,0,8,,,,,,,,,,6,,58,0
146760,note_on,120,0,11,,,,,,,,,,8,,46,0
146820,note_on,180,0,14,,,,,,,,,,11,,77,0
146820,note_on,180,0,3,,,,,,,,,,1,,77,0
146820,note_on,180,0,2,,,,,,,,,,0,,77,0
146880,note_on,60,0,2,,,,,,,,,,0,,70,90
146880,note_on,60,0,3,,,,,,,,,,1,,70,90
146880,note_on,60,0,14,,,,,,,,,,11,,70,90
146880,note_on,120,0,11,,,,,,,,,,8,,34,90
146880,note_on,120,0,8,,,,,,,,,,6,,46,90
146880,note_on,120,0,9,,,,,,,,,,7,,46,90
147000,note_on,360,0,5,,,,,,,,,,3,,74,0
147000,note_on,120,0,2,,,,,,,,,,0,,70,0
147000,note_on,120,0,3,,,,,,,,,,1,,70,0
147000,note_on,120,0,14,,,,,,,,,,11,,70,0
147000,note_on,360,0,4,,,,,,,,,,2,,74,0
147060,note_on,180,0,8,,,,,,,,,,6,,46,0
147060,note_on,180,0,11,,,,,,,,,,8,,34,0
147060,note_on,180,0,9,,,,,,,,,,7,,46,0
147120,note_on,120,0,5,,,,,,,,,,3,,74,90
147120,note_on,1020,0,7,,,,,,,,,,5,,70,90
147120,note_on,120,0,2,,,,,,,,,,0,,65,90
147120,note_on,1020,0,6,,,,,,,,,,4,,70,90
147120,note_on,120,0,3,,,,,,,,,,1,,65,90
147120,note_on,120,0,14,,,,,,,,,,11,,65,90
147120,note_on,120,0,4,,,,,,,,,,2,,74,90
147210,note_on,90,0,4,,,,,,,,,,2,,74,0
147210,note_on,90,0,5,,,,,,,,,,3,,74,0
147210,note_on,90,0,7,,,,,,,,,,5,,70,0
