tick,type,time,control,value,channel,meta,track,program,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,tempo,note,velocity
52608,note_on,4,,,0,0,0,,,,,,,,81,100
52608,note_on,0,,,0,0,0,,,,,,,,78,100
52608,note_on,0,,,0,0,0,,,,,,,,62,100
52736,note_off,128,,,0,0,0,,,,,,,,81,64
52736,note_off,0,,,0,0,0,,,,,,,,78,64
52736,note_off,0,,,0,0,0,,,,,,,,62,64
52800,note_on,64,,,0,0,0,,,,,,,,78,100
52800,note_on,0,,,0,0,0,,,,,,,,74,100
52800,note_on,0,,,0,0,0,,,,,,,,66,100
52800,note_off,0,,,1,0,0,,,,,,,,45,67
52800,note_off,0,,,2,0,0,,,,,,,,45,55
52928,note_off,128,,,0,0,0,,,,,,,,78,64
52928,note_off,0,,,0,0,0,,,,,,,,74,64
52928,note_off,0,,,0,0,0,,,,,,,,66,64
52992,note_on,64,,,0,0,0,,,,,,,,76,100
52992,note_on,0,,,0,0,0,,,,,,,,73,100
52992,note_on,0,,,0,0,0,,,,,,,,67,100
52992,note_on,0,,,1,0,0,,,,,,,,45,106
52992,note_on,0,,,2,0,0,,,,,,,,45,87
53180,note_off,188,,,0,0,0,,,,,,,,76,64
53180,note_off,0,,,0,0,0,,,,,,,,67,64
53184,note_on,4,,,0,0,0,,,,,,,,79,100
53184,note_on,0,,,0,0,0,,,,,,,,76,100
53184,note_on,0,,,0,0,0,,,,,,,,64,100
53276,note_off,92,,,0,0,0,,,,,,,,73,64
53312,note_off,36,,,0,0,0,,,,,,,,79,64
53312,note_off,0,,,0,0,0,,,,,,,,64,64
53376,note_on,64,,,0,0,0,,,,,,,,76,100
53376,note_off,0,,,0,0,0,,,,,,,,76,64
53376,note_on,0,,,0,0,0,,,,,,,,73,100
53376,note_on,0,,,0,0,0,,,,,,,,67,100
53376,note_off,0,,,1,0,0,,,,,,,,45,67
53376,note_off,0,,,2,0,0,,,,,,,,45,55
53504,note_off,128,,,0,0,0,,,,,,,,76,64
53504,note_off,0,,,0,0,0,,,,,,,,67,64
53568,note_on,64,,,0,0,0,,,,,,,,78,100
53568,note_off,0,,,0,0,0,,,,,,,,73,64
53568,note_on,0,,,0,0,0,,,,,,,,74,100
53568,note_on,0,,,0,0,0,,,,,,,,66,100
53568,note_on,0,,,1,0,0,,,,,,,,45,106
53568,note_on,0,,,2,0,0,,,,,,,,45,87
53756,note_off,188,,,0,0,0,,,,,,,,78,64
53756,note_off,0,,,0,0,0,,,,,,,,74,64
53756,note_off,0,,,0,0,0,,,,,,,,66,64
53760,note_on,4,,,0,0,0,,,,,,,,81,100
53760,note_on,0,,,0,0,0,,,,,,,,78,100
53760,note_on,0,,,0,0,0,,,,,,,,62,100
53888,note_off,128,,,0,0,0,,,,,,,,81,64
53888,note_off,0,,,0,0,0,,,,,,,,78,64
53888,note_off,0,,,0,0,0,,,,,,,,62,64
53952,note_on,64,,,0,0,0,,,,,,,,78,100
53952,note_on,0,,,0,0,0,,,,,,,,74,100
53952,note_on,0,,,0,0,0,,,,,,,,66,100
53952,note_off,0,,,1,0,0,,,,,,,,45,67
53952,note_off,0,,,2,0,0,,,,,,,,45,55
54080,note_off,128,,,0,0,0,,,,,,,,78,64
54080,note_off,0,,,0,0,0,,,,,,,,74,64
54080,note_off,0,,,0,0,0,,,,,,,,66,64
54144,note_on,64,,,0,0,0,,,,,,,,76,100
54144,note_on,0,,,0,0,0,,,,,,,,73,100
54144,note_on,0,,,0,0,0,,,,,,,,67,100
54144,note_on,0,,,1,0,0,,,,,,,,45,106
54144,note_on,0,,,2,0,0,,,,,,,,45,87
54332,note_off,188,,,0,0,0,,,,,,,,76,64
54332,note_off,0,,,0,0,0,,,,,,,,67,64
54336,note_on,4,,,0,0,0,,,,,,,,79,100
54336,note_on,0,,,0,0,0,,,,,,,,76,100
54336,note_on,0,,,0,0,0,,,,,,,,64,100
54428,note_off,92,,,0,0,0,,,,,,,,73,64
54464,note_off,36,,,0,0,0,,,,,,,,79,64
54464,note_off,0,,,0,0,0,,,,,,,,64,64
54528,note_on,64,,,0,0,0,,,,,,,,76,100
54528,note_off,0,,,0,0,0,,,,,,,,76,64
54528,note_on,0,,,0,0,0,,,,,,,,73,100
54528,note_on,0,,,0,0,0,,,,,,,,67,100
54528,note_off,0,,,1,0,0,,,,,,,,45,67
54528,note_off,0,,,2,0,0,,,,,,,,45,55
54656,note_off,128,,,0,0,0,,,,,,,,76,64
54656,note_off,0,,,0,0,0,,,,,,,,67,64
54720,note_on,64,,,0,0,0,,,,,,,,76,100
54720,note_off,0,,,0,0,0,,,,,,,,73,64
54720,note_on,0,,,0,0,0,,,,,,,,73,100
54720,note_on,0,,,0,0,0,,,,,,,,67,100
54720,note_on,0,,,1,0,0,,,,,,,,45,106
54720,note_on,0,,,2,0,0,,,,,,,,45,87
54908,note_off,188,,,0,0,0,,,,,,,,76,64
54908,note_off,0,,,0,0,0,,,,,,,,67,64
54912,note_on,4,,,0,0,0,,,,,,,,79,100
54912,note_on,0,,,0,0,0,,,,,,,,76,100
54912,note_on,0,,,0,0,0,,,,,,,,64,100
55004,note_off,92,,,0,0,0,,,,,,,,73,64
55040,note_off,36,,,0,0,0,,,,,,,,79,64
55040,note_off,0,,,0,0,0,,,,,,,,64,64
55104,note_on,64,,,0,0,0,,,,,,,,76,100
55104,note_off,0,,,0,0,0,,,,,,,,76,64
55104,note_on,0,,,0,0,0,,,,,,,,73,100
55104,note_on,0,,,0,0,0,,,,,,,,67,100
55104,note_off,0,,,1,0,0,,,,,,,,45,67
55104,note_off,0,,,2,0,0,,,,,,,,45,55
55232,note_off,128,,,0,0,0,,,,,,,,76,64
55232,note_off,0,,,0,0,0,,,,,,,,67,64
55296,note_off,64,,,0,0,0,,,,,,,,73,64
55296,note_on,0,,,0,0,0,,,,,,,,78,100
55296,note_on,0,,,0,0,0,,,,,,,,74,100
55296,note_on,0,,,0,0,0,,,,,,,,69,100
55296,note_on,0,,,1,0,0,,,,,,,,50,106
55680,note_off,384,,,0,0,0,,,,,,,,78,64
55680,note_off,0,,,0,0,0,,,,,,,,74,64
55680,note_off,0,,,0,0,0,,,,,,,,69,64
55680,note_off,0,,,1,0,0,,,,,,,,50,67
56448,note_on,768,,,1,0,0,,,,,,,,62,106
56636,note_off,188,,,1,0,0,,,,,,,,62,67
57024,note_on,388,,,1,0,0,,,,,,,,50,106
57212,note_off,188,,,1,0,0,,,,,,,,50,67
57600,note_on,388,,,1,0,0,,,,,,,,55,106
57788,note_off,188,,,1,0,0,,,,,,,,55,67
58176,note_on,388,,,1,0,0,,,,,,,,43,106
58364,note_off,188,,,1,0,0,,,,,,,,43,67
58752,note_on,388,,,1,0,0,,,,,,,,61,106
58940,note_off,188,,,1,0,0,,,,,,,,61,67
59328,note_on,388,,,1,0,0,,,,,,,,49,106
59516,note_off,188,,,1,0,0,,,,,,,,49,67
59904,note_on,388,,,1,0,0,,,,,,,,50,106
60092,note_off,188,,,1,0,0,,,,,,,,50,67
60480,note_on,388,,,1,0,0,,,,,,,,49,106
60668,note_off,188,,,1,0,0,,,,,,,,49,67
61056,note_on,388,,,1,0,0,,,,,,,,50,106
61244,note_off,188,,,1,0,0,,,,,,,,50,67
61632,note_on,388,,,1,0,0,,,,,,,,49,106
61820,note_off,188,,,1,0,0,,,,,,,,49,67
62208,note_on,388,,,1,0,0,,,,,,,,50,106
62464,note_off,256,,,1,0,0,,,,,,,,50,67
62592,note_on,128,,,1,0,0,,,,,,,,52,106
62720,note_off,128,,,1,0,0,,,,,,,,52,67
62784,note_on,64,,,1,0,0,,,,,,,,54,106
63040,note_off,256,,,1,0,0,,,,,,,,54,67
63168,note_on,128,,,1,0,0,,,,,,,,50,106
63296,note_off,128,,,1,0,0,,,,,,,,50,67
63360,note_on,64,,,1,0,0,,,,,,,,55,106
63744,note_off,384,,,1,0,0,,,,,,,,55,67
63936,note_on,192,,,1,0,0,,,,,,,,55,106
64320,note_off,384,,,1,0,0,,,,,,,,55,67
64512,note_on,192,,,1,0,0,,,,,,,,49,106
64700,note_off,188,,,1,0,0,,,,,,,,49,67
65088,note_on,388,,,1,0,0,,,,,,,,49,106
65276,note_off,188,,,1,0,0,,,,,,,,49,67
65664,note_on,388,,,1,0,0,,,,,,,,54,106
65852,note_off,188,,,1,0,0,,,,,,,,54,67
66240,note_on,388,,,1,0,0,,,,,,,,54,106
66428,note_off,188,,,1,0,0,,,,,,,,54,67
66816,note_on,388,,,1,0,0,,,,,,,,47,106
67004,note_off,188,,,1,0,0,,,,,,,,47,67
67392,note_on,388,,,1,0,0,,,,,,,,47,106
67580,note_off,188,,,1,0,0,,,,,,,,47,67
67968,note_on,388,,,1,0,0,,,,,,,,52,106
68156,note_off,188,,,1,0,0,,,,,,,,52,67
68544,note_on,388,,,1,0,0,,,,,,,,52,106
68732,note_off,188,,,1,0,0,,,,,,,,52,67
69120,note_on,388,,,1,0,0,,,,,,,,45,106
69308,note_off,188,,,1,0,0,,,,,,,,45,67
69696,note_on,388,,,1,0,0,,,,,,,,45,106
69884,note_off,188,,,1,0,0,,,,,,,,45,67
70272,note_on,388,,,1,0,0,,,,,,,,50,106
70528,note_off,256,,,1,0,0,,,,,,,,50,67
70656,note_on,128,,,1,0,0,,,,,,,,50,106
70784,note_off,128,,,1,0,0,,,,,,,,50,67
70848,note_on,64,,,1,0,0,,,,,,,,50,106
71104,note_off,256,,,1,0,0,,,,,,,,50,67
71232,note_on,128,,,1,0,0,,,,,,,,50,106
71360,note_off,128,,,1,0,0,,,,,,,,50,67
71424,note_on,64,,,0,0,0,,,,,,,,80,100
71424,note_on,0,,,0,0,0,,,,,,,,83,100
71424,note_on,0,,,0,0,0,,,,,,,,64,100
71424,note_on,0,,,1,0,0,,,,,,,,52,106
71424,note_on,0,,,2,0,0,,,,,,,,52,87
71552,note_off,128,,,0,0,0,,,,,,,,80,64
71552,note_off,0,,,0,0,0,,,,,,,,83,64
71552,note_off,0,,,0,0,0,,,,,,,,64,64
71552,note_off,0,,,1,0,0,,,,,,,,52,67
71552,note_off,0,,,2,0,0,,,,,,,,52,55
71616,note_on,64,,,0,0,0,,,,,,,,80,100
71616,note_on,0,,,0,0,0,,,,,,,,83,100
71616,note_on,0,,,0,0,0,,,,,,,,64,100
71616,note_on,0,,,1,0,0,,,,,,,,52,106
71616,note_on,0,,,2,0,0,,,,,,,,52,87
71744,note_off,128,,,0,0,0,,,,,,,,80,64
71744,note_off,0,,,0,0,0,,,,,,,,83,64
71744,note_off,0,,,0,0,0,,,,,,,,64,64
71744,note_off,0,,,1,0,0,,,,,,,,52,67
71744,note_off,0,,,2,0,0,,,,,,,,52,55
71808,note_on,64,,,0,0,0,,,,,,,,80,100
71808,note_on,0,,,0,0,0,,,,,,,,83,100
71808,note_on,0,,,0,0,0,,,,,,,,64,100
71808,note_on,0,,,1,0,0,,,,,,,,52,106
71808,note_on,0,,,2,0,0,,,,,,,,52,87
71936,note_off,128,,,0,0,0,,,,,,,,80,64
71936,note_off,0,,,0,0,0,,,,,,,,83,64
71936,note_off,0,,,0,0,0,,,,,,,,64,64
71936,note_off,0,,,1,0,0,,,,,,,,52,67
71936,note_off,0,,,2,0,0,,,,,,,,52,55
72000,note_on,64,,,0,0,0,,,,,,,,80,100
72000,note_on,0,,,0,0,0,,,,,,,,83,100
72000,note_on,0,,,0,0,0,,,,,,,,64,100
72000,note_on,0,,,1,0,0,,,,,,,,52,106
72000,note_on,0,,,2,0,0,,,,,,,,52,87
72128,note_off,128,,,0,0,0,,,,,,,,80,64
72128,note_off,0,,,0,0,0,,,,,,,,83,64
72128,note_off,0,,,0,0,0,,,,,,,,64,64
72128,note_off,0,,,1,0,0,,,,,,,,52,67
72128,note_off,0,,,2,0,0,,,,,,,,52,55
72192,note_on,64,,,0,0,0,,,,,,,,80,100
72192,note_on,0,,,0,0,0,,,,,,,,83,100
72192,note_on,0,,,0,0,0,,,,,,,,64,100
72192,note_on,0,,,1,0,0,,,,,,,,52,106
72192,note_on,0,,,2,0,0,,,,,,,,52,87
72320,note_off,128,,,0,0,0,,,,,,,,80,64
72320,note_off,0,,,0,0,0,,,,,,,,83,64
72320,note_off,0,,,0,0,0,,,,,,,,64,64
72320,note_off,0,,,1,0,0,,,,,,,,52,67
72320,note_off,0,,,2,0,0,,,,,,,,52,55
72384,note_on,64,,,0,0,0,,,,,,,,80,100
72384,note_on,0,,,0,0,0,,,,,,,,83,100
72384,note_on,0,,,0,0,0,,,,,,,,64,100
72384,note_on,0,,,1,0,0,,,,,,,,52,106
72384,note_on,0,,,2,0,0,,,,,,,,52,87
72512,note_off,128,,,0,0,0,,,,,,,,80,64
72512,note_off,0,,,0,0,0,,,,,,,,83,64
72512,note_off,0,,,0,0,0,,,,,,,,64,64
72512,note_off,0,,,1,0,0,,,,,,,,52,67
72512,note_off,0,,,2,0,0,,,,,,,,52,55
72576,note_on,64,,,0,0,0,,,,,,,,81,100
72576,note_on,0,,,0,0,0,,,,,,,,85,100
72576,note_on,0,,,0,0,0,,,,,,,,64,100
72576,note_on,0,,,1,0,0,,,,,,,,45,106
72576,note_on,0,,,2,0,0,,,,,,,,45,87
72704,note_off,128,,,0,0,0,,,,,,,,81,64
72704,note_off,0,,,0,0,0,,,,,,,,85,64
72704,note_off,0,,,0,0,0,,,,,,,,64,64
72704,note_off,0,,,1,0,0,,,,,,,,45,67
72704,note_off,0,,,2,0,0,,,,,,,,45,55
72768,note_on,64,,,0,0,0,,,,,,,,81,100
72768,note_on,0,,,0,0,0,,,,,,,,85,100
72768,note_on,0,,,0,0,0,,,,,,,,64,100
72768,note_on,0,,,1,0,0,,,,,,,,45,106
72768,note_on,0,,,2,0,0,,,,,,,,45,87
72896,note_off,128,,,0,0,0,,,,,,,,81,64
72896,note_off,0,,,0,0,0,,,,,,,,85,64
72896,note_off,0,,,0,0,0,,,,,,,,64,64
72896,note_off,0,,,1,0,0,,,,,,,,45,67
72896,note_off,0,,,2,0,0,,,,,,,,45,55
72960,note_on,64,,,0,0,0,,,,,,,,81,100
72960,note_on,0,,,0,0,0,,,,,,,,85,100
72960,note_on,0,,,0,0,0,,,,,,,,64,100
72960,note_on,0,,,1,0,0,,,,,,,,45,106
72960,note_on,0,,,2,0,0,,,,,,,,45,87
73088,note_off,128,,,0,0,0,,,,,,,,81,64
73088,note_off,0,,,0,0,0,,,,,,,,85,64
73088,note_off,0,,,0,0,0,,,,,,,,64,64
73088,note_off,0,,,1,0,0,,,,,,,,45,67
73088,note_off,0,,,2,0,0,,,,,,,,45,55
73152,note_on,64,,,0,0,0,,,,,,,,81,100
73152,note_on,0,,,0,0,0,,,,,,,,85,100
73152,note_on,0,,,0,0,0,,,,,,,,64,100
73152,note_on,0,,,1,0,0,,,,,,,,45,106
73152,note_on,0,,,2,0,0,,,,,,,,45,87
73280,note_off,128,,,0,0,0,,,,,,,,81,64
73280,note_off,0,,,0,0,0,,,,,,,,85,64
73280,note_off,0,,,0,0,0,,,,,,,,64,64
73280,note_off,0,,,1,0,0,,,,,,,,45,67
73280,note_off,0,,,2,0,0,,,,,,,,45,55
73344,note_on,64,,,0,0,0,,,,,,,,81,100
73344,note_on,0,,,0,0,0,,,,,,,,85,100
73344,note_on,0,,,0,0,0,,,,,,,,64,100
73344,note_on,0,,,1,0,0,,,,,,,,45,106
73344,note_on,0,,,2,0,0,,,,,,,,45,87
73472,note_off,128,,,0,0,0,,,,,,,,81,64
73472,note_off,0,,,0,0,0,,,,,,,,85,64
73472,note_off,0,,,0,0,0,,,,,,,,64,64
73472,note_off,0,,,1,0,0,,,,,,,,45,67
73472,note_off,0,,,2,0,0,,,,,,,,45,55
73536,note_on,64,,,0,0,0,,,,,,,,81,100
73536,note_on,0,,,0,0,0,,,,,,,,85,100
73536,note_on,0,,,0,0,0,,,,,,,,64,100
73536,note_on,0,,,1,0,0,,,,,,,,45,106
73536,note_on,0,,,2,0,0,,,,,,,,45,87
73664,note_off,128,,,0,0,0,,,,,,,,81,64
73664,note_off,0,,,0,0,0,,,,,,,,85,64
73664,note_off,0,,,0,0,0,,,,,,,,64,64
73664,note_off,0,,,1,0,0,,,,,,,,45,67
73664,note_off,0,,,2,0,0,,,,,,,,45,55
73728,note_on,64,,,0,0,0,,,,,,,,80,100
73728,note_on,0,,,0,0,0,,,,,,,,83,100
73728,note_on,0,,,0,0,0,,,,,,,,64,100
73728,note_on,0,,,1,0,0,,,,,,,,52,106
73728,note_on,0,,,2,0,0,,,,,,,,52,87
73856,note_off,128,,,0,0,0,,,,,,,,80,64
73856,note_off,0,,,0,0,0,,,,,,,,83,64
73856,note_off,0,,,0,0,0,,,,,,,,64,64
73856,note_off,0,,,1,0,0,,,,,,,,52,67
73856,note_off,0,,,2,0,0,,,,,,,,52,55
73920,note_on,64,,,0,0,0,,,,,,,,80,100
73920,note_on,0,,,0,0,0,,,,,,,,83,100
73920,note_on,0,,,0,0,0,,,,,,,,64,100
73920,note_on,0,,,1,0,0,,,,,,,,52,106
73920,note_on,0,,,2,0,0,,,,,,,,52,87
74048,note_off,128,,,0,0,0,,,,,,,,80,64
74048,note_off,0,,,0,0,0,,,,,,,,83,64
74048,note_off,0,,,0,0,0,,,,,,,,64,64
74048,note_off,0,,,1,0,0,,,,,,,,52,67
74048,note_off,0,,,2,0,0,,,,,,,,52,55
74112,note_on,64,,,0,0,0,,,,,,,,80,100
74112,note_on,0,,,0,0,0,,,,,,,,83,100
74112,note_on,0,,,0,0,0,,,,,,,,64,100
74112,note_on,0,,,1,0,0,,,,,,,,52,106
74112,note_on,0,,,2,0,0,,,,,,,,52,87
74240,note_off,128,,,0,0,0,,,,,,,,80,64
74240,note_off,0,,,0,0,0,,,,,,,,83,64
74240,note_off,0,,,0,0,0,,,,,,,,64,64
74240,note_off,0,,,1,0,0,,,,,,,,52,67
74240,note_off,0,,,2,0,0,,,,,,,,52,55
74304,note_on,64,,,0,0,0,,,,,,,,80,100
74304,note_on,0,,,0,0,0,,,,,,,,83,100
74304,note_on,0,,,0,0,0,,,,,,,,64,100
74304,note_on,0,,,1,0,0,,,,,,,,52,106
74304,note_on,0,,,2,0,0,,,,,,,,52,87
74432,note_off,128,,,0,0,0,,,,,,,,80,64
74432,note_off,0,,,0,0,0,,,,,,,,83,64
74432,note_off,0,,,0,0,0,,,,,,,,64,64
74432,note_off,0,,,1,0,0,,,,,,,,52,67
74432,note_off,0,,,2,0,0,,,,,,,,52,55
74496,note_on,64,,,0,0,0,,,,,,,,80,100
74496,note_on,0,,,0,0,0,,,,,,,,83,100
74496,note_on,0,,,0,0,0,,,,,,,,64,100
74496,note_on,0,,,1,0,0,,,,,,,,52,106
74496,note_on,0,,,2,0,0,,,,,,,,52,87
74624,note_off,128,,,0,0,0,,,,,,,,80,64
74624,note_off,0,,,0,0,0,,,,,,,,83,64
74624,note_off,0,,,0,0,0,,,,,,,,64,64
74624,note_off,0,,,1,0,0,,,,,,,,52,67
74624,note_off,0,,,2,0,0,,,,,,,,52,55
74688,note_on,64,,,0,0,0,,,,,,,,80,100
74688,note_on,0,,,0,0,0,,,,,,,,83,100
74688,note_on,0,,,0,0,0,,,,,,,,64,100
74688,note_on,0,,,1,0,0,,,,,,,,52,106
74688,note_on,0,,,2,0,0,,,,,,,,52,87
74816,note_off,128,,,0,0,0,,,,,,,,80,64
74816,note_off,0,,,0,0,0,,,,,,,,83,64
74816,note_off,0,,,0,0,0,,,,,,,,64,64
74816,note_off,0,,,1,0,0,,,,,,,,52,67
74816,note_off,0,,,2,0,0,,,,,,,,52,55
74880,note_on,64,,,0,0,0,,,,,,,,81,100
74880,note_on,0,,,0,0,0,,,,,,,,85,100
74880,note_on,0,,,0,0,0,,,,,,,,64,100
74880,note_on,0,,,1,0,0,,,,,,,,45,106
74880,note_on,0,,,2,0,0,,,,,,,,45,87
75008,note_off,128,,,0,0,0,,,,,,,,81,64
75008,note_off,0,,,0,0,0,,,,,,,,85,64
75008,note_off,0,,,0,0,0,,,,,,,,64,64
75008,note_off,0,,,1,0,0,,,,,,,,45,67
75008,note_off,0,,,2,0,0,,,,,,,,45,55
75072,note_on,64,,,0,0,0,,,,,,,,81,100
75072,note_on,0,,,0,0,0,,,,,,,,85,100
75072,note_on,0,,,0,0,0,,,,,,,,64,100
75072,note_on,0,,,1,0,0,,,,,,,,45,106
75072,note_on,0,,,2,0,0,,,,,,,,45,87
75200,note_off,128,,,0,0,0,,,,,,,,81,64
75200,note_off,0,,,0,0,0,,,,,,,,85,64
75200,note_off,0,,,0,0,0,,,,,,,,64,64
75200,note_off,0,,,1,0,0,,,,,,,,45,67
75200,note_off,0,,,2,0,0,,,,,,,,45,55
75264,note_on,64,,,0,0,0,,,,,,,,81,100
75264,note_on,0,,,0,0,0,,,,,,,,85,100
75264,note_on,0,,,0,0,0,,,,,,,,64,100
75264,note_on,0,,,1,0,0,,,,,,,,45,106
75264,note_on,0,,,2,0,0,,,,,,,,45,87
75392,note_off,128,,,0,0,0,,,,,,,,81,64
75392,note_off,0,,,0,0,0,,,,,,,,85,64
75392,note_off,0,,,0,0,0,,,,,,,,64,64
75392,note_off,0,,,1,0,0,,,,,,,,45,67
75392,note_off,0,,,2,0,0,,,,,,,,45,55
75456,note_on,64,,,0,0,0,,,,,,,,81,100
75456,note_on,0,,,0,0,0,,,,,,,,85,100
75456,note_on,0,,,0,0,0,,,,,,,,64,100
75456,note_on,0,,,1,0,0,,,,,,,,45,106
75456,note_on,0,,,2,0,0,,,,,,,,45,87
75584,note_off,128,,,0,0,0,,,,,,,,81,64
75584,note_off,0,,,0,0,0,,,,,,,,85,64
75584,note_off,0,,,0,0,0,,,,,,,,64,64
75584,note_off,0,,,1,0,0,,,,,,,,45,67
75584,note_off,0,,,2,0,0,,,,,,,,45,55
75648,note_on,64,,,0,0,0,,,,,,,,81,100
75648,note_on,0,,,0,0,0,,,,,,,,85,100
75648,note_on,0,,,0,0,0,,,,,,,,64,100
75648,note_on,0,,,1,0,0,,,,,,,,45,106
75648,note_on,0,,,2,0,0,,,,,,,,45,87
75776,note_off,128,,,0,0,0,,,,,,,,81,64
75776,note_off,0,,,0,0,0,,,,,,,,85,64
75776,note_off,0,,,0,0,0,,,,,,,,64,64
75776,note_off,0,,,1,0,0,,,,,,,,45,67
75776,note_off,0,,,2,0,0,,,,,,,,45,55
75840,note_on,64,,,0,0,0,,,,,,,,81,100
75840,note_on,0,,,0,0,0,,,,,,,,85,100
75840,note_on,0,,,0,0,0,,,,,,,,64,100
75840,note_on,0,,,1,0,0,,,,,,,,45,106
75840,note_on,0,,,2,0,0,,,,,,,,45,87
75968,note_off,128,,,0,0,0,,,,,,,,81,64
75968,note_off,0,,,0,0,0,,,,,,,,85,64
75968,note_off,0,,,0,0,0,,,,,,,,64,64
75968,note_off,0,,,1,0,0,,,,,,,,45,67
75968,note_off,0,,,2,0,0,,,,,,,,45,55
76032,note_on,64,,,0,0,0,,,,,,,,80,100
76032,note_on,0,,,0,0,0,,,,,,,,83,100
76032,note_on,0,,,0,0,0,,,,,,,,64,100
76032,note_on,0,,,1,0,0,,,,,,,,52,106
76032,note_on,0,,,2,0,0,,,,,,,,52,87
76032,note_on,0,,,0,0,0,,,,,,,,72,64
76160,note_off,128,,,0,0,0,,,,,,,,80,64
76160,note_off,0,,,0,0,0,,,,,,,,83,64
76160,note_off,0,,,0,0,0,,,,,,,,64,64
76160,note_off,0,,,1,0,0,,,,,,,,52,67
76160,note_off,0,,,2,0,0,,,,,,,,52,55
76220,note_off,60,,,0,0,0,,,,,,,,72,0
76224,note_on,4,,,0,0,0,,,,,,,,80,100
76224,note_on,0,,,0,0,0,,,,,,,,83,100
76224,note_on,0,,,0,0,0,,,,,,,,64,100
76224,note_on,0,,,1,0,0,,,,,,,,52,106
76224,note_on,0,,,2,0,0,,,,,,,,52,87
76224,note_on,0,,,0,0,0,,,,,,,,76,64
76352,note_off,128,,,0,0,0,,,,,,,,80,64
76352,note_off,0,,,0,0,0,,,,,,,,83,64
76352,note_off,0,,,0,0,0,,,,,,,,64,64
76352,note_off,0,,,1,0,0,,,,,,,,52,67
76352,note_off,0,,,2,0,0,,,,,,,,52,55
76412,note_off,60,,,0,0,0,,,,,,,,76,0
76416,note_on,4,,,0,0,0,,,,,,,,80,100
76416,note_on,0,,,0,0,0,,,,,,,,83,100
76416,note_on,0,,,0,0,0,,,,,,,,64,100
76416,note_on,0,,,1,0,0,,,,,,,,52,106
76416,note_on,0,,,2,0,0,,,,,,,,52,87
76416,note_on,0,,,0,0,0,,,,,,,,77,64
76544,note_off,128,,,0,0,0,,,,,,,,80,64
76544,note_off,0,,,0,0,0,,,,,,,,83,64
76544,note_off,0,,,0,0,0,,,,,,,,64,64
76544,note_off,0,,,1,0,0,,,,,,,,52,67
76544,note_off,0,,,2,0,0,,,,,,,,52,55
76604,note_off,60,,,0,0,0,,,,,,,,77,0
76608,note_on,4,,,0,0,0,,,,,,,,80,100
76608,note_on,0,,,0,0,0,,,,,,,,83,100
76608,note_on,0,,,0,0,0,,,,,,,,64,100
76608,note_on,0,,,1,0,0,,,,,,,,52,106
76608,note_on,0,,,2,0,0,,,,,,,,52,87
76608,note_on,0,,,0,0,0,,,,,,,,79,64
76736,note_off,128,,,0,0,0,,,,,,,,80,64
76736,note_off,0,,,0,0,0,,,,,,,,83,64
76736,note_off,0,,,0,0,0,,,,,,,,64,64
76736,note_off,0,,,1,0,0,,,,,,,,52,67
76736,note_off,0,,,2,0,0,,,,,,,,52,55
76796,note_off,60,,,0,0,0,,,,,,,,79,0
76800,note_on,4,,,0,0,0,,,,,,,,80,100
76800,note_on,0,,,0,0,0,,,,,,,,83,100
76800,note_on,0,,,0,0,0,,,,,,,,64,100
76800,note_on,0,,,1,0,0,,,,,,,,52,106
76800,note_on,0,,,2,0,0,,,,,,,,52,87
76800,note_on,0,,,0,0,0,,,,,,,,79,64
76928,note_off,128,,,0,0,0,,,,,,,,80,64
76928,note_off,0,,,0,0,0,,,,,,,,83,64
76928,note_off,0,,,0,0,0,,,,,,,,64,64
76928,note_off,0,,,1,0,0,,,,,,,,52,67
76928,note_off,0,,,2,0,0,,,,,,,,52,55
76988,note_off,60,,,0,0,0,,,,,,,,79,0
76992,note_on,4,,,0,0,0,,,,,,,,80,100
76992,note_on,0,,,0,0,0,,,,,,,,83,100
76992,note_on,0,,,0,0,0,,,,,,,,64,100
76992,note_on,0,,,1,0,0,,,,,,,,52,106
76992,note_on,0,,,2,0,0,,,,,,,,52,87
76992,note_on,0,,,0,0,0,,,,,,,,81,64
77120,note_off,128,,,0,0,0,,,,,,,,80,64
77120,note_off,0,,,0,0,0,,,,,,,,83,64
77120,note_off,0,,,0,0,0,,,,,,,,64,64
77120,note_off,0,,,1,0,0,,,,,,,,52,67
77120,note_off,0,,,2,0,0,,,,,,,,52,55
77180,note_off,60,,,0,0,0,,,,,,,,81,0
77184,note_on,4,,,0,0,0,,,,,,,,81,100
77184,note_on,0,,,0,0,0,,,,,,,,81,100
77184,note_on,0,,,0,0,0,,,,,,,,64,100
77184,note_on,0,,,1,0,0,,,,,,,,45,106
77184,note_on,0,,,2,0,0,,,,,,,,45,87
77184,note_on,0,,,0,0,0,,,,,,,,72,64
77372,note_off,188,,,0,0,0,,,,,,,,72,0
77376,note_on,4,,,0,0,0,,,,,,,,76,64
77564,note_off,188,,,0,0,0,,,,,,,,76,0
77568,note_on,4,,,0,0,0,,,,,,,,72,64
77756,note_off,188,,,0,0,0,,,,,,,,72,0
77952,note_off,196,,,0,0,0,,,,,,,,81,64
77952,note_off,0,,,0,0,0,,,,,,,,81,64
77952,note_off,0,,,0,0,0,,,,,,,,64,64
77952,note_off,0,,,1,0,0,,,,,,,,45,67
