tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,tempo,program,note,velocity
2452,note_off,0,0,0,,,,,1,,,78,0
2452,note_off,0,0,0,,,,,2,,,74,0
2460,note_on,8,0,0,,,,,0,,,76,96
2460,note_on,0,0,0,,,,,1,,,76,96
2460,note_on,0,0,0,,,,,2,,,73,96
2469,note_off,9,0,0,,,,,3,,,66,0
2469,note_off,0,0,0,,,,,4,,,57,0
2470,note_off,1,0,0,,,,,0,,,76,0
2470,note_off,0,0,0,,,,,1,,,76,0
2470,note_off,0,0,0,,,,,2,,,73,0
2472,note_on,2,0,0,,,,,0,,,78,96
2472,note_on,0,0,0,,,,,1,,,78,96
2472,note_on,0,0,0,,,,,2,,,74,96
2472,note_on,0,0,0,,,,,3,,,62,96
2472,note_on,0,0,0,,,,,4,,,54,96
2482,note_off,10,0,0,,,,,0,,,78,0
2482,note_off,0,0,0,,,,,1,,,78,0
2482,note_off,0,0,0,,,,,2,,,74,0
2484,note_on,2,0,0,,,,,0,,,79,96
2484,note_on,0,0,0,,,,,1,,,79,96
2484,note_on,0,0,0,,,,,2,,,76,96
2493,note_off,9,0,0,,,,,3,,,62,0
2493,note_off,0,0,0,,,,,4,,,54,0
2494,note_off,1,0,0,,,,,0,,,79,0
2494,note_off,0,0,0,,,,,1,,,79,0
2494,note_off,0,0,0,,,,,2,,,76,0
2496,note_on,2,0,0,,,,,0,,,81,96
2496,note_on,0,0,0,,,,,1,,,81,96
2496,note_on,0,0,0,,,,,2,,,78,96
2496,note_on,0,0,0,,,,,3,,,57,96
2496,note_on,0,0,0,,,,,4,,,50,96
2517,note_off,21,0,0,,,,,0,,,81,0
2517,note_off,0,0,0,,,,,1,,,81,0
2517,note_off,0,0,0,,,,,2,,,78,0
2520,note_on,3,0,0,,,,,0,,,81,96
2520,note_on,0,0,0,,,,,1,,,81,96
2520,note_on,0,0,0,,,,,2,,,78,96
2538,note_off,18,0,0,,,,,3,,,57,0
2538,note_off,0,0,0,,,,,4,,,50,0
2541,note_off,3,0,0,,,,,0,,,81,0
2541,note_off,0,0,0,,,,,1,,,81,0
2541,note_off,0,0,0,,,,,2,,,78,0
2544,note_on,3,0,0,,,,,0,,,81,96
2544,note_on,0,0,0,,,,,1,,,81,96
2544,note_on,0,0,0,,,,,2,,,78,96
2554,note_off,10,0,0,,,,,0,,,81,0
2554,note_off,0,0,0,,,,,1,,,81,0
2554,note_off,0,0,0,,,,,2,,,78,0
2556,note_on,2,0,0,,,,,0,,,79,96
2556,note_on,0,0,0,,,,,1,,,79,96
2556,note_on,0,0,0,,,,,2,,,76,96
2566,note_off,10,0,0,,,,,0,,,79,0
2566,note_off,0,0,0,,,,,1,,,79,0
2566,note_off,0,0,0,,,,,2,,,76,0
2568,note_on,2,0,0,,,,,0,,,78,96
2568,note_on,0,0,0,,,,,1,,,78,96
2568,note_on,0,0,0,,,,,2,,,74,96
2568,note_on,0,0,0,,,,,3,,,57,96
2568,note_on,0,0,0,,,,,4,,,57,96
2578,note_off,10,0,0,,,,,0,,,78,0
2578,note_off,0,0,0,,,,,1,,,78,0
2578,note_off,0,0,0,,,,,2,,,74,0
2580,note_on,2,0,0,,,,,0,,,76,96
2580,note_on,0,0,0,,,,,1,,,76,96
2580,note_on,0,0,0,,,,,2,,,73,96
2589,note_off,9,0,0,,,,,3,,,57,0
2589,note_off,0,0,0,,,,,4,,,57,0
2590,note_off,1,0,0,,,,,0,,,76,0
2590,note_off,0,0,0,,,,,1,,,76,0
2590,note_off,0,0,0,,,,,2,,,73,0
2592,note_on,2,0,0,,,,,0,,,78,96
2592,note_on,0,0,0,,,,,1,,,78,96
2592,note_on,0,0,0,,,,,2,,,74,96
2592,note_on,0,0,0,,,,,3,,,57,96
2592,note_on,0,0,0,,,,,4,,,50,96
2613,note_off,21,0,0,,,,,3,,,57,0
2613,note_off,0,0,0,,,,,4,,,50,0
2616,note_on,3,0,0,,,,,3,,,69,96
2616,note_on,0,0,0,,,,,4,,,62,96
2634,note_off,18,0,0,,,,,0,,,78,0
2634,note_off,0,0,0,,,,,1,,,78,0
2634,note_off,0,0,0,,,,,2,,,74,0
2637,note_off,3,0,0,,,,,3,,,69,0
2637,note_off,0,0,0,,,,,4,,,62,0
2640,note_on,3,0,0,,,,,0,,,78,96
2640,note_on,0,0,0,,,,,1,,,78,96
2640,note_on,0,0,0,,,,,2,,,74,96
2640,note_on,0,0,0,,,,,3,,,66,96
2640,note_on,0,0,0,,,,,4,,,57,96
2661,note_off,21,0,0,,,,,3,,,66,0
2661,note_off,0,0,0,,,,,4,,,57,0
2664,note_on,3,0,0,,,,,3,,,62,96
2664,note_on,0,0,0,,,,,4,,,54,96
2682,note_off,18,0,0,,,,,0,,,78,0
2682,note_off,0,0,0,,,,,1,,,78,0
2682,note_off,0,0,0,,,,,2,,,74,0
2685,note_off,3,0,0,,,,,3,,,62,0
2685,note_off,0,0,0,,,,,4,,,54,0
2688,note_on,3,0,0,,,,,0,,,78,96
2688,note_on,0,0,0,,,,,1,,,78,96
2688,note_on,0,0,0,,,,,2,,,74,96
2688,note_on,0,0,0,,,,,3,,,57,96
2688,note_on,0,0,0,,,,,4,,,50,96
2709,note_off,21,0,0,,,,,3,,,57,0
2709,note_off,0,0,0,,,,,4,,,50,0
2712,note_on,3,0,0,,,,,3,,,69,96
2712,note_on,0,0,0,,,,,4,,,62,96
2733,note_off,21,0,0,,,,,3,,,69,0
2733,note_off,0,0,0,,,,,4,,,62,0
2736,note_on,3,0,0,,,,,3,,,66,96
2736,note_on,0,0,0,,,,,4,,,57,96
2740,note_off,4,0,0,,,,,0,,,78,0
2740,note_off,0,0,0,,,,,1,,,78,0
2740,note_off,0,0,0,,,,,2,,,74,0
2748,note_on,8,0,0,,,,,0,,,76,96
2748,note_on,0,0,0,,,,,1,,,76,96
2748,note_on,0,0,0,,,,,2,,,73,96
2757,note_off,9,0,0,,,,,3,,,66,0
2757,note_off,0,0,0,,,,,4,,,57,0
2758,note_off,1,0,0,,,,,0,,,76,0
2758,note_off,0,0,0,,,,,1,,,76,0
2758,note_off,0,0,0,,,,,2,,,73,0
2760,note_on,2,0,0,,,,,0,,,78,96
2760,note_on,0,0,0,,,,,1,,,78,96
2760,note_on,0,0,0,,,,,2,,,74,96
2760,note_on,0,0,0,,,,,3,,,62,96
2760,note_on,0,0,0,,,,,4,,,54,96
2770,note_off,10,0,0,,,,,0,,,78,0
2770,note_off,0,0,0,,,,,1,,,78,0
2770,note_off,0,0,0,,,,,2,,,74,0
2772,note_on,2,0,0,,,,,0,,,79,96
2772,note_on,0,0,0,,,,,1,,,79,96
2772,note_on,0,0,0,,,,,2,,,76,96
2781,note_off,9,0,0,,,,,3,,,62,0
2781,note_off,0,0,0,,,,,4,,,54,0
2782,note_off,1,0,0,,,,,0,,,79,0
2782,note_off,0,0,0,,,,,1,,,79,0
2782,note_off,0,0,0,,,,,2,,,76,0
2784,note_on,2,0,0,,,,,0,,,81,96
2784,note_on,0,0,0,,,,,1,,,81,96
2784,note_on,0,0,0,,,,,2,,,78,96
2784,note_on,0,0,0,,,,,3,,,57,96
2784,note_on,0,0,0,,,,,4,,,50,96
2805,note_off,21,0,0,,,,,0,,,81,0
2805,note_off,0,0,0,,,,,1,,,81,0
2805,note_off,0,0,0,,,,,2,,,78,0
2808,note_on,3,0,0,,,,,0,,,81,96
2808,note_on,0,0,0,,,,,1,,,81,96
2808,note_on,0,0,0,,,,,2,,,78,96
2826,note_off,18,0,0,,,,,3,,,57,0
2826,note_off,0,0,0,,,,,4,,,50,0
2829,note_off,3,0,0,,,,,0,,,81,0
2829,note_off,0,0,0,,,,,1,,,81,0
2829,note_off,0,0,0,,,,,2,,,78,0
2832,note_on,3,0,0,,,,,0,,,81,96
2832,note_on,0,0,0,,,,,1,,,81,96
2832,note_on,0,0,0,,,,,2,,,78,96
2842,note_off,10,0,0,,,,,0,,,81,0
2842,note_off,0,0,0,,,,,1,,,81,0
2842,note_off,0,0,0,,,,,2,,,78,0
2844,note_on,2,0,0,,,,,0,,,79,96
2844,note_on,0,0,0,,,,,1,,,79,96
2844,note_on,0,0,0,,,,,2,,,76,96
2854,note_off,10,0,0,,,,,0,,,79,0
2854,note_off,0,0,0,,,,,1,,,79,0
2854,note_off,0,0,0,,,,,2,,,76,0
2856,note_on,2,0,0,,,,,0,,,78,96
2856,note_on,0,0,0,,,,,1,,,78,96
2856,note_on,0,0,0,,,,,2,,,74,96
2856,note_on,0,0,0,,,,,3,,,57,96
2856,note_on,0,0,0,,,,,4,,,57,96
2866,note_off,10,0,0,,,,,0,,,78,0
2866,note_off,0,0,0,,,,,1,,,78,0
2866,note_off,0,0,0,,,,,2,,,74,0
2868,note_on,2,0,0,,,,,0,,,76,96
2868,note_on,0,0,0,,,,,1,,,76,96
2868,note_on,0,0,0,,,,,2,,,73,96
2877,note_off,9,0,0,,,,,3,,,57,0
2877,note_off,0,0,0,,,,,4,,,57,0
2878,note_off,1,0,0,,,,,0,,,76,0
2878,note_off,0,0,0,,,,,1,,,76,0
2878,note_off,0,0,0,,,,,2,,,73,0
2880,note_on,2,0,0,,,,,0,,,78,96
2880,note_on,0,0,0,,,,,1,,,78,96
2880,note_on,0,0,0,,,,,2,,,74,96
2880,note_on,0,0,0,,,,,3,,,57,96
2880,note_on,0,0,0,,,,,4,,,50,96
2922,note_off,42,0,0,,,,,0,,,78,0
2922,note_off,0,0,0,,,,,1,,,78,0
2922,note_off,0,0,0,,,,,2,,,74,0
2922,note_off,0,0,0,,,,,3,,,57,0
2922,note_off,0,0,0,,,,,4,,,50,0
2952,note_on,30,0,0,,,,,0,,,82,80
2952,note_on,0,0,0,,,,,1,,,82,80
2952,note_on,0,0,0,,,,,2,,,77,80
2952,note_on,0,0,0,,,,,3,,,74,80
2973,note_off,21,0,0,,,,,0,,,82,0
2973,note_off,0,0,0,,,,,1,,,82,0
2973,note_off,0,0,0,,,,,2,,,77,0
2973,note_off,0,0,0,,,,,3,,,74,0
2976,note_on,3,0,0,,,,,0,,,80,80
2976,note_on,0,0,0,,,,,1,,,80,80
2976,note_on,0,0,0,,,,,2,,,76,80
2976,note_on,0,0,0,,,,,3,,,74,80
2997,note_off,21,0,0,,,,,2,,,76,0
2997,note_off,0,0,0,,,,,3,,,74,0
3000,note_off,3,0,0,,,,,0,,,80,0
3000,note_on,0,0,0,,,,,0,,,81,80
3000,note_off,0,0,0,,,,,1,,,80,0
3000,note_on,0,0,0,,,,,1,,,81,80
3000,note_on,0,0,0,,,,,2,,,76,80
3000,note_on,0,0,0,,,,,3,,,72,80
3042,note_off,42,0,0,,,,,2,,,76,0
3042,note_off,0,0,0,,,,,3,,,72,0
3048,note_off,6,0,0,,,,,0,,,81,0
3048,note_on,0,0,0,,,,,0,,,82,80
3048,note_off,0,0,0,,,,,1,,,81,0
3048,note_on,0,0,0,,,,,1,,,82,80
3048,note_on,0,0,0,,,,,2,,,70,80
3048,note_on,0,0,0,,,,,3,,,67,80
3069,note_off,21,0,0,,,,,0,,,82,0
3069,note_off,0,0,0,,,,,1,,,82,0
3069,note_off,0,0,0,,,,,2,,,70,0
3069,note_off,0,0,0,,,,,3,,,67,0
3072,note_on,3,0,0,,,,,0,,,73,80
3072,note_on,0,0,0,,,,,1,,,73,80
3072,note_on,0,0,0,,,,,2,,,69,80
3072,note_on,0,0,0,,,,,3,,,67,80
3093,note_off,21,0,0,,,,,2,,,69,0
3093,note_off,0,0,0,,,,,3,,,67,0
3096,note_off,3,0,0,,,,,0,,,73,0
3096,note_on,0,0,0,,,,,0,,,74,80
3096,note_off,0,0,0,,,,,1,,,73,0
3096,note_on,0,0,0,,,,,1,,,74,80
3096,note_on,0,0,0,,,,,2,,,69,80
3096,note_on,0,0,0,,,,,3,,,65,80
3138,note_off,42,0,0,,,,,2,,,69,0
3138,note_off,0,0,0,,,,,3,,,65,0
3144,note_off,6,0,0,,,,,0,,,74,0
3144,note_on,0,0,0,,,,,0,,,81,80
3144,note_off,0,0,0,,,,,1,,,74,0
3144,note_on,0,0,0,,,,,1,,,81,80
3144,note_on,0,0,0,,,,,2,,,75,80
3144,note_on,0,0,0,,,,,3,,,72,80
3165,note_off,21,0,0,,,,,0,,,81,0
3165,note_off,0,0,0,,,,,1,,,81,0
3165,note_off,0,0,0,,,,,2,,,75,0
3165,note_off,0,0,0,,,,,3,,,72,0
3168,note_on,3,0,0,,,,,0,,,78,80
3168,note_on,0,0,0,,,,,1,,,78,80
3168,note_on,0,0,0,,,,,2,,,74,80
3168,note_on,0,0,0,,,,,3,,,72,80
3189,note_off,21,0,0,,,,,2,,,74,0
3189,note_off,0,0,0,,,,,3,,,72,0
3192,note_off,3,0,0,,,,,0,,,78,0
3192,note_on,0,0,0,,,,,0,,,79,80
3192,note_off,0,0,0,,,,,1,,,78,0
3192,note_on,0,0,0,,,,,1,,,79,80
3192,note_on,0,0,0,,,,,2,,,74,80
3192,note_on,0,0,0,,,,,3,,,70,80
3234,note_off,42,0,0,,,,,2,,,74,0
3234,note_off,0,0,0,,,,,3,,,70,0
3240,note_off,6,0,0,,,,,0,,,79,0
3240,note_on,0,0,0,,,,,0,,,81,80
3240,note_off,0,0,0,,,,,1,,,79,0
3240,note_on,0,0,0,,,,,1,,,81,80
3240,note_on,0,0,0,,,,,2,,,74,80
3240,note_on,0,0,0,,,,,3,,,65,80
3261,note_off,21,0,0,,,,,0,,,81,0
3261,note_off,0,0,0,,,,,1,,,81,0
3261,note_off,0,0,0,,,,,2,,,74,0
3261,note_off,0,0,0,,,,,3,,,65,0
3264,note_on,3,0,0,,,,,0,,,71,80
3264,note_on,0,0,0,,,,,1,,,71,80
3264,note_on,0,0,0,,,,,2,,,67,80
3264,note_on,0,0,0,,,,,3,,,65,80
3285,note_off,21,0,0,,,,,2,,,67,0
3285,note_off,0,0,0,,,,,3,,,65,0
3288,note_off,3,0,0,,,,,0,,,71,0
3288,note_on,0,0,0,,,,,0,,,72,80
3288,note_off,0,0,0,,,,,1,,,71,0
3288,note_on,0,0,0,,,,,1,,,72,80
3288,note_on,0,0,0,,,,,2,,,67,80
3288,note_on,0,0,0,,,,,3,,,64,80
3330,note_off,42,0,0,,,,,2,,,67,0
3330,note_off,0,0,0,,,,,3,,,64,0
3336,note_off,6,0,0,,,,,0,,,72,0
3336,note_on,0,0,0,,,,,0,,,79,80
3336,note_off,0,0,0,,,,,1,,,72,0
3336,note_on,0,0,0,,,,,1,,,79,80
3336,note_on,0,0,0,,,,,2,,,74,80
3336,note_on,0,0,0,,,,,3,,,70,80
3357,note_off,21,0,0,,,,,0,,,79,0
3357,note_off,0,0,0,,,,,1,,,79,0
3357,note_off,0,0,0,,,,,2,,,74,0
3357,note_off,0,0,0,,,,,3,,,70,0
3360,note_on,3,0,0,,,,,0,,,76,80
3360,note_on,0,0,0,,,,,1,,,76,80
3360,note_on,0,0,0,,,,,2,,,72,80
3360,note_on,0,0,0,,,,,3,,,70,80
3381,note_off,21,0,0,,,,,2,,,72,0
3381,note_off,0,0,0,,,,,3,,,70,0
3384,note_off,3,0,0,,,,,0,,,76,0
3384,note_on,0,0,0,,,,,0,,,77,80
3384,note_off,0,0,0,,,,,1,,,76,0
3384,note_on,0,0,0,,,,,1,,,77,80
3384,note_on,0,0,0,,,,,2,,,72,80
3384,note_on,0,0,0,,,,,3,,,69,80
3426,note_off,42,0,0,,,,,2,,,72,0
3426,note_off,0,0,0,,,,,3,,,69,0
3432,note_off,6,0,0,,,,,0,,,77,0
3432,note_on,0,0,0,,,,,0,,,79,80
3432,note_off,0,0,0,,,,,1,,,77,0
3432,note_on,0,0,0,,,,,1,,,79,80
3432,note_on,0,0,0,,,,,2,,,72,80
3432,note_on,0,0,0,,,,,3,,,63,80
3453,note_off,21,0,0,,,,,0,,,79,0
3453,note_off,0,0,0,,,,,1,,,79,0
3453,note_off,0,0,0,,,,,2,,,72,0
3453,note_off,0,0,0,,,,,3,,,63,0
3456,note_on,3,0,0,,,,,0,,,69,80
3456,note_on,0,0,0,,,,,1,,,69,80
3456,note_on,0,0,0,,,,,2,,,65,80
3456,note_on,0,0,0,,,,,3,,,63,80
3477,note_off,21,0,0,,,,,2,,,65,0
3477,note_off,0,0,0,,,,,3,,,63,0
3480,note_off,3,0,0,,,,,0,,,69,0
3480,note_on,0,0,0,,,,,0,,,70,80
3480,note_off,0,0,0,,,,,1,,,69,0
3480,note_on,0,0,0,,,,,1,,,70,80
3480,note_on,0,0,0,,,,,2,,,65,80
3480,note_on,0,0,0,,,,,3,,,62,80
3522,note_off,42,0,0,,,,,2,,,65,0
3522,note_off,0,0,0,,,,,3,,,62,0
3528,note_off,6,0,0,,,,,0,,,70,0
3528,note_on,0,0,0,,,,,0,,,77,80
3528,note_off,0,0,0,,,,,1,,,70,0
3528,note_on,0,0,0,,,,,1,,,77,80
3528,note_on,0,0,0,,,,,2,,,72,80
3528,note_on,0,0,0,,,,,3,,,69,80
3549,note_off,21,0,0,,,,,0,,,77,0
3549,note_off,0,0,0,,,,,1,,,77,0
3549,note_off,0,0,0,,,,,2,,,72,0
3549,note_off,0,0,0,,,,,3,,,69,0
3552,note_on,3,0,0,,,,,0,,,74,80
3552,note_on,0,0,0,,,,,1,,,74,80
3552,note_on,0,0,0,,,,,2,,,70,80
3552,note_on,0,0,0,,,,,3,,,69,80
3573,note_off,21,0,0,,,,,2,,,70,0
3573,note_off,0,0,0,,,,,3,,,69,0
3576,note_off,3,0,0,,,,,0,,,74,0
3576,note_on,0,0,0,,,,,0,,,75,80
3576,note_off,0,0,0,,,,,1,,,74,0
3576,note_on,0,0,0,,,,,1,,,75,80
3576,note_on,0,0,0,,,,,2,,,70,80
3576,note_on,0,0,0,,,,,3,,,67,80
3618,note_off,42,0,0,,,,,2,,,70,0
3618,note_off,0,0,0,,,,,3,,,67,0
3624,note_off,6,0,0,,,,,0,,,75,0
3624,note_on,0,0,0,,,,,0,,,79,80
3624,note_off,0,0,0,,,,,1,,,75,0
3624,note_on,0,0,0,,,,,1,,,79,80
3624,note_on,0,0,0,,,,,2,,,70,80
3624,note_on,0,0,0,,,,,3,,,67,80
3645,note_off,21,0,0,,,,,0,,,79,0
3645,note_off,0,0,0,,,,,1,,,79,0
3645,note_off,0,0,0,,,,,2,,,70,0
3645,note_off,0,0,0,,,,,3,,,67,0
3648,note_on,3,0,0,,,,,0,,,73,80
3648,note_on,0,0,0,,,,,1,,,73,80
3648,note_on,0,0,0,,,,,2,,,69,80
3648,note_on,0,0,0,,,,,3,,,67,80
3669,note_off,21,0,0,,,,,2,,,69,0
3669,note_off,0,0,0,,,,,3,,,67,0
3672,note_off,3,0,0,,,,,0,,,73,0
3672,note_on,0,0,0,,,,,0,,,74,80
3672,note_off,0,0,0,,,,,1,,,73,0
3672,note_on,0,0,0,,,,,1,,,74,80
3672,note_on,0,0,0,,,,,2,,,69,80
3672,note_on,0,0,0,,,,,3,,,66,80
3714,note_off,42,0,0,,,,,2,,,69,0
3714,note_off,0,0,0,,,,,3,,,66,0
3720,note_off,6,0,0,,,,,0,,,74,0
3720,note_on,0,0,0,,,,,0,,,81,96
3720,note_off,0,0,0,,,,,1,,,74,0
3720,note_on,0,0,0,,,,,1,,,81,96
3720,note_on,0,0,0,,,,,2,,,81,96
3720,note_on,0,0,0,,,,,3,,,60,96
3720,note_on,0,0,0,,,,,4,,,45,96
3741,note_off,21,0,0,,,,,0,,,81,0
3741,note_off,0,0,0,,,,,1,,,81,0
3741,note_off,0,0,0,,,,,2,,,81,0
3741,note_off,0,0,0,,,,,3,,,60,0
3741,note_off,0,0,0,,,,,4,,,45,0
3744,note_on,3,0,0,,,,,0,,,78,96
3744,note_on,0,0,0,,,,,1,,,78,96
3744,note_on,0,0,0,,,,,2,,,78,96
3744,note_on,0,0,0,,,,,3,,,57,96
3744,note_on,0,0,0,,,,,4,,,50,96
3765,note_off,21,0,0,,,,,0,,,78,0
3765,note_off,0,0,0,,,,,1,,,78,0
3765,note_off,0,0,0,,,,,2,,,78,0
3765,note_off,0,0,0,,,,,3,,,57,0
3765,note_off,0,0,0,,,,,4,,,50,0
3768,note_on,3,0,0,,,,,0,,,76,96
3768,note_on,0,0,0,,,,,1,,,76,96
3768,note_on,0,0,0,,,,,2,,,76,96
3768,note_on,0,0,0,,,,,3,,,69,96
3768,note_on,0,0,0,,,,,4,,,54,96
3778,note_off,10,0,0,,,,,0,,,76,0
3778,note_off,0,0,0,,,,,1,,,76,0
3778,note_off,0,0,0,,,,,2,,,76,0
3780,note_on,2,0,0,,,,,0,,,74,96
3780,note_on,0,0,0,,,,,1,,,74,96
3780,note_on,0,0,0,,,,,2,,,74,96
3789,note_off,9,0,0,,,,,3,,,69,0
3789,note_off,0,0,0,,,,,4,,,54,0
3790,note_off,1,0,0,,,,,0,,,74,0
3790,note_off,0,0,0,,,,,1,,,74,0
3790,note_off,0,0,0,,,,,2,,,74,0
3792,note_on,2,0,0,,,,,0,,,76,96
3792,note_on,0,0,0,,,,,1,,,76,96
3792,note_on,0,0,0,,,,,2,,,76,96
3792,note_on,0,0,0,,,,,3,,,71,96
3792,note_on,0,0,0,,,,,4,,,55,96
3813,note_off,21,0,0,,,,,0,,,76,0
3813,note_off,0,0,0,,,,,1,,,76,0
3813,note_off,0,0,0,,,,,2,,,76,0
3813,note_off,0,0,0,,,,,3,,,71,0
3813,note_off,0,0,0,,,,,4,,,55,0
3816,note_on,3,0,0,,,,,0,,,73,96
3816,note_on,0,0,0,,,,,1,,,73,96
3816,note_on,0,0,0,,,,,2,,,73,96
3816,note_on,0,0,0,,,,,3,,,64,96
3816,note_on,0,0,0,,,,,4,,,57,96
3837,note_off,21,0,0,,,,,0,,,73,0
3837,note_off,0,0,0,,,,,1,,,73,0
3837,note_off,0,0,0,,,,,2,,,73,0
3837,note_off,0,0,0,,,,,3,,,64,0
3837,note_off,0,0,0,,,,,4,,,57,0
3840,note_on,3,0,0,,,,,0,,,67,96
3840,note_on,0,0,0,,,,,1,,,67,96
3840,note_on,0,0,0,,,,,2,,,64,96
3840,note_on,0,0,0,,,,,3,,,61,96
3840,note_on,0,0,0,,,,,4,,,45,96
3850,note_off,10,0,0,,,,,3,,,61,0
3850,note_off,0,0,0,,,,,4,,,45,0
3852,note_on,2,0,0,,,,,3,,,62,96
3852,note_on,0,0,0,,,,,4,,,47,96
3862,note_off,10,0,0,,,,,3,,,62,0
3862,note_off,0,0,0,,,,,4,,,47,0
3864,note_on,2,0,0,,,,,3,,,64,96
3864,note_on,0,0,0,,,,,4,,,49,96
3874,note_off,10,0,0,,,,,3,,,64,0
3874,note_off,0,0,0,,,,,4,,,49,0
3876,note_on,2,0,0,,,,,3,,,66,96
3876,note_on,0,0,0,,,,,4,,,50,96
3882,note_off,6,0,0,,,,,0,,,67,0
3882,note_off,0,0,0,,,,,1,,,67,0
3882,note_off,0,0,0,,,,,2,,,64,0
3886,note_off,4,0,0,,,,,3,,,66,0
3886,note_off,0,0,0,,,,,4,,,50,0
3888,note_on,2,0,0,,,,,0,,,67,96
3888,note_on,0,0,0,,,,,1,,,67,96
3888,note_on,0,0,0,,,,,2,,,64,96
3888,note_on,0,0,0,,,,,3,,,67,96
3888,note_on,0,0,0,,,,,4,,,52,96
3898,note_off,10,0,0,,,,,3,,,67,0
3898,note_off,0,0,0,,,,,4,,,52,0
3900,note_on,2,0,0,,,,,3,,,66,96
3900,note_on,0,0,0,,,,,4,,,50,96
3910,note_off,10,0,0,,,,,3,,,66,0
3910,note_off,0,0,0,,,,,4,,,50,0
3912,note_on,2,0,0,,,,,3,,,64,96
3912,note_on,0,0,0,,,,,4,,,49,96
3922,note_off,10,0,0,,,,,3,,,64,0
3922,note_off,0,0,0,,,,,4,,,49,0
3924,note_on,2,0,0,,,,,3,,,62,96
3924,note_on,0,0,0,,,,,4,,,47,96
3930,note_off,6,0,0,,,,,0,,,67,0
3930,note_off,0,0,0,,,,,1,,,67,0
3930,note_off,0,0,0,,,,,2,,,64,0
3934,note_off,4,0,0,,,,,3,,,62,0
3934,note_off,0,0,0,,,,,4,,,47,0
3936,note_on,2,0,0,,,,,0,,,67,96
3936,note_on,0,0,0,,,,,1,,,67,96
3936,note_on,0,0,0,,,,,2,,,64,96
3936,note_on,0,0,0,,,,,3,,,61,96
3936,note_on,0,0,0,,,,,4,,,45,96
3946,note_off,10,0,0,,,,,3,,,61,0
3946,note_off,0,0,0,,,,,4,,,45,0
3948,note_on,2,0,0,,,,,3,,,62,96
3948,note_on,0,0,0,,,,,4,,,47,96
3958,note_off,10,0,0,,,,,3,,,62,0
3958,note_off,0,0,0,,,,,4,,,47,0
3960,note_on,2,0,0,,,,,3,,,64,96
3960,note_on,0,0,0,,,,,4,,,49,96
3970,note_off,10,0,0,,,,,3,,,64,0
3970,note_off,0,0,0,,,,,4,,,49,0
3972,note_on,2,0,0,,,,,3,,,66,96
3972,note_on,0,0,0,,,,,4,,,50,96
3982,note_off,10,0,0,,,,,3,,,66,0
3982,note_off,0,0,0,,,,,4,,,50,0
3984,note_on,2,0,0,,,,,3,,,67,96
3984,note_on,0,0,0,,,,,4,,,52,96
3994,note_off,10,0,0,,,,,3,,,67,0
3994,note_off,0,0,0,,,,,4,,,52,0
3996,note_on,2,0,0,,,,,3,,,64,96
3996,note_on,0,0,0,,,,,4,,,49,96
3999,note_off,3,0,0,,,,,0,,,67,0
3999,note_off,0,0,0,,,,,1,,,67,0
3999,note_off,0,0,0,,,,,2,,,64,0
4006,note_off,7,0,0,,,,,3,,,64,0
4006,note_off,0,0,0,,,,,4,,,49,0
4008,note_on,2,0,0,,,,,0,,,81,96
4008,note_on,0,0,0,,,,,1,,,81,96
4008,note_on,0,0,0,,,,,2,,,81,96
4008,note_on,0,0,0,,,,,3,,,62,96
4008,note_on,0,0,0,,,,,4,,,47,96
4018,note_off,10,0,0,,,,,3,,,62,0
4018,note_off,0,0,0,,,,,4,,,47,0
4020,note_on,2,0,0,,,,,3,,,61,96
4020,note_on,0,0,0,,,,,4,,,45,96
4029,note_off,9,0,0,,,,,0,,,81,0
4029,note_off,0,0,0,,,,,1,,,81,0
4029,note_off,0,0,0,,,,,2,,,81,0
4030,note_off,1,0,0,,,,,3,,,61,0
4030,note_off,0,0,0,,,,,4,,,45,0
4032,note_on,2,0,0,,,,,0,,,78,96
4032,note_on,0,0,0,,,,,1,,,78,96
4032,note_on,0,0,0,,,,,2,,,78,96
4032,note_on,0,0,0,,,,,3,,,57,96
4032,note_on,0,0,0,,,,,4,,,50,96
4053,note_off,21,0,0,,,,,0,,,78,0
4053,note_off,0,0,0,,,,,1,,,78,0
4053,note_off,0,0,0,,,,,2,,,78,0
4053,note_off,0,0,0,,,,,3,,,57,0
4053,note_off,0,0,0,,,,,4,,,50,0
4056,note_on,3,0,0,,,,,0,,,76,96
4056,note_on,0,0,0,,,,,1,,,76,96
4056,note_on,0,0,0,,,,,2,,,76,96
4056,note_on,0,0,0,,,,,3,,,69,96
4056,note_on,0,0,0,,,,,4,,,54,96
4066,note_off,10,0,0,,,,,0,,,76,0
4066,note_off,0,0,0,,,,,1,,,76,0
4066,note_off,0,0,0,,,,,2,,,76,0
4068,note_on,2,0,0,,,,,0,,,74,96
4068,note_on,0,0,0,,,,,1,,,74,96
4068,note_on,0,0,0,,,,,2,,,74,96
4077,note_off,9,0,0,,,,,3,,,69,0
4077,note_off,0,0,0,,,,,4,,,54,0
4078,note_off,1,0,0,,,,,0,,,74,0
4078,note_off,0,0,0,,,,,1,,,74,0
4078,note_off,0,0,0,,,,,2,,,74,0
4080,note_on,2,0,0,,,,,0,,,76,96
4080,note_on,0,0,0,,,,,1,,,76,96
4080,note_on,0,0,0,,,,,2,,,76,96
