tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
83157,note_on,,,,,1,0,0,,,,3,,,76,0
83158,note_on,,,,,1,0,0,,,,2,,,76,87
83256,note_on,,,,,98,0,0,,,,0,,,55,0
83276,note_on,,,,,20,0,0,,,,3,,,83,87
83278,note_on,,,,,2,0,0,,,,2,,,79,87
83280,note_on,,,,,2,0,0,,,,0,,,52,88
83289,note_on,,,,,9,0,0,,,,3,,,79,0
83305,note_on,,,,,16,0,0,,,,2,,,76,0
83389,note_on,,,,,84,0,0,,,,2,,,79,0
83396,note_on,,,,,7,0,0,,,,0,,,52,0
83396,note_on,,,,,0,0,0,,,,3,,,79,87
83398,note_on,,,,,2,0,0,,,,2,,,76,87
83400,note_on,,,,,2,0,0,,,,3,,,83,0
83472,note_on,,,,,72,0,0,,,,0,,,71,0
83472,note_on,,,,,0,0,0,,,,0,,,67,0
83476,note_on,,,,,4,0,0,,,,0,,,76,0
83506,note_on,,,,,30,0,0,,,,2,,,76,0
83516,note_on,,,,,10,0,0,,,,3,,,76,87
83520,note_on,,,,,4,0,0,,,,0,,,67,65
83520,note_on,,,,,0,0,0,,,,0,,,71,65
83520,note_on,,,,,0,0,0,,,,2,,,71,87
83524,note_on,,,,,4,0,0,,,,0,,,76,65
83534,note_on,,,,,10,0,0,,,,3,,,79,0
83625,note_on,,,,,91,0,0,,,,2,,,71,0
83636,note_on,,,,,11,0,0,,,,3,,,79,87
83640,note_on,,,,,4,0,0,,,,2,,,76,87
83659,note_on,,,,,19,0,0,,,,3,,,76,0
83756,note_on,,,,,97,0,0,,,,3,,,83,87
83760,note_on,,,,,4,0,0,,,,0,,,52,88
83760,note_on,,,,,0,0,0,,,,2,,,79,87
83772,note_on,,,,,12,0,0,,,,2,,,76,0
83775,note_on,,,,,3,0,0,,,,3,,,79,0
83876,note_on,,,,,101,0,0,,,,3,,,79,87
83880,note_on,,,,,4,0,0,,,,2,,,76,87
83892,note_on,,,,,12,0,0,,,,2,,,79,0
83892,note_on,,,,,0,0,0,,,,3,,,83,0
83952,note_on,,,,,60,0,0,,,,0,,,71,0
83952,note_on,,,,,0,0,0,,,,0,,,67,0
83956,note_on,,,,,4,0,0,,,,0,,,76,0
83976,note_on,,,,,20,0,0,,,,0,,,52,0
83990,note_on,,,,,14,0,0,,,,2,,,76,0
83996,note_on,,,,,6,0,0,,,,3,,,76,87
84000,note_on,,,,,4,0,0,,,,0,,,67,65
84000,note_on,,,,,0,0,0,,,,0,,,71,65
84000,note_on,,,,,0,0,0,,,,0,,,55,108
84000,note_on,,,,,0,0,0,,,,2,,,71,87
84004,note_on,,,,,4,0,0,,,,0,,,76,65
84011,note_on,,,,,7,0,0,,,,3,,,79,0
84116,note_on,,,,,105,0,0,,,,3,,,79,87
84118,note_on,,,,,2,0,0,,,,2,,,71,0
84120,note_on,,,,,2,0,0,,,,2,,,76,87
84134,note_on,,,,,14,0,0,,,,3,,,76,0
84216,note_on,,,,,82,0,0,,,,0,,,55,0
84236,note_on,,,,,20,0,0,,,,3,,,83,87
84240,note_on,,,,,4,0,0,,,,0,,,52,88
84240,note_on,,,,,0,0,0,,,,2,,,79,87
84258,note_on,,,,,18,0,0,,,,2,,,76,0
84270,note_on,,,,,12,0,0,,,,3,,,79,0
84356,note_on,,,,,86,0,0,,,,3,,,79,87
84360,note_on,,,,,4,0,0,,,,2,,,76,87
84377,note_on,,,,,17,0,0,,,,3,,,83,0
84380,note_on,,,,,3,0,0,,,,2,,,79,0
84432,note_on,,,,,52,0,0,,,,0,,,71,0
84432,note_on,,,,,0,0,0,,,,0,,,67,0
84436,note_on,,,,,4,0,0,,,,0,,,76,0
84456,note_on,,,,,20,0,0,,,,0,,,52,0
84470,note_on,,,,,14,0,0,,,,2,,,76,0
84470,note_on,,,,,0,0,0,,,,3,,,79,0
84476,note_on,,,,,6,0,0,,,,3,,,78,87
84480,note_on,,,,,4,0,0,,,,0,,,71,65
84480,note_on,,,,,0,0,0,,,,0,,,75,65
84480,note_on,,,,,0,0,0,,,,2,,,75,87
84484,note_on,,,,,4,0,0,,,,0,,,78,65
84542,note_on,,,,,58,0,0,,,,3,,,79,87
84544,note_on,,,,,2,0,0,,,,3,,,78,0
84546,note_on,,,,,2,0,0,,,,2,,,76,87
84548,note_on,,,,,2,0,0,,,,2,,,75,0
84591,note_on,,,,,43,0,0,,,,3,,,79,0
84595,note_on,,,,,4,0,0,,,,2,,,76,0
84596,note_on,,,,,1,0,0,,,,3,,,81,87
84600,note_on,,,,,4,0,0,,,,2,,,78,87
84720,note_on,,,,,120,0,0,,,,0,,,47,88
84720,note_on,,,,,0,0,0,,,,2,,,78,87
84738,note_on,,,,,18,0,0,,,,2,,,78,0
84876,note_on,,,,,138,0,0,,,,3,,,81,0
84912,note_on,,,,,36,0,0,,,,0,,,75,0
84912,note_on,,,,,0,0,0,,,,0,,,71,0
84916,note_on,,,,,4,0,0,,,,0,,,78,0
84934,note_on,,,,,18,0,0,,,,2,,,78,0
84936,note_on,,,,,2,0,0,,,,0,,,47,0
84956,note_on,,,,,20,0,0,,,,3,,,81,87
84960,note_on,,,,,4,0,0,,,,0,,,66,65
84960,note_on,,,,,0,0,0,,,,0,,,71,65
84960,note_on,,,,,0,0,0,,,,0,,,59,108
84960,note_on,,,,,0,0,0,,,,2,,,78,87
84964,note_on,,,,,4,0,0,,,,0,,,75,65
85024,note_on,,,,,60,0,0,,,,3,,,79,87
85028,note_on,,,,,4,0,0,,,,2,,,76,87
85031,note_on,,,,,3,0,0,,,,3,,,81,0
85035,note_on,,,,,4,0,0,,,,2,,,78,0
85066,note_on,,,,,31,0,0,,,,3,,,78,87
85070,note_on,,,,,4,0,0,,,,2,,,75,87
85072,note_on,,,,,2,0,0,,,,3,,,79,0
85076,note_on,,,,,4,0,0,,,,2,,,76,0
85176,note_on,,,,,100,0,0,,,,0,,,59,0
85200,note_on,,,,,24,0,0,,,,0,,,47,88
85370,note_on,,,,,170,0,0,,,,3,,,78,0
85374,note_on,,,,,4,0,0,,,,2,,,75,0
85392,note_on,,,,,18,0,0,,,,0,,,71,0
85392,note_on,,,,,0,0,0,,,,0,,,66,0
85396,note_on,,,,,4,0,0,,,,0,,,75,0
85416,note_on,,,,,20,0,0,,,,0,,,47,0
85440,note_on,,,,,24,0,0,,,,0,,,67,65
85440,note_on,,,,,0,0,0,,,,0,,,71,65
85440,note_on,,,,,0,0,0,,,,2,,,76,87
85440,note_on,,,,,0,0,0,,,,3,,,79,87
85444,note_on,,,,,4,0,0,,,,0,,,76,65
85544,note_on,,,,,100,0,0,,,,3,,,79,0
85556,note_on,,,,,12,0,0,,,,2,,,76,0
85668,note_on,,,,,112,0,0,,,,2,,,71,87
85668,note_on,,,,,0,0,0,,,,3,,,76,87
85680,note_on,,,,,12,0,0,,,,0,,,52,88
85824,note_on,,,,,144,0,0,,,,3,,,76,0
85836,note_on,,,,,12,0,0,,,,2,,,71,0
85872,note_on,,,,,36,0,0,,,,0,,,71,0
85872,note_on,,,,,0,0,0,,,,0,,,67,0
85876,note_on,,,,,4,0,0,,,,0,,,76,0
85896,note_on,,,,,20,0,0,,,,0,,,52,0
85920,note_on,,,,,24,0,0,,,,0,,,68,65
85920,note_on,,,,,0,0,0,,,,0,,,71,65
85920,note_on,,,,,0,0,0,,,,0,,,56,108
85924,note_on,,,,,4,0,0,,,,0,,,76,65
86136,note_on,,,,,212,0,0,,,,0,,,56,0
86160,note_on,,,,,24,0,0,,,,0,,,52,88
86160,note_on,,,,,0,0,0,,,,2,,,80,87
86164,note_on,,,,,4,0,0,,,,3,,,83,87
86320,note_on,,,,,156,0,0,,,,3,,,83,0
86324,note_on,,,,,4,0,0,,,,2,,,80,0
86352,note_on,,,,,28,0,0,,,,0,,,71,0
86352,note_on,,,,,0,0,0,,,,0,,,68,0
86356,note_on,,,,,4,0,0,,,,0,,,76,0
86376,note_on,,,,,20,0,0,,,,0,,,52,0
86396,note_on,,,,,20,0,0,,,,3,,,83,87
86400,note_on,,,,,4,0,0,,,,0,,,71,65
86400,note_on,,,,,0,0,0,,,,0,,,76,65
86400,note_on,,,,,0,0,0,,,,2,,,80,87
86404,note_on,,,,,4,0,0,,,,0,,,80,65
86484,note_on,,,,,80,0,0,,,,3,,,84,87
86488,note_on,,,,,4,0,0,,,,2,,,81,87
86500,note_on,,,,,12,0,0,,,,3,,,83,0
86504,note_on,,,,,4,0,0,,,,2,,,80,0
86552,note_on,,,,,48,0,0,,,,3,,,83,87
86556,note_on,,,,,4,0,0,,,,2,,,80,87
86558,note_on,,,,,2,0,0,,,,3,,,84,0
86562,note_on,,,,,4,0,0,,,,2,,,81,0
86606,note_on,,,,,44,0,0,,,,3,,,83,0
86608,note_on,,,,,2,0,0,,,,3,,,84,87
86610,note_on,,,,,2,0,0,,,,2,,,80,0
86612,note_on,,,,,2,0,0,,,,2,,,81,87
86640,note_on,,,,,28,0,0,,,,0,,,52,88
86664,note_on,,,,,24,0,0,,,,3,,,83,87
86668,note_on,,,,,4,0,0,,,,2,,,80,87
86679,note_on,,,,,11,0,0,,,,3,,,84,0
86683,note_on,,,,,4,0,0,,,,2,,,81,0
86714,note_on,,,,,31,0,0,,,,3,,,84,87
86718,note_on,,,,,4,0,0,,,,3,,,83,0
86718,note_on,,,,,0,0,0,,,,2,,,81,87
86722,note_on,,,,,4,0,0,,,,2,,,80,0
86772,note_on,,,,,50,0,0,,,,3,,,83,87
86776,note_on,,,,,4,0,0,,,,2,,,80,87
86789,note_on,,,,,13,0,0,,,,3,,,84,0
86793,note_on,,,,,4,0,0,,,,2,,,81,0
86822,note_on,,,,,29,0,0,,,,3,,,84,87
86826,note_on,,,,,4,0,0,,,,2,,,81,87
86828,note_on,,,,,2,0,0,,,,3,,,83,0
86832,note_on,,,,,4,0,0,,,,2,,,80,0
86832,note_on,,,,,0,0,0,,,,0,,,76,0
86832,note_on,,,,,0,0,0,,,,0,,,71,0
86836,note_on,,,,,4,0,0,,,,0,,,80,0
86856,note_on,,,,,20,0,0,,,,0,,,52,0
86876,note_on,,,,,20,0,0,,,,3,,,83,87
86880,note_on,,,,,4,0,0,,,,0,,,68,65
86880,note_on,,,,,0,0,0,,,,0,,,71,65
86880,note_on,,,,,0,0,0,,,,0,,,56,108
86880,note_on,,,,,0,0,0,,,,2,,,80,87
86884,note_on,,,,,4,0,0,,,,0,,,76,65
86894,note_on,,,,,10,0,0,,,,3,,,84,0
86898,note_on,,,,,4,0,0,,,,2,,,81,0
86926,note_on,,,,,28,0,0,,,,3,,,84,87
86930,note_on,,,,,4,0,0,,,,3,,,83,0
86930,note_on,,,,,0,0,0,,,,2,,,81,87
86934,note_on,,,,,4,0,0,,,,2,,,80,0
86984,note_on,,,,,50,0,0,,,,3,,,83,87
86988,note_on,,,,,4,0,0,,,,2,,,80,87
87001,note_on,,,,,13,0,0,,,,3,,,84,0
87005,note_on,,,,,4,0,0,,,,2,,,81,0
87034,note_on,,,,,29,0,0,,,,3,,,84,87
87038,note_on,,,,,4,0,0,,,,2,,,81,87
87040,note_on,,,,,2,0,0,,,,3,,,83,0
87044,note_on,,,,,4,0,0,,,,2,,,80,0
87096,note_on,,,,,52,0,0,,,,0,,,56,0
87106,note_on,,,,,10,0,0,,,,3,,,84,0
87110,note_on,,,,,4,0,0,,,,2,,,81,0
87120,note_on,,,,,10,0,0,,,,0,,,52,88
87260,note_on,,,,,140,0,0,,,,2,,,78,87
87266,note_on,,,,,6,0,0,,,,3,,,81,87
87312,note_on,,,,,46,0,0,,,,0,,,71,0
87312,note_on,,,,,0,0,0,,,,0,,,68,0
87314,note_on,,,,,2,0,0,,,,2,,,80,87
87314,note_on,,,,,0,0,0,,,,3,,,83,87
87316,note_on,,,,,2,0,0,,,,3,,,81,0
87316,note_on,,,,,0,0,0,,,,2,,,78,0
87316,note_on,,,,,0,0,0,,,,0,,,76,0
87336,note_on,,,,,20,0,0,,,,0,,,52,0
87360,note_on,,,,,24,0,0,,,,3,,,83,0
87360,note_on,,,,,0,0,0,,,,0,,,69,65
87360,note_on,,,,,0,0,0,,,,2,,,81,87
87364,note_on,,,,,4,0,0,,,,0,,,72,65
87364,note_on,,,,,0,0,0,,,,3,,,84,87
87366,note_on,,,,,2,0,0,,,,2,,,80,0
87484,note_on,,,,,118,0,0,,,,3,,,84,0
87484,note_on,,,,,0,0,0,,,,3,,,83,87
87556,note_on,,,,,72,0,0,,,,2,,,81,0
87588,note_on,,,,,32,0,0,,,,3,,,83,0
87600,note_on,,,,,12,0,0,,,,0,,,57,88
87604,note_on,,,,,4,0,0,,,,2,,,76,72
87608,note_on,,,,,4,0,0,,,,3,,,81,72
87792,note_on,,,,,184,0,0,,,,0,,,69,0
87796,note_on,,,,,4,0,0,,,,0,,,72,0
87816,note_on,,,,,20,0,0,,,,0,,,57,0
87824,note_on,,,,,8,0,0,,,,2,,,76,0
87828,note_on,,,,,4,0,0,,,,3,,,81,0
87840,note_on,,,,,12,0,0,,,,0,,,66,65
87840,note_on,,,,,0,0,0,,,,0,,,69,65
87840,note_on,,,,,0,0,0,,,,0,,,54,88
87844,note_on,,,,,4,0,0,,,,0,,,74,65
88056,note_on,,,,,212,0,0,,,,0,,,54,0
88080,note_on,,,,,24,0,0,,,,0,,,50,88
88080,note_on,,,,,0,0,0,,,,2,,,78,87
88084,note_on,,,,,4,0,0,,,,3,,,81,87
88219,note_on,,,,,135,0,0,,,,2,,,78,0
88223,note_on,,,,,4,0,0,,,,3,,,81,0
88272,note_on,,,,,49,0,0,,,,0,,,69,0
88272,note_on,,,,,0,0,0,,,,0,,,66,0
88276,note_on,,,,,4,0,0,,,,0,,,74,0
88296,note_on,,,,,20,0,0,,,,0,,,50,0
88320,note_on,,,,,24,0,0,,,,0,,,69,65
88320,note_on,,,,,0,0,0,,,,0,,,74,65
88320,note_on,,,,,0,0,0,,,,2,,,78,87
88320,note_on,,,,,0,0,0,,,,3,,,81,87
88324,note_on,,,,,4,0,0,,,,0,,,78,65
88384,note_on,,,,,60,0,0,,,,2,,,79,87
88384,note_on,,,,,0,0,0,,,,3,,,83,87
88408,note_on,,,,,24,0,0,,,,3,,,81,0
88408,note_on,,,,,0,0,0,,,,2,,,78,0
88436,note_on,,,,,28,0,0,,,,2,,,78,87
88436,note_on,,,,,0,0,0,,,,3,,,81,87
88454,note_on,,,,,18,0,0,,,,3,,,83,0
88454,note_on,,,,,0,0,0,,,,2,,,79,0
88495,note_on,,,,,41,0,0,,,,3,,,81,0
88495,note_on,,,,,0,0,0,,,,2,,,78,0
88504,note_on,,,,,9,0,0,,,,2,,,79,87
88504,note_on,,,,,0,0,0,,,,2,,,79,87
88504,note_on,,,,,0,0,0,,,,3,,,83,87
88504,note_on,,,,,0,0,0,,,,3,,,83,87
88560,note_on,,,,,56,0,0,,,,0,,,50,88
88563,note_on,,,,,3,0,0,,,,3,,,83,0
88563,note_on,,,,,0,0,0,,,,2,,,79,0
88566,note_on,,,,,3,0,0,,,,3,,,83,0
88566,note_on,,,,,0,0,0,,,,2,,,79,0
88570,note_on,,,,,4,0,0,,,,2,,,78,87
88570,note_on,,,,,0,0,0,,,,3,,,81,87
88624,note_on,,,,,54,0,0,,,,2,,,79,87
88624,note_on,,,,,0,0,0,,,,3,,,83,87
88633,note_on,,,,,9,0,0,,,,3,,,81,0
88633,note_on,,,,,0,0,0,,,,2,,,78,0
88680,note_on,,,,,47,0,0,,,,3,,,83,0
88680,note_on,,,,,0,0,0,,,,2,,,79,0
88690,note_on,,,,,10,0,0,,,,2,,,78,87
88690,note_on,,,,,0,0,0,,,,3,,,81,87
88744,note_on,,,,,54,0,0,,,,2,,,79,87
88744,note_on,,,,,0,0,0,,,,3,,,83,87
88752,note_on,,,,,8,0,0,,,,3,,,81,0
88752,note_on,,,,,0,0,0,,,,2,,,78,0
88752,note_on,,,,,0,0,0,,,,0,,,74,0
88752,note_on,,,,,0,0,0,,,,0,,,69,0
88756,note_on,,,,,4,0,0,,,,0,,,78,0
88776,note_on,,,,,20,0,0,,,,0,,,50,0
88800,note_on,,,,,24,0,0,,,,0,,,66,65
88800,note_on,,,,,0,0,0,,,,0,,,69,65
88800,note_on,,,,,0,0,0,,,,0,,,54,108
88804,note_on,,,,,4,0,0,,,,0,,,74,65
88810,note_on,,,,,6,0,0,,,,2,,,78,87
88810,note_on,,,,,0,0,0,,,,3,,,81,87
88811,note_on,,,,,1,0,0,,,,3,,,83,0
88811,note_on,,,,,0,0,0,,,,2,,,79,0
88864,note_on,,,,,53,0,0,,,,2,,,79,87
88864,note_on,,,,,0,0,0,,,,3,,,83,87
88868,note_on,,,,,4,0,0,,,,3,,,81,0
88868,note_on,,,,,0,0,0,,,,2,,,78,0
88930,note_on,,,,,62,0,0,,,,2,,,78,87
88930,note_on,,,,,0,0,0,,,,3,,,81,87
88935,note_on,,,,,5,0,0,,,,3,,,83,0
88935,note_on,,,,,0,0,0,,,,2,,,79,0
88948,note_on,,,,,13,0,0,,,,2,,,78,87
88948,note_on,,,,,0,0,0,,,,3,,,81,87
88984,note_on,,,,,36,0,0,,,,2,,,79,87
88984,note_on,,,,,0,0,0,,,,3,,,83,87
88992,note_on,,,,,8,0,0,,,,3,,,81,0
88992,note_on,,,,,0,0,0,,,,2,,,78,0
88992,note_on,,,,,0,0,0,,,,3,,,81,0
88992,note_on,,,,,0,0,0,,,,2,,,78,0
89016,note_on,,,,,24,0,0,,,,0,,,54,0
89040,note_on,,,,,24,0,0,,,,0,,,50,88
89040,note_on,,,,,0,0,0,,,,2,,,78,87
89040,note_on,,,,,0,0,0,,,,3,,,81,87
89046,note_on,,,,,6,0,0,,,,3,,,83,0
89046,note_on,,,,,0,0,0,,,,2,,,79,0
89094,note_on,,,,,48,0,0,,,,2,,,79,87
89094,note_on,,,,,0,0,0,,,,3,,,83,87
89098,note_on,,,,,4,0,0,,,,3,,,81,0
89098,note_on,,,,,0,0,0,,,,2,,,78,0
89160,note_on,,,,,62,0,0,,,,2,,,78,87
89160,note_on,,,,,0,0,0,,,,3,,,81,87
89165,note_on,,,,,5,0,0,,,,3,,,83,0
89165,note_on,,,,,0,0,0,,,,2,,,79,0
89178,note_on,,,,,13,0,0,,,,2,,,78,87
89178,note_on,,,,,0,0,0,,,,3,,,81,87
89204,note_on,,,,,26,0,0,,,,3,,,83,87
89214,note_on,,,,,10,0,0,,,,2,,,79,87
89222,note_on,,,,,8,0,0,,,,3,,,81,0
89222,note_on,,,,,0,0,0,,,,2,,,78,0
89222,note_on,,,,,0,0,0,,,,3,,,81,0
89222,note_on,,,,,0,0,0,,,,2,,,78,0
89232,note_on,,,,,10,0,0,,,,0,,,69,0
89232,note_on,,,,,0,0,0,,,,0,,,66,0
89236,note_on,,,,,4,0,0,,,,0,,,74,0
89256,note_on,,,,,20,0,0,,,,0,,,50,0
89266,note_on,,,,,10,0,0,,,,3,,,83,0
89276,note_on,,,,,10,0,0,,,,2,,,79,0
89280,note_on,,,,,4,0,0,,,,0,,,67,65
89280,note_on,,,,,0,0,0,,,,0,,,71,65
89280,note_on,,,,,0,0,0,,,,2,,,79,87
89280,note_on,,,,,0,0,0,,,,3,,,83,87
89368,note_on,,,,,88,0,0,,,,3,,,83,0
89408,note_on,,,,,40,0,0,,,,3,,,81,87
89440,note_on,,,,,32,0,0,,,,2,,,79,0
89496,note_on,,,,,56,0,0,,,,3,,,81,0
89520,note_on,,,,,24,0,0,,,,0,,,55,88
89520,note_on,,,,,0,0,0,,,,2,,,74,87
89520,note_on,,,,,0,0,0,,,,3,,,79,87
89664,note_on,,,,,144,0,0,,,,0,,,55,0
89668,note_on,,,,,4,0,0,,,,3,,,79,0
89668,note_on,,,,,0,0,0,,,,2,,,74,0
89712,note_on,,,,,44,0,0,,,,0,,,71,0
89712,note_on,,,,,0,0,0,,,,0,,,67,0
89760,note_on,,,,,48,0,0,,,,0,,,64,65
89760,note_on,,,,,0,0,0,,,,0,,,67,65
89760,note_on,,,,,0,0,0,,,,0,,,72,65
89760,note_on,,,,,0,0,0,,,,0,,,52,88
89904,note_on,,,,,144,0,0,,,,0,,,52,0
90000,note_on,,,,,96,0,0,,,,0,,,48,88
90000,note_on,,,,,0,0,0,,,,2,,,76,87
90000,note_on,,,,,0,0,0,,,,3,,,79,87
90144,note_on,,,,,144,0,0,,,,0,,,48,0
90170,note_on,,,,,26,0,0,,,,3,,,79,0
90170,note_on,,,,,0,0,0,,,,2,,,76,0
90192,note_on,,,,,22,0,0,,,,0,,,72,0
90192,note_on,,,,,0,0,0,,,,0,,,67,0
90192,note_on,,,,,0,0,0,,,,0,,,64,0
90240,note_on,,,,,48,0,0,,,,0,,,63,65
90240,note_on,,,,,0,0,0,,,,0,,,66,65
90240,note_on,,,,,0,0,0,,,,0,,,47,88
90240,note_on,,,,,0,0,0,,,,2,,,78,87
90244,note_on,,,,,4,0,0,,,,3,,,81,87
90292,note_on,,,,,48,0,0,,,,2,,,79,87
90296,note_on,,,,,4,0,0,,,,3,,,83,87
90298,note_on,,,,,2,0,0,,,,2,,,78,0
90302,note_on,,,,,4,0,0,,,,3,,,81,0
90350,note_on,,,,,48,0,0,,,,2,,,79,0
90354,note_on,,,,,4,0,0,,,,3,,,83,0
90354,note_on,,,,,0,0,0,,,,2,,,78,87
90358,note_on,,,,,4,0,0,,,,3,,,81,87
90406,note_on,,,,,48,0,0,,,,2,,,79,87
90410,note_on,,,,,4,0,0,,,,3,,,83,87
90412,note_on,,,,,2,0,0,,,,2,,,78,0
90416,note_on,,,,,4,0,0,,,,3,,,81,0
90456,note_on,,,,,40,0,0,,,,0,,,47,0
90458,note_on,,,,,2,0,0,,,,2,,,78,87
90462,note_on,,,,,4,0,0,,,,3,,,81,87
90464,note_on,,,,,2,0,0,,,,2,,,79,0
90468,note_on,,,,,4,0,0,,,,3,,,83,0
90480,note_on,,,,,12,0,0,,,,0,,,59,88
90510,note_on,,,,,30,0,0,,,,2,,,79,87
90514,note_on,,,,,4,0,0,,,,3,,,83,87
90516,note_on,,,,,2,0,0,,,,2,,,78,0
90520,note_on,,,,,4,0,0,,,,3,,,81,0
90558,note_on,,,,,38,0,0,,,,2,,,78,87
90562,note_on,,,,,4,0,0,,,,3,,,81,87
90568,note_on,,,,,6,0,0,,,,2,,,79,0
90572,note_on,,,,,4,0,0,,,,3,,,83,0
90610,note_on,,,,,38,0,0,,,,2,,,79,87
90614,note_on,,,,,4,0,0,,,,3,,,83,87
90616,note_on,,,,,2,0,0,,,,2,,,78,0
90620,note_on,,,,,4,0,0,,,,3,,,81,0
90668,note_on,,,,,48,0,0,,,,2,,,79,0
90672,note_on,,,,,4,0,0,,,,3,,,83,0
90672,note_on,,,,,0,0,0,,,,0,,,66,0
90672,note_on,,,,,0,0,0,,,,0,,,63,0
90696,note_on,,,,,24,0,0,,,,0,,,59,0
90720,note_on,,,,,24,0,0,,,,0,,,64,65
90720,note_on,,,,,0,0,0,,,,0,,,67,65
90720,note_on,,,,,0,0,0,,,,0,,,47,88
90720,note_on,,,,,0,0,0,,,,2,,,76,87
90724,note_on,,,,,4,0,0,,,,3,,,79,87
90784,note_on,,,,,60,0,0,,,,2,,,78,87
90788,note_on,,,,,4,0,0,,,,2,,,76,0
90788,note_on,,,,,0,0,0,,,,3,,,81,87
90792,note_on,,,,,4,0,0,,,,3,,,79,0
90840,note_on,,,,,48,0,0,,,,2,,,76,87
90844,note_on,,,,,4,0,0,,,,3,,,79,87
90852,note_on,,,,,8,0,0,,,,2,,,78,0
90856,note_on,,,,,4,0,0,,,,3,,,81,0
90904,note_on,,,,,48,0,0,,,,2,,,78,87
90908,note_on,,,,,4,0,0,,,,2,,,76,0
90908,note_on,,,,,0,0,0,,,,3,,,81,87
90912,note_on,,,,,4,0,0,,,,3,,,79,0
90936,note_on,,,,,24,0,0,,,,0,,,47,0
90958,note_on,,,,,22,0,0,,,,2,,,76,87
90960,note_on,,,,,2,0,0,,,,0,,,59,88
90962,note_on,,,,,2,0,0,,,,3,,,79,87
90972,note_on,,,,,10,0,0,,,,2,,,78,0
90976,note_on,,,,,4,0,0,,,,3,,,81,0
91022,note_on,,,,,46,0,0,,,,2,,,78,87
91026,note_on,,,,,4,0,0,,,,2,,,76,0
91026,note_on,,,,,0,0,0,,,,3,,,81,87
91030,note_on,,,,,4,0,0,,,,3,,,79,0
91080,note_on,,,,,50,0,0,,,,2,,,76,87
91084,note_on,,,,,4,0,0,,,,3,,,79,87
91090,note_on,,,,,6,0,0,,,,2,,,78,0
91094,note_on,,,,,4,0,0,,,,3,,,81,0
91144,note_on,,,,,50,0,0,,,,2,,,78,87
91148,note_on,,,,,4,0,0,,,,2,,,76,0
91148,note_on,,,,,0,0,0,,,,3,,,81,87
91152,note_on,,,,,4,0,0,,,,3,,,79,0
91152,note_on,,,,,0,0,0,,,,0,,,67,0
91152,note_on,,,,,0,0,0,,,,0,,,64,0
91176,note_on,,,,,24,0,0,,,,0,,,59,0
91200,note_on,,,,,24,0,0,,,,0,,,66,65
91200,note_on,,,,,0,0,0,,,,0,,,69,65
91200,note_on,,,,,0,0,0,,,,0,,,47,88
91200,note_on,,,,,0,0,0,,,,2,,,75,87
91204,note_on,,,,,4,0,0,,,,3,,,78,87
91212,note_on,,,,,8,0,0,,,,2,,,78,0
91216,note_on,,,,,4,0,0,,,,3,,,81,0
91254,note_on,,,,,38,0,0,,,,2,,,75,0
91256,note_on,,,,,2,0,0,,,,2,,,76,87
91258,note_on,,,,,2,0,0,,,,3,,,78,0
91260,note_on,,,,,2,0,0,,,,3,,,79,87
91310,note_on,,,,,50,0,0,,,,2,,,76,0
91310,note_on,,,,,0,0,0,,,,2,,,75,87
91314,note_on,,,,,4,0,0,,,,3,,,79,0
91314,note_on,,,,,0,0,0,,,,3,,,78,87
91364,note_on,,,,,50,0,0,,,,2,,,75,0
91366,note_on,,,,,2,0,0,,,,2,,,76,87
91368,note_on,,,,,2,0,0,,,,3,,,78,0
91370,note_on,,,,,2,0,0,,,,3,,,79,87
91414,note_on,,,,,44,0,0,,,,2,,,75,87
91416,note_on,,,,,2,0,0,,,,0,,,47,0
91418,note_on,,,,,2,0,0,,,,3,,,78,87
91420,note_on,,,,,2,0,0,,,,2,,,76,0
91424,note_on,,,,,4,0,0,,,,3,,,79,0
91440,note_on,,,,,16,0,0,,,,0,,,59,88
91468,note_on,,,,,28,0,0,,,,2,,,75,0
91470,note_on,,,,,2,0,0,,,,2,,,76,87
91472,note_on,,,,,2,0,0,,,,3,,,78,0
91474,note_on,,,,,2,0,0,,,,3,,,79,87
91522,note_on,,,,,48,0,0,,,,2,,,75,87
91524,note_on,,,,,2,0,0,,,,2,,,76,0
91526,note_on,,,,,2,0,0,,,,3,,,78,87
91528,note_on,,,,,2,0,0,,,,3,,,79,0
91576,note_on,,,,,48,0,0,,,,2,,,75,0
91578,note_on,,,,,2,0,0,,,,2,,,76,87
91580,note_on,,,,,2,0,0,,,,3,,,78,0
91582,note_on,,,,,2,0,0,,,,3,,,79,87
91632,note_on,,,,,50,0,0,,,,2,,,76,0
91632,note_on,,,,,0,0,0,,,,0,,,69,0
91632,note_on,,,,,0,0,0,,,,0,,,66,0
91636,note_on,,,,,4,0,0,,,,3,,,79,0
91656,note_on,,,,,20,0,0,,,,0,,,59,0
91680,note_on,,,,,24,0,0,,,,0,,,64,65
91680,note_on,,,,,0,0,0,,,,0,,,67,65
91680,note_on,,,,,0,0,0,,,,0,,,47,88
91680,note_on,,,,,0,0,0,,,,2,,,76,87
91684,note_on,,,,,4,0,0,,,,3,,,79,87
91738,note_on,,,,,54,0,0,,,,2,,,79,87
91742,note_on,,,,,4,0,0,,,,3,,,81,87
