tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
63007,control_change,,,,,,,64,0,0,,,,,,,,,0,64,127
63053,control_change,,,,,,,46,0,0,,,,,,,,,0,64,0
63085,note_on,,,,,,,32,0,0,,,,,,,67,56,0,,
63095,note_on,,,,,,,10,0,0,,,,,,,59,21,0,,
63099,note_on,,,,,,,4,0,0,,,,,,,62,38,0,,
63121,note_off,,,,,,,22,0,0,,,,,,,77,64,0,,
63245,note_on,,,,,,,124,0,0,,,,,,,74,69,0,,
63252,note_off,,,,,,,7,0,0,,,,,,,62,64,0,,
63269,note_off,,,,,,,17,0,0,,,,,,,67,64,0,,
63269,note_off,,,,,,,0,0,0,,,,,,,59,64,0,,
63293,note_off,,,,,,,24,0,0,,,,,,,74,64,0,,
63415,note_on,,,,,,,122,0,0,,,,,,,74,65,0,,
63419,note_on,,,,,,,4,0,0,,,,,,,67,54,0,,
63423,note_on,,,,,,,4,0,0,,,,,,,59,34,0,,
63437,note_on,,,,,,,14,0,0,,,,,,,62,45,0,,
63471,note_off,,,,,,,34,0,0,,,,,,,74,64,0,,
63479,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
63489,note_off,,,,,,,10,0,0,,,,,,,62,64,0,,
63497,note_off,,,,,,,8,0,0,,,,,,,59,64,0,,
63599,note_on,,,,,,,102,0,0,,,,,,,75,66,0,,
63631,note_on,,,,,,,32,0,0,,,,,,,63,43,0,,
63643,note_on,,,,,,,12,0,0,,,,,,,67,27,0,,
63647,note_on,,,,,,,4,0,0,,,,,,,60,34,0,,
63789,note_off,,,,,,,142,0,0,,,,,,,75,64,0,,
63789,note_off,,,,,,,0,0,0,,,,,,,67,64,0,,
63799,note_on,,,,,,,10,0,0,,,,,,,79,60,0,,
63809,note_off,,,,,,,10,0,0,,,,,,,60,64,0,,
63817,note_off,,,,,,,8,0,0,,,,,,,63,64,0,,
63867,note_off,,,,,,,50,0,0,,,,,,,79,64,0,,
63957,note_on,,,,,,,90,0,0,,,,,,,75,56,0,,
63969,note_on,,,,,,,12,0,0,,,,,,,67,37,0,,
63971,note_on,,,,,,,2,0,0,,,,,,,63,41,0,,
63981,note_on,,,,,,,10,0,0,,,,,,,60,25,0,,
64015,note_off,,,,,,,34,0,0,,,,,,,75,64,0,,
64033,note_off,,,,,,,18,0,0,,,,,,,63,64,0,,
64035,note_off,,,,,,,2,0,0,,,,,,,67,64,0,,
64053,note_off,,,,,,,18,0,0,,,,,,,60,64,0,,
64133,note_on,,,,,,,80,0,0,,,,,,,67,36,0,,
64136,note_on,,,,,,,3,0,0,,,,,,,74,65,0,,
64151,note_on,,,,,,,15,0,0,,,,,,,58,31,0,,
64161,note_on,,,,,,,10,0,0,,,,,,,62,39,0,,
64280,note_off,,,,,,,119,0,0,,,,,,,62,64,0,,
64297,note_off,,,,,,,17,0,0,,,,,,,67,64,0,,
64307,note_off,,,,,,,10,0,0,,,,,,,74,64,0,,
64321,note_on,,,,,,,14,0,0,,,,,,,79,66,0,,
64343,note_off,,,,,,,22,0,0,,,,,,,58,64,0,,
64489,note_on,,,,,,,146,0,0,,,,,,,58,46,0,,
64497,note_on,,,,,,,8,0,0,,,,,,,67,48,0,,
64497,note_on,,,,,,,0,0,0,,,,,,,74,64,0,,
64503,note_on,,,,,,,6,0,0,,,,,,,62,32,0,,
64541,note_off,,,,,,,38,0,0,,,,,,,74,64,0,,
64555,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
64565,note_off,,,,,,,10,0,0,,,,,,,62,64,0,,
64567,note_off,,,,,,,2,0,0,,,,,,,58,64,0,,
64667,note_on,,,,,,,100,0,0,,,,,,,72,60,0,,
64689,note_on,,,,,,,22,0,0,,,,,,,67,42,0,,
64707,note_on,,,,,,,18,0,0,,,,,,,60,22,0,,
64709,note_on,,,,,,,2,0,0,,,,,,,56,33,0,,
64819,control_change,,,,,,,110,0,0,,,,,,,,,0,64,127
64833,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
64851,note_off,,,,,,,18,0,0,,,,,,,67,64,0,,
64855,note_off,,,,,,,4,0,0,,,,,,,60,64,0,,
64859,note_on,,,,,,,4,0,0,,,,,,,71,69,0,,
64875,note_off,,,,,,,16,0,0,,,,,,,56,64,0,,
64897,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
64913,note_off,,,,,,,16,0,0,,,,,,,71,64,0,,
64997,note_on,,,,,,,84,0,0,,,,,,,72,63,0,,
65009,note_on,,,,,,,12,0,0,,,,,,,67,63,0,,
65037,note_on,,,,,,,28,0,0,,,,,,,56,36,0,,
65037,note_on,,,,,,,0,0,0,,,,,,,60,47,0,,
65043,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
65059,note_off,,,,,,,16,0,0,,,,,,,67,64,0,,
65095,note_off,,,,,,,36,0,0,,,,,,,60,64,0,,
65101,note_off,,,,,,,6,0,0,,,,,,,56,64,0,,
65167,note_on,,,,,,,66,0,0,,,,,,,56,51,0,,
65171,note_on,,,,,,,4,0,0,,,,,,,77,84,0,,
65183,note_on,,,,,,,12,0,0,,,,,,,65,64,0,,
65187,note_on,,,,,,,4,0,0,,,,,,,72,61,0,,
65189,note_on,,,,,,,2,0,0,,,,,,,60,33,0,,
65223,note_off,,,,,,,34,0,0,,,,,,,79,64,0,,
65251,note_off,,,,,,,28,0,0,,,,,,,72,64,0,,
65327,control_change,,,,,,,76,0,0,,,,,,,,,0,64,127
65347,note_off,,,,,,,20,0,0,,,,,,,65,64,0,,
65359,note_off,,,,,,,12,0,0,,,,,,,60,64,0,,
65359,note_on,,,,,,,0,0,0,,,,,,,71,54,0,,
65371,note_off,,,,,,,12,0,0,,,,,,,56,64,0,,
65419,control_change,,,,,,,48,0,0,,,,,,,,,0,64,0
65429,note_off,,,,,,,10,0,0,,,,,,,71,64,0,,
65519,note_on,,,,,,,90,0,0,,,,,,,56,61,0,,
65525,note_on,,,,,,,6,0,0,,,,,,,72,71,0,,
65527,note_on,,,,,,,2,0,0,,,,,,,65,63,0,,
65539,note_on,,,,,,,12,0,0,,,,,,,60,43,0,,
65567,note_off,,,,,,,28,0,0,,,,,,,72,64,0,,
65570,note_off,,,,,,,3,0,0,,,,,,,65,64,0,,
65573,note_off,,,,,,,3,0,0,,,,,,,56,64,0,,
65595,note_off,,,,,,,22,0,0,,,,,,,60,64,0,,
65699,note_on,,,,,,,104,0,0,,,,,,,79,95,0,,
65705,note_on,,,,,,,6,0,0,,,,,,,74,84,0,,
65707,note_on,,,,,,,2,0,0,,,,,,,62,51,0,,
65709,note_on,,,,,,,2,0,0,,,,,,,67,78,0,,
65709,note_on,,,,,,,0,0,0,,,,,,,60,41,0,,
65712,note_on,,,,,,,3,0,0,,,,,,,55,54,0,,
65745,note_off,,,,,,,33,0,0,,,,,,,77,64,0,,
65807,note_off,,,,,,,62,0,0,,,,,,,74,64,0,,
65819,control_change,,,,,,,12,0,0,,,,,,,,,0,64,127
65857,note_off,,,,,,,38,0,0,,,,,,,62,64,0,,
65863,note_off,,,,,,,6,0,0,,,,,,,67,64,0,,
65863,note_off,,,,,,,0,0,0,,,,,,,55,64,0,,
65866,note_off,,,,,,,3,0,0,,,,,,,60,64,0,,
65887,note_on,,,,,,,21,0,0,,,,,,,75,69,0,,
65911,control_change,,,,,,,24,0,0,,,,,,,,,0,64,0
65967,note_off,,,,,,,56,0,0,,,,,,,75,64,0,,
66051,note_on,,,,,,,84,0,0,,,,,,,67,72,0,,
66054,note_on,,,,,,,3,0,0,,,,,,,55,60,0,,
66054,note_on,,,,,,,0,0,0,,,,,,,74,74,0,,
66065,note_on,,,,,,,11,0,0,,,,,,,60,48,0,,
66079,note_on,,,,,,,14,0,0,,,,,,,62,49,0,,
66093,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
66103,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
66113,note_off,,,,,,,10,0,0,,,,,,,55,64,0,,
66123,note_off,,,,,,,10,0,0,,,,,,,60,64,0,,
66133,note_off,,,,,,,10,0,0,,,,,,,62,64,0,,
66221,note_on,,,,,,,88,0,0,,,,,,,72,58,0,,
66223,note_on,,,,,,,2,0,0,,,,,,,77,86,0,,
66227,note_on,,,,,,,4,0,0,,,,,,,60,44,0,,
66231,note_on,,,,,,,4,0,0,,,,,,,65,71,0,,
66237,note_on,,,,,,,6,0,0,,,,,,,56,56,0,,
66249,note_off,,,,,,,12,0,0,,,,,,,79,64,0,,
66267,note_off,,,,,,,18,0,0,,,,,,,72,64,0,,
66289,note_on,,,,,,,22,0,0,,,,,,,74,47,0,,
66325,control_change,,,,,,,36,0,0,,,,,,,,,0,64,127
66337,note_on,,,,,,,12,0,0,,,,,,,72,61,0,,
66347,note_off,,,,,,,10,0,0,,,,,,,65,64,0,,
66381,note_off,,,,,,,34,0,0,,,,,,,56,64,0,,
66407,note_off,,,,,,,26,0,0,,,,,,,74,64,0,,
66413,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
66423,note_on,,,,,,,10,0,0,,,,,,,71,88,0,,
66441,note_off,,,,,,,18,0,0,,,,,,,72,64,0,,
66449,control_change,,,,,,,8,0,0,,,,,,,,,0,64,0
66505,note_off,,,,,,,56,0,0,,,,,,,71,64,0,,
66567,note_on,,,,,,,62,0,0,,,,,,,65,62,0,,
66573,note_on,,,,,,,6,0,0,,,,,,,56,58,0,,
66581,note_on,,,,,,,8,0,0,,,,,,,72,88,0,,
66583,note_on,,,,,,,2,0,0,,,,,,,60,57,0,,
66617,note_off,,,,,,,34,0,0,,,,,,,65,64,0,,
66627,note_off,,,,,,,10,0,0,,,,,,,56,64,0,,
66633,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
66649,note_off,,,,,,,16,0,0,,,,,,,60,64,0,,
66751,note_on,,,,,,,102,0,0,,,,,,,74,94,0,,
66755,note_on,,,,,,,4,0,0,,,,,,,60,73,0,,
66757,note_on,,,,,,,2,0,0,,,,,,,79,99,0,,
66759,note_on,,,,,,,2,0,0,,,,,,,67,91,0,,
66759,note_on,,,,,,,0,0,0,,,,,,,62,61,0,,
66761,note_on,,,,,,,2,0,0,,,,,,,55,66,0,,
66823,note_off,,,,,,,62,0,0,,,,,,,77,64,0,,
66833,control_change,,,,,,,10,0,0,,,,,,,,,0,64,127
66839,note_off,,,,,,,6,0,0,,,,,,,74,64,0,,
66883,note_off,,,,,,,44,0,0,,,,,,,60,64,0,,
66891,note_off,,,,,,,8,0,0,,,,,,,62,64,0,,
66899,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
66905,note_off,,,,,,,6,0,0,,,,,,,55,64,0,,
66933,note_on,,,,,,,28,0,0,,,,,,,75,83,0,,
66939,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
67061,note_off,,,,,,,122,0,0,,,,,,,75,64,0,,
67087,note_on,,,,,,,26,0,0,,,,,,,67,89,0,,
67095,note_on,,,,,,,8,0,0,,,,,,,62,62,0,,
67097,note_on,,,,,,,2,0,0,,,,,,,74,88,0,,
67099,note_on,,,,,,,2,0,0,,,,,,,55,63,0,,
67101,note_on,,,,,,,2,0,0,,,,,,,60,63,0,,
67129,note_off,,,,,,,28,0,0,,,,,,,67,64,0,,
67137,note_off,,,,,,,8,0,0,,,,,,,74,64,0,,
67145,note_off,,,,,,,8,0,0,,,,,,,62,64,0,,
67151,note_off,,,,,,,6,0,0,,,,,,,55,64,0,,
67157,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
67263,note_on,,,,,,,106,0,0,,,,,,,72,73,0,,
67269,note_on,,,,,,,6,0,0,,,,,,,60,59,0,,
67271,note_on,,,,,,,2,0,0,,,,,,,77,88,0,,
67271,note_on,,,,,,,0,0,0,,,,,,,65,79,0,,
67274,note_on,,,,,,,3,0,0,,,,,,,56,69,0,,
67289,note_off,,,,,,,15,0,0,,,,,,,79,64,0,,
67303,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
67323,note_off,,,,,,,20,0,0,,,,,,,65,64,0,,
67325,control_change,,,,,,,2,0,0,,,,,,,,,0,64,127
67341,note_on,,,,,,,16,0,0,,,,,,,74,74,0,,
67369,note_off,,,,,,,28,0,0,,,,,,,60,64,0,,
67385,note_on,,,,,,,16,0,0,,,,,,,72,46,0,,
67387,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
67399,note_off,,,,,,,12,0,0,,,,,,,56,64,0,,
67465,note_off,,,,,,,66,0,0,,,,,,,74,64,0,,
67468,note_on,,,,,,,3,0,0,,,,,,,71,96,0,,
67493,note_off,,,,,,,25,0,0,,,,,,,72,64,0,,
67565,note_off,,,,,,,72,0,0,,,,,,,71,64,0,,
67587,note_on,,,,,,,22,0,0,,,,,,,56,62,0,,
67589,note_on,,,,,,,2,0,0,,,,,,,65,69,0,,
67601,note_on,,,,,,,12,0,0,,,,,,,72,85,0,,
67605,note_on,,,,,,,4,0,0,,,,,,,60,59,0,,
67637,note_off,,,,,,,32,0,0,,,,,,,65,64,0,,
67647,note_off,,,,,,,10,0,0,,,,,,,56,64,0,,
67667,note_off,,,,,,,20,0,0,,,,,,,60,64,0,,
67671,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
67789,note_on,,,,,,,118,0,0,,,,,,,67,98,0,,
67793,note_on,,,,,,,4,0,0,,,,,,,74,95,0,,
67797,note_off,,,,,,,4,0,0,,,,,,,77,64,0,,
67799,note_on,,,,,,,2,0,0,,,,,,,62,79,0,,
67802,note_on,,,,,,,3,0,0,,,,,,,59,71,0,,
67809,note_on,,,,,,,7,0,0,,,,,,,55,75,0,,
67833,note_off,,,,,,,24,0,0,,,,,,,74,64,0,,
67843,note_on,,,,,,,10,0,0,,,,,,,79,89,0,,
67846,control_change,,,,,,,3,0,0,,,,,,,,,0,64,127
67905,note_off,,,,,,,59,0,0,,,,,,,67,64,0,,
67913,note_on,,,,,,,8,0,0,,,,,,,77,77,0,,
67931,note_off,,,,,,,18,0,0,,,,,,,62,64,0,,
67959,note_off,,,,,,,28,0,0,,,,,,,55,64,0,,
67969,note_on,,,,,,,10,0,0,,,,,,,75,75,0,,
67983,note_off,,,,,,,14,0,0,,,,,,,79,64,0,,
67999,note_off,,,,,,,16,0,0,,,,,,,59,64,0,,
68023,note_off,,,,,,,24,0,0,,,,,,,77,64,0,,
68047,note_on,,,,,,,24,0,0,,,,,,,74,87,0,,
68103,note_off,,,,,,,56,0,0,,,,,,,75,64,0,,
68106,note_off,,,,,,,3,0,0,,,,,,,74,64,0,,
68115,note_on,,,,,,,9,0,0,,,,,,,72,70,0,,
68173,note_off,,,,,,,58,0,0,,,,,,,72,64,0,,
68181,note_on,,,,,,,8,0,0,,,,,,,71,88,0,,
68247,note_on,,,,,,,66,0,0,,,,,,,69,74,0,,
68287,note_off,,,,,,,40,0,0,,,,,,,71,64,0,,
68301,note_off,,,,,,,14,0,0,,,,,,,69,64,0,,
68315,note_on,,,,,,,14,0,0,,,,,,,67,72,0,,
68339,control_change,,,,,,,24,0,0,,,,,,,,,0,64,0
68369,note_on,,,,,,,30,0,0,,,,,,,65,91,0,,
68405,note_off,,,,,,,36,0,0,,,,,,,67,64,0,,
68437,note_on,,,,,,,32,0,0,,,,,,,63,85,0,,
68505,note_off,,,,,,,68,0,0,,,,,,,65,64,0,,
68511,note_on,,,,,,,6,0,0,,,,,,,62,78,0,,
68557,note_off,,,,,,,46,0,0,,,,,,,62,64,0,,
68565,note_off,,,,,,,8,0,0,,,,,,,63,64,0,,
68568,note_on,,,,,,,3,0,0,,,,,,,60,78,0,,
68637,note_on,,,,,,,69,0,0,,,,,,,59,86,0,,
68649,note_off,,,,,,,12,0,0,,,,,,,60,64,0,,
68705,note_on,,,,,,,56,0,0,,,,,,,57,72,0,,
68743,note_off,,,,,,,38,0,0,,,,,,,59,64,0,,
68759,note_off,,,,,,,16,0,0,,,,,,,57,64,0,,
68773,note_on,,,,,,,14,0,0,,,,,,,55,80,0,,
68835,note_on,,,,,,,62,0,0,,,,,,,54,89,0,,
68853,note_off,,,,,,,18,0,0,,,,,,,55,64,0,,
68919,note_on,,,,,,,66,0,0,,,,,,,55,101,0,,
68925,note_on,,,,,,,6,0,0,,,,,,,43,100,0,,
68963,note_off,,,,,,,38,0,0,,,,,,,54,64,0,,
69599,note_off,,,,,,,636,0,0,,,,,,,43,64,0,,
69599,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
69602,note_off,,,,,,,3,0,0,,,,,,,55,64,0,,
69829,control_change,,,,,,,227,0,0,,,,,,,,,0,64,0
70357,note_on,,,,,,,528,0,0,,,,,,,76,48,0,,
70360,note_on,,,,,,,3,0,0,,,,,,,79,51,0,,
70451,note_off,,,,,,,91,0,0,,,,,,,79,64,0,,
70465,note_off,,,,,,,14,0,0,,,,,,,76,64,0,,
70507,note_on,,,,,,,42,0,0,,,,,,,77,65,0,,
70519,note_on,,,,,,,12,0,0,,,,,,,74,65,0,,
70553,note_off,,,,,,,34,0,0,,,,,,,77,64,0,,
70567,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
70669,note_on,,,,,,,102,0,0,,,,,,,72,65,0,,
70669,note_on,,,,,,,0,0,0,,,,,,,76,74,0,,
70711,note_off,,,,,,,42,0,0,,,,,,,72,64,0,,
70714,note_off,,,,,,,3,0,0,,,,,,,76,64,0,,
70841,note_on,,,,,,,127,0,0,,,,,,,76,56,0,,
70855,note_on,,,,,,,14,0,0,,,,,,,72,51,0,,
70889,note_off,,,,,,,34,0,0,,,,,,,76,64,0,,
70903,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
71007,note_on,,,,,,,104,0,0,,,,,,,74,63,0,,
71011,note_on,,,,,,,4,0,0,,,,,,,67,55,0,,
71055,note_off,,,,,,,44,0,0,,,,,,,74,64,0,,
71065,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
71159,note_on,,,,,,,94,0,0,,,,,,,72,60,0,,
71167,note_on,,,,,,,8,0,0,,,,,,,64,52,0,,
71207,note_off,,,,,,,40,0,0,,,,,,,72,64,0,,
71219,note_off,,,,,,,12,0,0,,,,,,,64,64,0,,
71339,note_on,,,,,,,120,0,0,,,,,,,72,29,0,,
71355,note_on,,,,,,,16,0,0,,,,,,,64,31,0,,
71397,note_off,,,,,,,42,0,0,,,,,,,72,64,0,,
71413,note_off,,,,,,,16,0,0,,,,,,,64,64,0,,
71491,note_on,,,,,,,78,0,0,,,,,,,74,57,0,,
71509,note_on,,,,,,,18,0,0,,,,,,,67,36,0,,
71533,note_off,,,,,,,24,0,0,,,,,,,74,64,0,,
71575,note_off,,,,,,,42,0,0,,,,,,,67,64,0,,
71659,note_on,,,,,,,84,0,0,,,,,,,76,48,0,,
71659,note_on,,,,,,,0,0,0,,,,,,,72,48,0,,
71687,note_on,,,,,,,28,0,0,,,,,,,77,65,0,,
71707,note_off,,,,,,,20,0,0,,,,,,,76,64,0,,
71731,note_off,,,,,,,24,0,0,,,,,,,77,64,0,,
71773,note_on,,,,,,,42,0,0,,,,,,,76,48,0,,
71807,note_on,,,,,,,34,0,0,,,,,,,77,54,0,,
71825,note_off,,,,,,,18,0,0,,,,,,,76,64,0,,
71877,note_off,,,,,,,52,0,0,,,,,,,77,64,0,,
71901,note_off,,,,,,,24,0,0,,,,,,,72,64,0,,
71904,note_on,,,,,,,3,0,0,,,,,,,76,50,0,,
71953,note_off,,,,,,,49,0,0,,,,,,,76,64,0,,
71977,note_on,,,,,,,24,0,0,,,,,,,74,57,0,,
71993,note_on,,,,,,,16,0,0,,,,,,,67,31,0,,
72025,note_off,,,,,,,32,0,0,,,,,,,74,64,0,,
72073,note_off,,,,,,,48,0,0,,,,,,,67,64,0,,
72145,note_on,,,,,,,72,0,0,,,,,,,74,59,0,,
72145,note_on,,,,,,,0,0,0,,,,,,,67,58,0,,
72185,note_off,,,,,,,40,0,0,,,,,,,74,64,0,,
72191,note_off,,,,,,,6,0,0,,,,,,,67,64,0,,
72315,note_on,,,,,,,124,0,0,,,,,,,79,80,0,,
72318,note_on,,,,,,,3,0,0,,,,,,,76,62,0,,
72451,note_off,,,,,,,133,0,0,,,,,,,76,64,0,,
72469,note_off,,,,,,,18,0,0,,,,,,,79,64,0,,
72469,note_on,,,,,,,0,0,0,,,,,,,77,82,0,,
72491,note_on,,,,,,,22,0,0,,,,,,,74,67,0,,
72537,note_off,,,,,,,46,0,0,,,,,,,77,64,0,,
72537,note_off,,,,,,,0,0,0,,,,,,,74,64,0,,
72639,note_on,,,,,,,102,0,0,,,,,,,76,77,0,,
72639,note_on,,,,,,,0,0,0,,,,,,,72,66,0,,
72681,note_off,,,,,,,42,0,0,,,,,,,76,64,0,,
72681,note_off,,,,,,,0,0,0,,,,,,,72,64,0,,
72805,note_on,,,,,,,124,0,0,,,,,,,76,54,0,,
72819,note_on,,,,,,,14,0,0,,,,,,,72,33,0,,
72863,note_off,,,,,,,44,0,0,,,,,,,76,64,0,,
72873,note_off,,,,,,,10,0,0,,,,,,,72,64,0,,
72977,note_on,,,,,,,104,0,0,,,,,,,74,60,0,,
72977,note_on,,,,,,,0,0,0,,,,,,,67,52,0,,
73025,note_off,,,,,,,48,0,0,,,,,,,74,64,0,,
73033,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
73133,note_on,,,,,,,100,0,0,,,,,,,72,62,0,,
73136,note_on,,,,,,,3,0,0,,,,,,,64,50,0,,
73179,note_off,,,,,,,43,0,0,,,,,,,72,64,0,,
73183,note_off,,,,,,,4,0,0,,,,,,,64,64,0,,
73307,note_on,,,,,,,124,0,0,,,,,,,64,35,0,,
73321,note_on,,,,,,,14,0,0,,,,,,,72,30,0,,
73361,note_off,,,,,,,40,0,0,,,,,,,64,64,0,,
73383,note_off,,,,,,,22,0,0,,,,,,,72,64,0,,
73465,note_on,,,,,,,82,0,0,,,,,,,74,53,0,,
73473,note_on,,,,,,,8,0,0,,,,,,,67,46,0,,
73511,note_off,,,,,,,38,0,0,,,,,,,74,64,0,,
73535,note_off,,,,,,,24,0,0,,,,,,,67,64,0,,
73629,note_on,,,,,,,94,0,0,,,,,,,76,52,0,,
73649,note_on,,,,,,,20,0,0,,,,,,,72,46,0,,
73673,note_on,,,,,,,24,0,0,,,,,,,77,59,0,,
73675,note_off,,,,,,,2,0,0,,,,,,,76,64,0,,
73719,note_off,,,,,,,44,0,0,,,,,,,77,64,0,,
73733,note_on,,,,,,,14,0,0,,,,,,,76,64,0,,
73795,note_off,,,,,,,62,0,0,,,,,,,76,64,0,,
73811,note_on,,,,,,,16,0,0,,,,,,,77,40,0,,
73859,note_off,,,,,,,48,0,0,,,,,,,72,64,0,,
73893,note_off,,,,,,,34,0,0,,,,,,,77,64,0,,
73895,note_on,,,,,,,2,0,0,,,,,,,76,37,0,,
73965,note_off,,,,,,,70,0,0,,,,,,,76,64,0,,
73995,note_on,,,,,,,30,0,0,,,,,,,74,55,0,,
74042,note_off,,,,,,,47,0,0,,,,,,,74,64,0,,
74185,note_on,,,,,,,143,0,0,,,,,,,74,54,0,,
74199,note_on,,,,,,,14,0,0,,,,,,,67,22,0,,
74227,note_off,,,,,,,28,0,0,,,,,,,74,64,0,,
74271,note_off,,,,,,,44,0,0,,,,,,,67,64,0,,
74379,note_on,,,,,,,108,0,0,,,,,,,84,71,0,,
74555,note_off,,,,,,,176,0,0,,,,,,,84,64,0,,
74555,note_on,,,,,,,0,0,0,,,,,,,72,47,0,,
74567,note_on,,,,,,,12,0,0,,,,,,,81,69,0,,
74569,note_on,,,,,,,2,0,0,,,,,,,69,31,0,,
74569,note_on,,,,,,,0,0,0,,,,,,,65,36,0,,
74611,note_off,,,,,,,42,0,0,,,,,,,81,64,0,,
74617,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
74623,control_change,,,,,,,6,0,0,,,,,,,,,0,64,127
74635,note_off,,,,,,,12,0,0,,,,,,,69,64,0,,
74641,note_off,,,,,,,6,0,0,,,,,,,65,64,0,,
74729,control_change,,,,,,,88,0,0,,,,,,,,,0,64,0
74769,note_on,,,,,,,40,0,0,,,,,,,83,93,0,,
74805,note_on,,,,,,,36,0,0,,,,,,,67,45,0,,
74806,note_on,,,,,,,1,0,0,,,,,,,64,49,0,,
74809,note_off,,,,,,,3,0,0,,,,,,,83,64,0,,
74809,note_on,,,,,,,0,0,0,,,,,,,72,57,0,,
74833,note_on,,,,,,,24,0,0,,,,,,,81,52,0,,
74885,note_off,,,,,,,52,0,0,,,,,,,81,64,0,,
74891,note_on,,,,,,,6,0,0,,,,,,,83,75,0,,
74933,note_off,,,,,,,42,0,0,,,,,,,64,64,0,,
74947,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
74955,note_on,,,,,,,8,0,0,,,,,,,81,50,0,,
74957,note_off,,,,,,,2,0,0,,,,,,,83,64,0,,
74959,note_off,,,,,,,2,0,0,,,,,,,72,64,0,,
75007,control_change,,,,,,,48,0,0,,,,,,,,,0,64,127
75009,note_off,,,,,,,2,0,0,,,,,,,81,64,0,,
75037,note_on,,,,,,,28,0,0,,,,,,,83,82,0,,
75099,control_change,,,,,,,62,0,0,,,,,,,,,0,64,0
75107,note_off,,,,,,,8,0,0,,,,,,,83,64,0,,
75107,note_on,,,,,,,0,0,0,,,,,,,81,29,0,,
75163,note_on,,,,,,,56,0,0,,,,,,,72,51,0,,
75169,note_on,,,,,,,6,0,0,,,,,,,67,44,0,,
75171,note_on,,,,,,,2,0,0,,,,,,,64,41,0,,
75175,note_off,,,,,,,4,0,0,,,,,,,81,64,0,,
75175,note_on,,,,,,,0,0,0,,,,,,,79,57,0,,
75221,note_off,,,,,,,46,0,0,,,,,,,72,64,0,,
75231,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
75231,note_off,,,,,,,0,0,0,,,,,,,64,64,0,,
75241,note_off,,,,,,,10,0,0,,,,,,,79,64,0,,
75357,note_on,,,,,,,116,0,0,,,,,,,62,51,0,,
75359,note_on,,,,,,,2,0,0,,,,,,,65,61,0,,
75361,note_on,,,,,,,2,0,0,,,,,,,72,85,0,,
75513,control_change,,,,,,,152,0,0,,,,,,,,,0,64,127
75537,note_on,,,,,,,24,0,0,,,,,,,84,76,0,,
75543,note_off,,,,,,,6,0,0,,,,,,,62,64,0,,
75547,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
75550,note_off,,,,,,,3,0,0,,,,,,,65,64,0,,
75621,control_change,,,,,,,71,0,0,,,,,,,,,0,64,0
75623,note_off,,,,,,,2,0,0,,,,,,,84,64,0,,
75689,note_on,,,,,,,66,0,0,,,,,,,71,74,0,,
75691,note_on,,,,,,,2,0,0,,,,,,,77,77,0,,
75703,note_on,,,,,,,12,0,0,,,,,,,65,60,0,,
75731,note_off,,,,,,,28,0,0,,,,,,,77,64,0,,
75745,note_off,,,,,,,14,0,0,,,,,,,71,64,0,,
75757,note_off,,,,,,,12,0,0,,,,,,,65,64,0,,
75881,note_on,,,,,,,124,0,0,,,,,,,79,67,0,,
75883,note_on,,,,,,,2,0,0,,,,,,,72,65,0,,
75897,note_on,,,,,,,14,0,0,,,,,,,67,57,0,,
75907,note_on,,,,,,,10,0,0,,,,,,,60,42,0,,
75921,note_on,,,,,,,14,0,0,,,,,,,77,73,0,,
75927,note_off,,,,,,,6,0,0,,,,,,,79,64,0,,
75963,note_off,,,,,,,36,0,0,,,,,,,77,64,0,,
75985,note_on,,,,,,,22,0,0,,,,,,,79,76,0,,
76005,control_change,,,,,,,20,0,0,,,,,,,,,0,64,127
76043,note_off,,,,,,,38,0,0,,,,,,,79,64,0,,
76043,note_on,,,,,,,0,0,0,,,,,,,77,51,0,,
76051,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
