tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
78768,note_on,,40,0,1,,,,,,,,,,,,,,0,64,0
78848,note_on,,80,0,1,,,,,,,,,,,,,,0,33,0
78944,note_on,,96,0,1,,,,,,,,,,,,,,0,57,51
79010,note_on,,66,0,1,,,,,,,,,,,,,,0,57,0
79194,note_on,,184,0,1,,,,,,,,,,,,,,0,65,48
79214,note_on,,20,0,1,,,,,,,,,,,,,,0,62,36
79217,note_on,,3,0,1,,,,,,,,,,,,,,0,50,33
79444,note_on,,227,0,1,,,,,,,,,,,,,,0,64,60
79462,note_on,,18,0,1,,,,,,,,,,,,,,0,62,0
79506,note_on,,44,0,1,,,,,,,,,,,,,,0,65,0
79568,note_on,,62,0,1,,,,,,,,,,,,,,0,64,0
79626,control_change,,58,0,1,,,,,,,,,,,,64,127,0,,
79670,note_on,,44,0,1,,,,,,,,,,,,,,0,62,63
79673,note_on,,3,0,1,,,,,,,,,,,,,,0,50,0
79696,note_on,,23,0,1,,,,,,,,,,,,,,0,55,30
79774,note_on,,78,0,1,,,,,,,,,,,,,,0,62,0
79842,control_change,,68,0,1,,,,,,,,,,,,64,0,0,,
79912,note_on,,70,0,1,,,,,,,,,,,,,,0,62,50
79926,note_on,,14,0,1,,,,,,,,,,,,,,0,55,0
79954,note_on,,28,0,1,,,,,,,,,,,,,,0,57,28
80154,note_on,,200,0,1,,,,,,,,,,,,,,0,64,39
80164,note_on,,10,0,1,,,,,,,,,,,,,,0,62,0
80318,note_on,,154,0,1,,,,,,,,,,,,,,0,64,0
80394,note_on,,76,0,1,,,,,,,,,,,,,,0,61,35
80414,note_on,,20,0,1,,,,,,,,,,,,,,0,45,27
80464,note_on,,50,0,1,,,,,,,,,,,,,,0,57,0
80638,note_on,,174,0,1,,,,,,,,,,,,,,0,61,0
80658,note_on,,20,0,1,,,,,,,,,,,,,,0,45,0
80690,note_on,,32,0,1,,,,,,,,,,,,,,0,62,33
80706,note_on,,16,0,1,,,,,,,,,,,,,,0,50,22
80874,note_on,,168,0,1,,,,,,,,,,,,,,0,64,39
80884,note_on,,10,0,1,,,,,,,,,,,,,,0,62,0
80918,control_change,,34,0,1,,,,,,,,,,,,64,127,0,,
80950,note_on,,32,0,1,,,,,,,,,,,,,,0,64,0
80992,note_on,,42,0,1,,,,,,,,,,,,,,0,65,44
81046,note_on,,54,0,1,,,,,,,,,,,,,,0,65,0
81108,note_on,,62,0,1,,,,,,,,,,,,,,0,67,44
81168,note_on,,60,0,1,,,,,,,,,,,,,,0,50,0
81174,note_on,,6,0,1,,,,,,,,,,,,,,0,67,0
81202,note_on,,28,0,1,,,,,,,,,,,,,,0,69,37
81270,note_on,,68,0,1,,,,,,,,,,,,,,0,69,0
81276,note_on,,6,0,1,,,,,,,,,,,,,,0,71,51
81332,control_change,,56,0,1,,,,,,,,,,,,64,0,0,,
81338,note_on,,6,0,1,,,,,,,,,,,,,,0,71,0
81350,note_on,,12,0,1,,,,,,,,,,,,,,0,73,38
81402,note_on,,52,0,1,,,,,,,,,,,,,,0,73,0
81405,note_on,,3,0,1,,,,,,,,,,,,,,0,50,41
81405,note_on,,0,0,1,,,,,,,,,,,,,,0,38,27
81420,note_on,,15,0,1,,,,,,,,,,,,,,0,74,63
81648,note_on,,228,0,1,,,,,,,,,,,,,,0,74,0
81656,note_on,,8,0,1,,,,,,,,,,,,,,0,81,55
81736,note_on,,80,0,1,,,,,,,,,,,,,,0,81,0
81878,note_on,,142,0,1,,,,,,,,,,,,,,0,50,0
81896,note_on,,18,0,1,,,,,,,,,,,,,,0,69,39
81906,note_on,,10,0,1,,,,,,,,,,,,,,0,38,0
81960,note_on,,54,0,1,,,,,,,,,,,,,,0,69,0
81962,control_change,,2,0,1,,,,,,,,,,,,64,127,0,,
82116,note_on,,154,0,1,,,,,,,,,,,,,,0,74,63
82118,note_on,,2,0,1,,,,,,,,,,,,,,0,50,36
82128,note_on,,10,0,1,,,,,,,,,,,,,,0,38,29
82130,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
82162,note_on,,32,0,1,,,,,,,,,,,,,,0,74,0
82162,note_on,,0,0,1,,,,,,,,,,,,,,0,76,47
82212,note_on,,50,0,1,,,,,,,,,,,,,,0,76,0
82250,note_on,,38,0,1,,,,,,,,,,,,,,0,74,35
82278,note_on,,28,0,1,,,,,,,,,,,,,,0,76,58
82364,note_on,,86,0,1,,,,,,,,,,,,,,0,76,0
82382,note_on,,18,0,1,,,,,,,,,,,,,,0,81,69
82394,note_on,,12,0,1,,,,,,,,,,,,,,0,74,0
82434,note_on,,40,0,1,,,,,,,,,,,,,,0,81,0
82630,note_on,,196,0,1,,,,,,,,,,,,,,0,69,41
82632,note_on,,2,0,1,,,,,,,,,,,,,,0,50,0
82672,note_on,,40,0,1,,,,,,,,,,,,,,0,38,0
82684,control_change,,12,0,1,,,,,,,,,,,,64,127,0,,
82690,note_on,,6,0,1,,,,,,,,,,,,,,0,69,0
82898,control_change,,208,0,1,,,,,,,,,,,,64,0,0,,
82900,note_on,,2,0,1,,,,,,,,,,,,,,0,74,53
82914,note_on,,14,0,1,,,,,,,,,,,,,,0,50,38
82917,note_on,,3,0,1,,,,,,,,,,,,,,0,38,31
82954,note_on,,37,0,1,,,,,,,,,,,,,,0,74,0
82958,note_on,,4,0,1,,,,,,,,,,,,,,0,76,29
83022,note_on,,64,0,1,,,,,,,,,,,,,,0,76,0
83032,note_on,,10,0,1,,,,,,,,,,,,,,0,74,38
83084,note_on,,52,0,1,,,,,,,,,,,,,,0,74,0
83094,note_on,,10,0,1,,,,,,,,,,,,,,0,76,48
83146,note_on,,52,0,1,,,,,,,,,,,,,,0,76,0
83160,note_on,,14,0,1,,,,,,,,,,,,,,0,74,56
83236,note_on,,76,0,1,,,,,,,,,,,,,,0,81,58
83244,note_on,,8,0,1,,,,,,,,,,,,,,0,74,0
83308,note_on,,64,0,1,,,,,,,,,,,,,,0,81,0
83526,note_on,,218,0,1,,,,,,,,,,,,,,0,69,34
83572,note_on,,46,0,1,,,,,,,,,,,,,,0,50,0
83590,control_change,,18,0,1,,,,,,,,,,,,64,127,0,,
83592,note_on,,2,0,1,,,,,,,,,,,,,,0,69,0
83602,note_on,,10,0,1,,,,,,,,,,,,,,0,38,0
83898,control_change,,296,0,1,,,,,,,,,,,,64,0,0,,
83900,note_on,,2,0,1,,,,,,,,,,,,,,0,74,43
83934,note_on,,34,0,1,,,,,,,,,,,,,,0,50,26
83952,note_on,,18,0,1,,,,,,,,,,,,,,0,38,25
84064,note_on,,112,0,1,,,,,,,,,,,,,,0,74,0
84064,note_on,,0,0,1,,,,,,,,,,,,,,0,76,38
84144,note_on,,80,0,1,,,,,,,,,,,,,,0,76,0
84168,note_on,,24,0,1,,,,,,,,,,,,,,0,74,39
84250,note_on,,82,0,1,,,,,,,,,,,,,,0,74,0
84276,note_on,,26,0,1,,,,,,,,,,,,,,0,76,33
84344,note_on,,68,0,1,,,,,,,,,,,,,,0,76,0
84350,note_on,,6,0,1,,,,,,,,,,,,,,0,74,40
84404,control_change,,54,0,1,,,,,,,,,,,,64,127,0,,
84424,note_on,,20,0,1,,,,,,,,,,,,,,0,74,0
84446,note_on,,22,0,1,,,,,,,,,,,,,,0,76,25
84508,note_on,,62,0,1,,,,,,,,,,,,,,0,76,0
84534,note_on,,26,0,1,,,,,,,,,,,,,,0,74,38
84582,note_on,,48,0,1,,,,,,,,,,,,,,0,76,44
84593,note_on,,11,0,1,,,,,,,,,,,,,,0,74,0
84644,note_on,,51,0,1,,,,,,,,,,,,,,0,76,0
84724,note_on,,80,0,1,,,,,,,,,,,,,,0,76,39
84794,note_on,,70,0,1,,,,,,,,,,,,,,0,76,0
84802,note_on,,8,0,1,,,,,,,,,,,,,,0,74,2
84868,note_on,,66,0,1,,,,,,,,,,,,,,0,74,0
84871,note_on,,3,0,1,,,,,,,,,,,,,,0,76,23
84932,note_on,,61,0,1,,,,,,,,,,,,,,0,74,47
84934,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
84992,note_on,,58,0,1,,,,,,,,,,,,,,0,74,0
85014,note_on,,22,0,1,,,,,,,,,,,,,,0,76,38
85084,note_on,,70,0,1,,,,,,,,,,,,,,0,74,39
85096,note_on,,12,0,1,,,,,,,,,,,,,,0,76,0
85144,note_on,,48,0,1,,,,,,,,,,,,,,0,74,0
85147,note_on,,3,0,1,,,,,,,,,,,,,,0,76,12
85214,note_on,,67,0,1,,,,,,,,,,,,,,0,76,0
85216,note_on,,2,0,1,,,,,,,,,,,,,,0,74,44
85288,note_on,,72,0,1,,,,,,,,,,,,,,0,74,0
85318,note_on,,30,0,1,,,,,,,,,,,,,,0,76,35
85420,control_change,,102,0,1,,,,,,,,,,,,64,0,0,,
85460,note_on,,40,0,1,,,,,,,,,,,,,,0,74,39
85470,note_on,,10,0,1,,,,,,,,,,,,,,0,76,0
85756,control_change,,286,0,1,,,,,,,,,,,,64,127,0,,
85790,note_on,,34,0,1,,,,,,,,,,,,,,0,73,24
85804,note_on,,14,0,1,,,,,,,,,,,,,,0,74,0
85834,control_change,,30,0,1,,,,,,,,,,,,64,0,0,,
86264,control_change,,430,0,1,,,,,,,,,,,,64,127,0,,
86392,note_on,,128,0,1,,,,,,,,,,,,,,0,73,0
86510,control_change,,118,0,1,,,,,,,,,,,,64,0,0,,
86576,note_on,,66,0,1,,,,,,,,,,,,,,0,74,27
87586,control_change,,1010,0,1,,,,,,,,,,,,64,127,0,,
88150,note_on,,564,0,1,,,,,,,,,,,,,,0,38,0
88168,note_on,,18,0,1,,,,,,,,,,,,,,0,50,0
88368,note_on,,200,0,1,,,,,,,,,,,,,,0,74,0
88476,control_change,,108,0,1,,,,,,,,,,,,64,0,0,,
88476,end_of_track,,0,1,1,,,,,,,,,,,,,,,,
