tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
60597,note_on,,5,0,1,,,,,,,,,,,,,,0,71,64
60626,note_on,,29,0,1,,,,,,,,,,,,,,0,47,32
60810,note_on,,184,0,1,,,,,,,,,,,,,,0,71,0
60890,note_on,,80,0,1,,,,,,,,,,,,,,0,71,64
60895,note_on,,5,0,1,,,,,,,,,,,,,,0,75,71
60950,note_on,,55,0,1,,,,,,,,,,,,,,0,75,0
60952,note_on,,2,0,1,,,,,,,,,,,,,,0,71,0
60966,note_on,,14,0,1,,,,,,,,,,,,,,0,47,0
61026,note_on,,60,0,1,,,,,,,,,,,,,,0,71,75
61028,note_on,,2,0,1,,,,,,,,,,,,,,0,75,71
61090,note_on,,62,0,1,,,,,,,,,,,,,,0,71,0
61104,note_on,,14,0,1,,,,,,,,,,,,,,0,75,0
61162,note_on,,58,0,1,,,,,,,,,,,,,,0,71,76
61164,note_on,,2,0,1,,,,,,,,,,,,,,0,75,79
61186,note_on,,22,0,1,,,,,,,,,,,,,,0,47,39
61264,note_on,,78,0,1,,,,,,,,,,,,,,0,71,0
61270,note_on,,6,0,1,,,,,,,,,,,,,,0,75,0
61498,note_on,,228,0,1,,,,,,,,,,,,,,0,78,69
61500,note_on,,2,0,1,,,,,,,,,,,,,,0,75,66
61734,note_on,,234,0,1,,,,,,,,,,,,,,0,75,0
61762,note_on,,28,0,1,,,,,,,,,,,,,,0,47,0
61800,note_on,,38,0,1,,,,,,,,,,,,,,0,78,0
61810,note_on,,10,0,1,,,,,,,,,,,,,,0,76,55
61820,note_on,,10,0,1,,,,,,,,,,,,,,0,42,32
61822,note_on,,2,0,1,,,,,,,,,,,,,,0,73,40
61926,note_on,,104,0,1,,,,,,,,,,,,,,0,73,0
62120,note_on,,194,0,1,,,,,,,,,,,,,,0,73,44
62123,note_on,,3,0,1,,,,,,,,,,,,,,0,76,0
62128,note_on,,5,0,1,,,,,,,,,,,,,,0,66,28
62196,note_on,,68,0,1,,,,,,,,,,,,,,0,73,0
62348,note_on,,152,0,1,,,,,,,,,,,,,,0,42,0
62370,note_on,,22,0,1,,,,,,,,,,,,,,0,66,0
62420,note_on,,50,0,1,,,,,,,,,,,,,,0,75,41
62428,note_on,,8,0,1,,,,,,,,,,,,,,0,71,25
62456,note_on,,28,0,1,,,,,,,,,,,,,,0,47,26
62498,note_on,,42,0,1,,,,,,,,,,,,,,0,75,0
62526,note_on,,28,0,1,,,,,,,,,,,,,,0,71,0
62740,note_on,,214,0,1,,,,,,,,,,,,,,0,75,58
62744,note_on,,4,0,1,,,,,,,,,,,,,,0,71,61
62784,note_on,,40,0,1,,,,,,,,,,,,,,0,75,0
62796,note_on,,12,0,1,,,,,,,,,,,,,,0,71,0
62840,note_on,,44,0,1,,,,,,,,,,,,,,0,47,0
62850,note_on,,10,0,1,,,,,,,,,,,,,,0,75,55
62866,note_on,,16,0,1,,,,,,,,,,,,,,0,71,73
62914,note_on,,48,0,1,,,,,,,,,,,,,,0,75,0
62917,note_on,,3,0,1,,,,,,,,,,,,,,0,71,0
62992,note_on,,75,0,1,,,,,,,,,,,,,,0,75,59
62996,note_on,,4,0,1,,,,,,,,,,,,,,0,71,64
63020,note_on,,24,0,1,,,,,,,,,,,,,,0,47,36
63080,note_on,,60,0,1,,,,,,,,,,,,,,0,71,0
63112,note_on,,32,0,1,,,,,,,,,,,,,,0,75,0
63320,note_on,,208,0,1,,,,,,,,,,,,,,0,75,49
63322,note_on,,2,0,1,,,,,,,,,,,,,,0,78,49
63570,note_on,,248,0,1,,,,,,,,,,,,,,0,75,0
63582,note_on,,12,0,1,,,,,,,,,,,,,,0,47,0
63608,note_on,,26,0,1,,,,,,,,,,,,,,0,78,0
63634,note_on,,26,0,1,,,,,,,,,,,,,,0,76,39
63636,note_on,,2,0,1,,,,,,,,,,,,,,0,42,24
63650,note_on,,14,0,1,,,,,,,,,,,,,,0,73,26
63808,note_on,,158,0,1,,,,,,,,,,,,,,0,73,0
63964,note_on,,156,0,1,,,,,,,,,,,,,,0,66,21
63980,note_on,,16,0,1,,,,,,,,,,,,,,0,73,22
63982,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
64102,note_on,,120,0,1,,,,,,,,,,,,,,0,66,0
64152,note_on,,50,0,1,,,,,,,,,,,,,,0,42,0
64284,note_on,,132,0,1,,,,,,,,,,,,,,0,75,32
64292,note_on,,8,0,1,,,,,,,,,,,,,,0,73,0
64306,note_on,,14,0,1,,,,,,,,,,,,,,0,71,30
64312,note_on,,6,0,1,,,,,,,,,,,,,,0,47,16
64370,note_on,,58,0,1,,,,,,,,,,,,,,0,71,0
64414,note_on,,44,0,1,,,,,,,,,,,,,,0,75,0
64592,note_on,,178,0,1,,,,,,,,,,,,,,0,83,54
64644,note_on,,52,0,1,,,,,,,,,,,,,,0,83,0
64708,note_on,,64,0,1,,,,,,,,,,,,,,0,83,91
64750,note_on,,42,0,1,,,,,,,,,,,,,,0,83,0
64840,note_on,,90,0,1,,,,,,,,,,,,,,0,47,0
64864,note_on,,24,0,1,,,,,,,,,,,,,,0,83,72
64884,note_on,,20,0,1,,,,,,,,,,,,,,0,59,29
65000,note_on,,116,0,1,,,,,,,,,,,,,,0,83,0
65008,note_on,,8,0,1,,,,,,,,,,,,,,0,80,61
65090,note_on,,82,0,1,,,,,,,,,,,,,,0,80,0
65168,note_on,,78,0,1,,,,,,,,,,,,,,0,83,75
65220,note_on,,52,0,1,,,,,,,,,,,,,,0,83,0
65298,note_on,,78,0,1,,,,,,,,,,,,,,0,83,88
65308,note_on,,10,0,1,,,,,,,,,,,,,,0,59,0
65346,note_on,,38,0,1,,,,,,,,,,,,,,0,83,0
65466,note_on,,120,0,1,,,,,,,,,,,,,,0,51,41
65472,note_on,,6,0,1,,,,,,,,,,,,,,0,83,84
65496,note_on,,24,0,1,,,,,,,,,,,,,,0,59,24
65596,note_on,,100,0,1,,,,,,,,,,,,,,0,83,0
65612,note_on,,16,0,1,,,,,,,,,,,,,,0,78,65
65704,note_on,,92,0,1,,,,,,,,,,,,,,0,78,0
65768,note_on,,64,0,1,,,,,,,,,,,,,,0,83,79
65812,note_on,,44,0,1,,,,,,,,,,,,,,0,83,0
65886,note_on,,74,0,1,,,,,,,,,,,,,,0,83,88
65936,note_on,,50,0,1,,,,,,,,,,,,,,0,83,0
65954,note_on,,18,0,1,,,,,,,,,,,,,,0,59,0
66042,note_on,,88,0,1,,,,,,,,,,,,,,0,51,0
66064,note_on,,22,0,1,,,,,,,,,,,,,,0,83,86
66096,note_on,,32,0,1,,,,,,,,,,,,,,0,59,4
66098,note_on,,2,0,1,,,,,,,,,,,,,,0,52,34
66198,note_on,,100,0,1,,,,,,,,,,,,,,0,83,0
66202,note_on,,4,0,1,,,,,,,,,,,,,,0,80,68
66214,note_on,,12,0,1,,,,,,,,,,,,,,0,59,0
66344,note_on,,130,0,1,,,,,,,,,,,,,,0,80,0
66352,note_on,,8,0,1,,,,,,,,,,,,,,0,78,60
66488,note_on,,136,0,1,,,,,,,,,,,,,,0,78,0
66493,note_on,,5,0,1,,,,,,,,,,,,,,0,76,60
66540,note_on,,47,0,1,,,,,,,,,,,,,,0,76,0
66602,note_on,,62,0,1,,,,,,,,,,,,,,0,52,0
66644,note_on,,42,0,1,,,,,,,,,,,,,,0,76,29
66666,note_on,,22,0,1,,,,,,,,,,,,,,0,54,26
66668,note_on,,2,0,1,,,,,,,,,,,,,,0,59,20
66786,note_on,,118,0,1,,,,,,,,,,,,,,0,75,55
66810,note_on,,24,0,1,,,,,,,,,,,,,,0,76,0
66928,note_on,,118,0,1,,,,,,,,,,,,,,0,75,0
66942,note_on,,14,0,1,,,,,,,,,,,,,,0,73,39
67036,note_on,,94,0,1,,,,,,,,,,,,,,0,73,0
67038,note_on,,2,0,1,,,,,,,,,,,,,,0,59,0
67052,note_on,,14,0,1,,,,,,,,,,,,,,0,54,0
67064,note_on,,12,0,1,,,,,,,,,,,,,,0,71,43
67066,control_change,,2,0,1,,,,,,,,,,,,64,127,0,,
67134,note_on,,68,0,1,,,,,,,,,,,,,,0,71,0
67188,control_change,,54,0,1,,,,,,,,,,,,64,0,0,,
67208,note_on,,20,0,1,,,,,,,,,,,,,,0,73,43
67222,note_on,,14,0,1,,,,,,,,,,,,,,0,54,40
67260,note_on,,38,0,1,,,,,,,,,,,,,,0,75,48
67264,note_on,,4,0,1,,,,,,,,,,,,,,0,73,0
67316,note_on,,52,0,1,,,,,,,,,,,,,,0,75,0
67346,note_on,,30,0,1,,,,,,,,,,,,,,0,73,41
67378,note_on,,32,0,1,,,,,,,,,,,,,,0,75,72
67402,note_on,,24,0,1,,,,,,,,,,,,,,0,73,0
67468,note_on,,66,0,1,,,,,,,,,,,,,,0,75,0
67478,note_on,,10,0,1,,,,,,,,,,,,,,0,73,46
67532,note_on,,54,0,1,,,,,,,,,,,,,,0,73,0
67544,note_on,,12,0,1,,,,,,,,,,,,,,0,71,61
67618,note_on,,74,0,1,,,,,,,,,,,,,,0,71,0
67648,note_on,,30,0,1,,,,,,,,,,,,,,0,73,37
67764,note_on,,116,0,1,,,,,,,,,,,,,,0,73,0
67780,note_on,,16,0,1,,,,,,,,,,,,,,0,54,0
67808,note_on,,28,0,1,,,,,,,,,,,,,,0,75,39
67811,note_on,,3,0,1,,,,,,,,,,,,,,0,71,53
67850,note_on,,39,0,1,,,,,,,,,,,,,,0,59,18
68040,note_on,,190,0,1,,,,,,,,,,,,,,0,71,0
68064,control_change,,24,0,1,,,,,,,,,,,,64,127,0,,
68104,note_on,,40,0,1,,,,,,,,,,,,,,0,75,0
68126,control_change,,22,0,1,,,,,,,,,,,,64,0,0,,
68156,note_on,,30,0,1,,,,,,,,,,,,,,0,83,45
68210,note_on,,54,0,1,,,,,,,,,,,,,,0,59,0
68222,note_on,,12,0,1,,,,,,,,,,,,,,0,83,0
68264,note_on,,42,0,1,,,,,,,,,,,,,,0,83,49
68312,note_on,,48,0,1,,,,,,,,,,,,,,0,83,0
68428,note_on,,116,0,1,,,,,,,,,,,,,,0,83,63
68442,note_on,,14,0,1,,,,,,,,,,,,,,0,47,35
68550,note_on,,108,0,1,,,,,,,,,,,,,,0,83,0
68568,note_on,,18,0,1,,,,,,,,,,,,,,0,80,54
68640,note_on,,72,0,1,,,,,,,,,,,,,,0,80,0
68732,note_on,,92,0,1,,,,,,,,,,,,,,0,83,55
68782,note_on,,50,0,1,,,,,,,,,,,,,,0,83,0
68850,note_on,,68,0,1,,,,,,,,,,,,,,0,83,88
68892,note_on,,42,0,1,,,,,,,,,,,,,,0,47,0
68902,note_on,,10,0,1,,,,,,,,,,,,,,0,83,0
69002,note_on,,100,0,1,,,,,,,,,,,,,,0,51,48
69018,note_on,,16,0,1,,,,,,,,,,,,,,0,83,91
69152,note_on,,134,0,1,,,,,,,,,,,,,,0,83,0
69158,note_on,,6,0,1,,,,,,,,,,,,,,0,78,66
69272,note_on,,114,0,1,,,,,,,,,,,,,,0,78,0
69310,note_on,,38,0,1,,,,,,,,,,,,,,0,83,87
69352,note_on,,42,0,1,,,,,,,,,,,,,,0,83,0
69436,note_on,,84,0,1,,,,,,,,,,,,,,0,83,89
69490,note_on,,54,0,1,,,,,,,,,,,,,,0,83,0
69562,note_on,,72,0,1,,,,,,,,,,,,,,0,51,0
69600,note_on,,38,0,1,,,,,,,,,,,,,,0,83,96
69618,note_on,,18,0,1,,,,,,,,,,,,,,0,52,47
69736,note_on,,118,0,1,,,,,,,,,,,,,,0,83,0
69750,note_on,,14,0,1,,,,,,,,,,,,,,0,80,68
69904,note_on,,154,0,1,,,,,,,,,,,,,,0,80,0
69910,note_on,,6,0,1,,,,,,,,,,,,,,0,78,58
69960,note_on,,50,0,1,,,,,,,,,,,,,,0,78,0
70060,note_on,,100,0,1,,,,,,,,,,,,,,0,76,43
70110,note_on,,50,0,1,,,,,,,,,,,,,,0,76,0
70186,note_on,,76,0,1,,,,,,,,,,,,,,0,52,0
70192,note_on,,6,0,1,,,,,,,,,,,,,,0,76,32
70212,note_on,,20,0,1,,,,,,,,,,,,,,0,54,39
70346,note_on,,134,0,1,,,,,,,,,,,,,,0,76,0
70348,note_on,,2,0,1,,,,,,,,,,,,,,0,75,48
70426,note_on,,78,0,1,,,,,,,,,,,,,,0,75,0
70510,note_on,,84,0,1,,,,,,,,,,,,,,0,73,23
70592,note_on,,82,0,1,,,,,,,,,,,,,,0,73,0
70646,note_on,,54,0,1,,,,,,,,,,,,,,0,71,33
70714,note_on,,68,0,1,,,,,,,,,,,,,,0,71,0
70790,note_on,,76,0,1,,,,,,,,,,,,,,0,54,0
70810,note_on,,20,0,1,,,,,,,,,,,,,,0,73,36
70838,note_on,,28,0,1,,,,,,,,,,,,,,0,42,31
70864,note_on,,26,0,1,,,,,,,,,,,,,,0,75,48
70870,note_on,,6,0,1,,,,,,,,,,,,,,0,73,0
70918,note_on,,48,0,1,,,,,,,,,,,,,,0,75,0
70942,note_on,,24,0,1,,,,,,,,,,,,,,0,73,45
70994,note_on,,52,0,1,,,,,,,,,,,,,,0,75,50
70997,note_on,,3,0,1,,,,,,,,,,,,,,0,73,0
71074,note_on,,77,0,1,,,,,,,,,,,,,,0,75,0
71074,note_on,,0,0,1,,,,,,,,,,,,,,0,73,39
71134,note_on,,60,0,1,,,,,,,,,,,,,,0,73,0
71144,note_on,,10,0,1,,,,,,,,,,,,,,0,75,28
71202,note_on,,58,0,1,,,,,,,,,,,,,,0,75,0
71208,note_on,,6,0,1,,,,,,,,,,,,,,0,73,47
71260,note_on,,52,0,1,,,,,,,,,,,,,,0,73,0
71274,note_on,,14,0,1,,,,,,,,,,,,,,0,75,50
71328,note_on,,54,0,1,,,,,,,,,,,,,,0,73,47
71332,note_on,,4,0,1,,,,,,,,,,,,,,0,75,0
71424,note_on,,92,0,1,,,,,,,,,,,,,,0,73,0
71454,note_on,,30,0,1,,,,,,,,,,,,,,0,71,41
71546,note_on,,92,0,1,,,,,,,,,,,,,,0,71,0
71580,note_on,,34,0,1,,,,,,,,,,,,,,0,73,38
71696,note_on,,116,0,1,,,,,,,,,,,,,,0,73,0
71704,note_on,,8,0,1,,,,,,,,,,,,,,0,42,0
71802,note_on,,98,0,1,,,,,,,,,,,,,,0,71,53
71812,note_on,,10,0,1,,,,,,,,,,,,,,0,47,24
72044,control_change,,232,0,1,,,,,,,,,,,,64,127,0,,
72078,note_on,,34,0,1,,,,,,,,,,,,,,0,47,0
73132,note_on,,1054,0,1,,,,,,,,,,,,,,0,71,0
73550,control_change,,418,0,1,,,,,,,,,,,,64,0,0,,
73840,note_on,,290,0,1,,,,,,,,,,,,,,0,71,61
73850,note_on,,10,0,1,,,,,,,,,,,,,,0,59,37
73984,control_change,,134,0,1,,,,,,,,,,,,64,127,0,,
74142,note_on,,158,0,1,,,,,,,,,,,,,,0,71,0
74164,note_on,,22,0,1,,,,,,,,,,,,,,0,66,46
74214,note_on,,50,0,1,,,,,,,,,,,,,,0,66,0
74245,control_change,,31,0,1,,,,,,,,,,,,64,0,0,,
74266,note_on,,21,0,1,,,,,,,,,,,,,,0,66,66
74328,note_on,,62,0,1,,,,,,,,,,,,,,0,66,0
74416,note_on,,88,0,1,,,,,,,,,,,,,,0,63,42
74422,note_on,,6,0,1,,,,,,,,,,,,,,0,66,56
74488,note_on,,66,0,1,,,,,,,,,,,,,,0,66,0
74724,note_on,,236,0,1,,,,,,,,,,,,,,0,66,54
74776,note_on,,52,0,1,,,,,,,,,,,,,,0,66,0
74804,note_on,,28,0,1,,,,,,,,,,,,,,0,59,0
75022,note_on,,218,0,1,,,,,,,,,,,,,,0,68,54
75054,note_on,,32,0,1,,,,,,,,,,,,,,0,59,42
75062,note_on,,8,0,1,,,,,,,,,,,,,,0,63,0
75065,note_on,,3,0,1,,,,,,,,,,,,,,0,64,36
75346,note_on,,281,0,1,,,,,,,,,,,,,,0,76,63
75460,note_on,,114,0,1,,,,,,,,,,,,,,0,68,0
75470,note_on,,10,0,1,,,,,,,,,,,,,,0,59,0
75492,control_change,,22,0,1,,,,,,,,,,,,64,127,0,,
75536,note_on,,44,0,1,,,,,,,,,,,,,,0,76,0
75620,note_on,,84,0,1,,,,,,,,,,,,,,0,64,0
75654,note_on,,34,0,1,,,,,,,,,,,,,,0,76,63
75660,note_on,,6,0,1,,,,,,,,,,,,,,0,69,54
75676,note_on,,16,0,1,,,,,,,,,,,,,,0,66,38
75684,note_on,,8,0,1,,,,,,,,,,,,,,0,59,43
75766,control_change,,82,0,1,,,,,,,,,,,,64,0,0,,
75966,note_on,,200,0,1,,,,,,,,,,,,,,0,59,0
75998,control_change,,32,0,1,,,,,,,,,,,,64,127,0,,
76012,note_on,,14,0,1,,,,,,,,,,,,,,0,76,0
76012,note_on,,0,0,1,,,,,,,,,,,,,,0,75,64
76052,note_on,,40,0,1,,,,,,,,,,,,,,0,75,0
76106,control_change,,54,0,1,,,,,,,,,,,,64,0,0,,
76106,note_on,,0,0,1,,,,,,,,,,,,,,0,75,73
76182,note_on,,76,0,1,,,,,,,,,,,,,,0,75,0
76244,note_on,,62,0,1,,,,,,,,,,,,,,0,75,84
76278,note_on,,34,0,1,,,,,,,,,,,,,,0,59,43
76384,note_on,,106,0,1,,,,,,,,,,,,,,0,75,0
76590,note_on,,206,0,1,,,,,,,,,,,,,,0,78,81
76728,note_on,,138,0,1,,,,,,,,,,,,,,0,59,0
76736,control_change,,8,0,1,,,,,,,,,,,,64,127,0,,
76892,note_on,,156,0,1,,,,,,,,,,,,,,0,68,50
76906,note_on,,14,0,1,,,,,,,,,,,,,,0,71,61
76910,note_on,,4,0,1,,,,,,,,,,,,,,0,59,40
76916,note_on,,6,0,1,,,,,,,,,,,,,,0,66,0
76919,note_on,,3,0,1,,,,,,,,,,,,,,0,69,0
76966,control_change,,47,0,1,,,,,,,,,,,,64,0,0,,
77194,note_on,,228,0,1,,,,,,,,,,,,,,0,78,0
77210,note_on,,16,0,1,,,,,,,,,,,,,,0,76,69
77226,note_on,,16,0,1,,,,,,,,,,,,,,0,59,0
77258,control_change,,32,0,1,,,,,,,,,,,,64,127,0,,
77282,note_on,,24,0,1,,,,,,,,,,,,,,0,71,0
77306,note_on,,24,0,1,,,,,,,,,,,,,,0,68,0
77338,note_on,,32,0,1,,,,,,,,,,,,,,0,76,0
77488,control_change,,150,0,1,,,,,,,,,,,,64,0,0,,
77512,note_on,,24,0,1,,,,,,,,,,,,,,0,66,35
77520,note_on,,8,0,1,,,,,,,,,,,,,,0,69,62
77532,note_on,,12,0,1,,,,,,,,,,,,,,0,59,35
77810,control_change,,278,0,1,,,,,,,,,,,,64,127,0,,
77842,note_on,,32,0,1,,,,,,,,,,,,,,0,81,55
77860,note_on,,18,0,1,,,,,,,,,,,,,,0,59,0
77882,note_on,,22,0,1,,,,,,,,,,,,,,0,66,0
77888,note_on,,6,0,1,,,,,,,,,,,,,,0,81,0
77956,note_on,,68,0,1,,,,,,,,,,,,,,0,81,62
78020,note_on,,64,0,1,,,,,,,,,,,,,,0,81,0
78056,control_change,,36,0,1,,,,,,,,,,,,64,0,0,,
78104,note_on,,48,0,1,,,,,,,,,,,,,,0,75,69
78116,note_on,,12,0,1,,,,,,,,,,,,,,0,66,33
78132,note_on,,16,0,1,,,,,,,,,,,,,,0,59,34
78246,note_on,,114,0,1,,,,,,,,,,,,,,0,75,0
78436,note_on,,190,0,1,,,,,,,,,,,,,,0,81,65
78470,note_on,,34,0,1,,,,,,,,,,,,,,0,69,0
78532,control_change,,62,0,1,,,,,,,,,,,,64,127,0,,
78537,note_on,,5,0,1,,,,,,,,,,,,,,0,59,0
78620,note_on,,83,0,1,,,,,,,,,,,,,,0,66,0
78718,note_on,,98,0,1,,,,,,,,,,,,,,0,76,32
78720,note_on,,2,0,1,,,,,,,,,,,,,,0,71,50
78724,note_on,,4,0,1,,,,,,,,,,,,,,0,68,39
78730,note_on,,6,0,1,,,,,,,,,,,,,,0,59,31
78780,control_change,,50,0,1,,,,,,,,,,,,64,0,0,,
78980,note_on,,200,0,1,,,,,,,,,,,,,,0,59,0
79022,note_on,,42,0,1,,,,,,,,,,,,,,0,76,0
79044,note_on,,22,0,1,,,,,,,,,,,,,,0,71,0
79048,note_on,,4,0,1,,,,,,,,,,,,,,0,80,50
79070,control_change,,22,0,1,,,,,,,,,,,,64,127,0,,
79080,note_on,,10,0,1,,,,,,,,,,,,,,0,81,0
79084,note_on,,4,0,1,,,,,,,,,,,,,,0,68,0
79108,note_on,,24,0,1,,,,,,,,,,,,,,0,80,0
79246,note_on,,138,0,1,,,,,,,,,,,,,,0,78,47
79290,note_on,,44,0,1,,,,,,,,,,,,,,0,80,58
79302,note_on,,12,0,1,,,,,,,,,,,,,,0,78,0
79316,control_change,,14,0,1,,,,,,,,,,,,64,0,0,,
79334,note_on,,18,0,1,,,,,,,,,,,,,,0,66,27
79348,note_on,,14,0,1,,,,,,,,,,,,,,0,59,30
79351,note_on,,3,0,1,,,,,,,,,,,,,,0,78,57
79364,note_on,,13,0,1,,,,,,,,,,,,,,0,80,0
79628,note_on,,264,0,1,,,,,,,,,,,,,,0,75,52
79634,note_on,,6,0,1,,,,,,,,,,,,,,0,78,0
79640,control_change,,6,0,1,,,,,,,,,,,,64,127,0,,
79676,note_on,,36,0,1,,,,,,,,,,,,,,0,66,0
79681,note_on,,5,0,1,,,,,,,,,,,,,,0,59,0
79730,note_on,,49,0,1,,,,,,,,,,,,,,0,75,0
79872,note_on,,142,0,1,,,,,,,,,,,,,,0,78,34
79904,note_on,,32,0,1,,,,,,,,,,,,,,0,80,68
79946,note_on,,42,0,1,,,,,,,,,,,,,,0,66,30
79974,note_on,,28,0,1,,,,,,,,,,,,,,0,59,33
79988,note_on,,14,0,1,,,,,,,,,,,,,,0,80,0
79994,control_change,,6,0,1,,,,,,,,,,,,64,0,0,,
80222,note_on,,228,0,1,,,,,,,,,,,,,,0,75,55
80262,note_on,,40,0,1,,,,,,,,,,,,,,0,78,0
80280,note_on,,18,0,1,,,,,,,,,,,,,,0,59,0
80284,control_change,,4,0,1,,,,,,,,,,,,64,127,0,,
80292,note_on,,8,0,1,,,,,,,,,,,,,,0,66,0
80352,note_on,,60,0,1,,,,,,,,,,,,,,0,75,0
80436,note_on,,84,0,1,,,,,,,,,,,,,,0,78,56
80480,note_on,,44,0,1,,,,,,,,,,,,,,0,78,0
80496,note_on,,16,0,1,,,,,,,,,,,,,,0,80,62
80528,note_on,,32,0,1,,,,,,,,,,,,,,0,78,78
80530,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
80532,note_on,,2,0,1,,,,,,,,,,,,,,0,66,31
80556,note_on,,24,0,1,,,,,,,,,,,,,,0,59,26
80578,note_on,,22,0,1,,,,,,,,,,,,,,0,80,0
80792,control_change,,214,0,1,,,,,,,,,,,,64,127,0,,
80834,note_on,,42,0,1,,,,,,,,,,,,,,0,76,68
80852,note_on,,18,0,1,,,,,,,,,,,,,,0,66,0
80866,note_on,,14,0,1,,,,,,,,,,,,,,0,78,0
80908,note_on,,42,0,1,,,,,,,,,,,,,,0,59,0
80952,note_on,,44,0,1,,,,,,,,,,,,,,0,75,78
80992,note_on,,40,0,1,,,,,,,,,,,,,,0,76,0
81084,control_change,,92,0,1,,,,,,,,,,,,64,0,0,,
81094,note_on,,10,0,1,,,,,,,,,,,,,,0,66,29
81097,note_on,,3,0,1,,,,,,,,,,,,,,0,75,0
81097,note_on,,0,0,1,,,,,,,,,,,,,,0,81,79
81099,note_on,,2,0,1,,,,,,,,,,,,,,0,63,35
81106,note_on,,7,0,1,,,,,,,,,,,,,,0,57,25
81390,control_change,,284,0,1,,,,,,,,,,,,64,127,0,,
81438,note_on,,48,0,1,,,,,,,,,,,,,,0,78,71
81476,note_on,,38,0,1,,,,,,,,,,,,,,0,63,0
81486,note_on,,10,0,1,,,,,,,,,,,,,,0,57,0
81496,note_on,,10,0,1,,,,,,,,,,,,,,0,66,0
81518,note_on,,22,0,1,,,,,,,,,,,,,,0,81,0
81730,note_on,,212,0,1,,,,,,,,,,,,,,0,75,58
81742,note_on,,12,0,1,,,,,,,,,,,,,,0,66,21
81752,note_on,,10,0,1,,,,,,,,,,,,,,0,57,25
81760,note_on,,8,0,1,,,,,,,,,,,,,,0,63,29
81814,note_on,,54,0,1,,,,,,,,,,,,,,0,78,0
81836,control_change,,22,0,1,,,,,,,,,,,,64,0,0,,
82022,control_change,,186,0,1,,,,,,,,,,,,64,127,0,,
82050,note_on,,28,0,1,,,,,,,,,,,,,,0,75,0
82052,note_on,,2,0,1,,,,,,,,,,,,,,0,72,52
82090,note_on,,38,0,1,,,,,,,,,,,,,,0,63,0
82110,note_on,,20,0,1,,,,,,,,,,,,,,0,66,0
82120,note_on,,10,0,1,,,,,,,,,,,,,,0,57,0
82224,note_on,,104,0,1,,,,,,,,,,,,,,0,72,0
82348,note_on,,124,0,1,,,,,,,,,,,,,,0,72,39
82370,note_on,,22,0,1,,,,,,,,,,,,,,0,66,26
82396,note_on,,26,0,1,,,,,,,,,,,,,,0,57,25
82401,note_on,,5,0,1,,,,,,,,,,,,,,0,63,25
82406,control_change,,5,0,1,,,,,,,,,,,,64,0,0,,
82574,control_change,,168,0,1,,,,,,,,,,,,64,127,0,,
82590,note_on,,16,0,1,,,,,,,,,,,,,,0,72,0
82626,note_on,,36,0,1,,,,,,,,,,,,,,0,66,0
82632,note_on,,6,0,1,,,,,,,,,,,,,,0,73,43
82646,note_on,,14,0,1,,,,,,,,,,,,,,0,63,0
82686,note_on,,40,0,1,,,,,,,,,,,,,,0,73,0
82702,note_on,,16,0,1,,,,,,,,,,,,,,0,57,0
82706,note_on,,4,0,1,,,,,,,,,,,,,,0,75,26
82752,note_on,,46,0,1,,,,,,,,,,,,,,0,73,34
82776,note_on,,24,0,1,,,,,,,,,,,,,,0,75,0
82806,note_on,,30,0,1,,,,,,,,,,,,,,0,72,62
82809,note_on,,3,0,1,,,,,,,,,,,,,,0,73,0
82874,note_on,,65,0,1,,,,,,,,,,,,,,0,73,53
82916,note_on,,42,0,1,,,,,,,,,,,,,,0,72,0
82958,control_change,,42,0,1,,,,,,,,,,,,64,0,0,,
82982,note_on,,24,0,1,,,,,,,,,,,,,,0,75,70
82982,note_on,,0,0,1,,,,,,,,,,,,,,0,56,39
82992,note_on,,10,0,1,,,,,,,,,,,,,,0,73,0
83000,note_on,,8,0,1,,,,,,,,,,,,,,0,68,35
83006,note_on,,6,0,1,,,,,,,,,,,,,,0,44,24
83204,control_change,,198,0,1,,,,,,,,,,,,64,127,0,,
83218,note_on,,14,0,1,,,,,,,,,,,,,,0,68,0
83226,note_on,,8,0,1,,,,,,,,,,,,,,0,75,0
83300,note_on,,74,0,1,,,,,,,,,,,,,,0,75,63
83302,note_on,,2,0,1,,,,,,,,,,,,,,0,68,47
83344,note_on,,42,0,1,,,,,,,,,,,,,,0,75,0
83354,note_on,,10,0,1,,,,,,,,,,,,,,0,68,0
83370,note_on,,16,0,1,,,,,,,,,,,,,,0,56,0
83412,note_on,,42,0,1,,,,,,,,,,,,,,0,75,59
83418,note_on,,6,0,1,,,,,,,,,,,,,,0,68,55
83436,note_on,,18,0,1,,,,,,,,,,,,,,0,44,0
83450,control_change,,14,0,1,,,,,,,,,,,,64,0,0,,
83456,note_on,,6,0,1,,,,,,,,,,,,,,0,75,0
83468,note_on,,12,0,1,,,,,,,,,,,,,,0,68,0
83544,note_on,,76,0,1,,,,,,,,,,,,,,0,68,53
83546,note_on,,2,0,1,,,,,,,,,,,,,,0,75,59
83560,note_on,,14,0,1,,,,,,,,,,,,,,0,56,52
