tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel
88785,note_off,109,0,0,,,,,,72,127,0
88786,note_on,1,0,0,,,,,,75,127,0
88895,note_off,109,0,0,,,,,,75,127,0
88895,note_off,0,0,0,,,,,,72,127,0
88896,note_on,1,0,0,,,,,,67,127,0
89005,note_off,109,0,0,,,,,,67,127,0
89006,note_on,1,0,0,,,,,,72,127,0
89115,note_off,109,0,0,,,,,,72,127,0
89116,note_on,1,0,0,,,,,,63,127,0
89225,note_off,109,0,0,,,,,,63,127,0
89226,note_on,1,0,0,,,,,,67,127,0
89336,note_on,110,0,0,,,,,,60,127,0
89445,note_off,109,0,0,,,,,,60,127,0
89446,note_on,1,0,0,,,,,,63,127,0
89555,note_off,109,0,0,,,,,,63,127,0
89556,note_off,1,0,0,,,,,,67,127,0
89556,note_on,0,0,0,,,,,,55,127,0
89665,note_off,109,0,0,,,,,,55,127,0
89666,note_on,1,0,0,,,,,,60,127,0
89776,note_on,110,0,0,,,,,,36,127,0
89883,note_off,107,0,0,,,,,,60,127,0
91092,note_off,1209,0,0,,,,,,36,127,0
95232,end_of_track,4140,1,0,,,,,,,,
