tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
64450,note_on,,,,,27,0,1,,,0,59,33,,
64544,note_off,,,,,114,0,2,,,0,52,64,,
64563,note_on,,,,,19,0,2,,,0,45,37,,
64563,note_off,,,,,113,0,1,,,0,59,64,,
64573,note_on,,,,,10,0,1,,,0,61,32,,
64583,control_change,,,,,20,0,2,,,0,,,64,64
64611,control_change,,,,,28,0,2,,,0,,,64,0
64690,note_off,,,,,117,0,1,,,0,61,64,,
64695,control_change,,,,,84,0,2,,,0,,,64,64
64701,note_on,,,,,11,0,1,,,0,57,34,,
64732,control_change,,,,,37,0,2,,,0,,,64,96
64742,note_off,,,,,41,0,1,,,0,57,64,,
64766,control_change,,,,,34,0,2,,,0,,,64,127
64798,note_off,,,,,32,0,2,,,0,45,64,,
64806,note_on,,,,,8,0,2,,,0,47,24,,
64816,note_on,,,,,74,0,1,,,0,56,27,,
64928,note_off,,,,,112,0,1,,,0,56,64,,
64933,note_on,,,,,5,0,1,,,0,63,33,,
65005,control_change,,,,,199,0,2,,,0,,,64,96
65013,note_off,,,,,80,0,1,,,0,63,64,,
65017,note_off,,,,,12,0,2,,,0,47,64,,
65042,control_change,,,,,25,0,2,,,0,,,64,64
65048,note_on,,,,,6,0,2,,,0,35,35,,
65052,note_on,,,,,39,0,1,,,0,54,36,,
65070,control_change,,,,,22,0,2,,,0,,,64,0
65154,note_off,,,,,102,0,1,,,0,54,64,,
65155,note_on,,,,,1,0,1,,,0,63,39,,
65232,note_off,,,,,77,0,1,,,0,63,64,,
65278,note_on,,,,,46,0,1,,,0,64,39,,
65318,note_on,,,,,248,0,2,,,0,40,45,,
65363,note_off,,,,,45,0,2,,,0,35,64,,
65408,note_on,,,,,130,0,1,,,0,59,36,,
65422,note_off,,,,,14,0,1,,,0,64,64,,
65521,note_off,,,,,99,0,1,,,0,59,64,,
65526,note_on,,,,,5,0,1,,,0,56,36,,
65628,note_off,,,,,102,0,1,,,0,56,64,,
65647,note_on,,,,,19,0,1,,,0,52,34,,
65717,note_off,,,,,70,0,1,,,0,52,64,,
65724,note_on,,,,,7,0,1,,,0,54,27,,
65749,note_off,,,,,25,0,1,,,0,54,64,,
65773,note_on,,,,,24,0,1,,,0,52,41,,
65798,note_off,,,,,25,0,1,,,0,52,64,,
65802,note_on,,,,,4,0,1,,,0,54,45,,
65833,note_off,,,,,31,0,1,,,0,54,64,,
65844,note_on,,,,,11,0,1,,,0,52,50,,
65863,note_on,,,,,19,0,1,,,0,54,39,,
65888,note_off,,,,,25,0,1,,,0,54,64,,
66136,note_off,,,,,773,0,2,,,0,40,64,,
66228,note_off,,,,,340,0,1,,,0,52,64,,
66240,marker,,,,,66240,1,0,,,,,,,
66503,note_on,,,,,275,0,1,,,0,73,34,,
66607,note_off,,,,,104,0,1,,,0,73,64,,
66607,note_on,,,,,0,0,1,,,0,69,28,,
66695,note_off,,,,,88,0,1,,,0,69,64,,
66725,note_on,,,,,30,0,1,,,0,73,52,,
66730,note_on,,,,,5,0,1,,,0,76,50,,
66757,note_off,,,,,27,0,1,,,0,76,64,,
66762,note_off,,,,,5,0,1,,,0,73,64,,
66945,note_on,,,,,183,0,1,,,0,78,61,,
66951,note_on,,,,,6,0,1,,,0,74,50,,
66978,note_off,,,,,27,0,1,,,0,74,64,,
66993,note_off,,,,,15,0,1,,,0,78,64,,
67174,note_on,,,,,181,0,1,,,0,76,50,,
67181,note_on,,,,,7,0,1,,,0,73,61,,
67212,note_off,,,,,31,0,1,,,0,76,64,,
67216,note_off,,,,,4,0,1,,,0,73,64,,
67404,note_on,,,,,188,0,1,,,0,61,64,,
67414,note_on,,,,,10,0,1,,,0,37,56,,
67414,note_on,,,,,0,0,1,,,0,49,56,,
67465,note_off,,,,,51,0,1,,,0,61,64,,
67470,note_off,,,,,5,0,1,,,0,37,64,,
67484,note_off,,,,,14,0,1,,,0,49,64,,
67644,note_on,,,,,160,0,1,,,0,62,63,,
67651,note_on,,,,,7,0,1,,,0,50,55,,
67651,note_on,,,,,0,0,1,,,0,38,53,,
67699,note_off,,,,,48,0,1,,,0,38,64,,
67704,note_off,,,,,5,0,1,,,0,50,64,,
67708,note_off,,,,,4,0,1,,,0,62,64,,
67896,note_on,,,,,188,0,1,,,0,52,53,,
67896,note_on,,,,,0,0,1,,,0,64,63,,
67903,note_on,,,,,7,0,1,,,0,40,50,,
67930,note_off,,,,,27,0,1,,,0,52,64,,
67944,note_off,,,,,14,0,1,,,0,40,64,,
67952,note_off,,,,,8,0,1,,,0,64,64,,
68135,note_on,,,,,183,0,1,,,0,33,63,,
68135,note_on,,,,,0,0,1,,,0,45,63,,
68141,note_on,,,,,6,0,1,,,0,57,63,,
68154,control_change,,,,,2018,0,2,,,0,,,64,64
68175,control_change,,,,,21,0,2,,,0,,,64,127
68219,note_off,,,,,78,0,1,,,0,57,64,,
68393,note_on,,,,,174,0,1,,,0,73,61,,
68400,note_off,,,,,7,0,1,,,0,33,64,,
68412,note_off,,,,,12,0,1,,,0,45,64,,
68504,note_on,,,,,92,0,1,,,0,69,55,,
68523,note_off,,,,,19,0,1,,,0,73,64,,
68542,note_off,,,,,19,0,1,,,0,69,64,,
68638,note_on,,,,,96,0,1,,,0,81,55,,
68638,note_on,,,,,0,0,1,,,0,73,52,,
68667,note_off,,,,,29,0,1,,,0,73,64,,
68677,note_off,,,,,10,0,1,,,0,81,64,,
68868,note_on,,,,,191,0,1,,,0,83,60,,
68874,note_on,,,,,6,0,1,,,0,74,45,,
68894,note_off,,,,,20,0,1,,,0,74,64,,
68918,note_off,,,,,24,0,1,,,0,83,64,,
68936,control_change,,,,,761,0,2,,,0,,,64,96
68955,control_change,,,,,19,0,2,,,0,,,64,64
68975,control_change,,,,,20,0,2,,,0,,,64,0
69108,note_on,,,,,190,0,1,,,0,81,55,,
69115,note_on,,,,,7,0,1,,,0,73,52,,
69157,note_off,,,,,42,0,1,,,0,81,64,,
69172,note_off,,,,,15,0,1,,,0,73,64,,
69349,note_on,,,,,177,0,1,,,0,61,64,,
69360,note_on,,,,,11,0,1,,,0,49,49,,
69364,note_on,,,,,4,0,1,,,0,37,49,,
69411,note_off,,,,,47,0,1,,,0,37,64,,
69415,note_off,,,,,4,0,1,,,0,61,64,,
69423,note_off,,,,,8,0,1,,,0,49,64,,
69589,note_on,,,,,166,0,1,,,0,62,53,,
69595,note_on,,,,,6,0,1,,,0,50,45,,
69596,note_on,,,,,1,0,1,,,0,38,46,,
69629,note_off,,,,,33,0,1,,,0,50,64,,
69633,note_off,,,,,4,0,1,,,0,38,64,,
69638,note_off,,,,,5,0,1,,,0,62,64,,
69822,note_on,,,,,184,0,1,,,0,52,39,,
69828,note_on,,,,,6,0,1,,,0,64,52,,
69834,note_on,,,,,6,0,1,,,0,40,26,,
69846,note_off,,,,,12,0,1,,,0,52,64,,
69863,note_off,,,,,17,0,1,,,0,40,64,,
69874,note_off,,,,,11,0,1,,,0,64,64,,
70042,control_change,,,,,1067,0,2,,,0,,,64,64
70060,control_change,,,,,18,0,2,,,0,,,64,127
70068,note_on,,,,,194,0,1,,,0,45,32,,
70074,note_on,,,,,6,0,1,,,0,57,42,,
70074,note_on,,,,,0,0,1,,,0,33,27,,
70165,note_off,,,,,91,0,1,,,0,57,64,,
70210,note_off,,,,,45,0,1,,,0,33,64,,
70221,note_off,,,,,11,0,1,,,0,45,64,,
70347,note_on,,,,,126,0,1,,,0,73,52,,
70452,note_on,,,,,105,0,1,,,0,69,45,,
70458,note_off,,,,,6,0,1,,,0,73,64,,
70566,note_on,,,,,108,0,1,,,0,76,53,,
70576,note_off,,,,,10,0,1,,,0,69,64,,
70679,note_on,,,,,103,0,1,,,0,73,49,,
70716,note_off,,,,,37,0,1,,,0,76,64,,
70781,note_on,,,,,65,0,1,,,0,69,36,,
70794,note_off,,,,,13,0,1,,,0,73,64,,
70908,note_off,,,,,114,0,1,,,0,69,64,,
70927,note_on,,,,,19,0,1,,,0,78,61,,
70932,note_on,,,,,5,0,1,,,0,74,46,,
71003,note_off,,,,,71,0,1,,,0,78,64,,
71033,note_off,,,,,30,0,1,,,0,74,64,,
71037,control_change,,,,,977,0,2,,,0,,,64,96
71052,note_on,,,,,19,0,1,,,0,76,60,,
71058,note_on,,,,,6,0,1,,,0,73,56,,
71060,control_change,,,,,23,0,2,,,0,,,64,0
71087,note_off,,,,,29,0,1,,,0,73,64,,
71087,note_off,,,,,0,0,1,,,0,76,64,,
71282,note_on,,,,,195,0,1,,,0,61,60,,
71293,note_on,,,,,11,0,1,,,0,49,45,,
71298,note_on,,,,,5,0,1,,,0,37,42,,
71328,note_off,,,,,0,0,1,,,0,61,64,,
71328,note_off,,,,,30,0,1,,,0,37,64,,
71338,note_off,,,,,10,0,1,,,0,49,64,,
71517,note_on,,,,,179,0,1,,,0,62,53,,
71524,note_on,,,,,7,0,1,,,0,38,36,,
71529,note_on,,,,,5,0,1,,,0,50,32,,
71552,note_off,,,,,23,0,1,,,0,38,64,,
71556,note_off,,,,,4,0,1,,,0,50,64,,
71561,note_off,,,,,5,0,1,,,0,62,64,,
71750,note_on,,,,,189,0,1,,,0,52,36,,
71756,note_on,,,,,6,0,1,,,0,64,52,,
71763,note_on,,,,,7,0,1,,,0,40,28,,
71778,note_off,,,,,15,0,1,,,0,52,64,,
71793,note_off,,,,,15,0,1,,,0,40,64,,
71826,note_off,,,,,33,0,1,,,0,64,64,,
71957,control_change,,,,,897,0,2,,,0,,,64,64
71976,control_change,,,,,19,0,2,,,0,,,64,96
71992,control_change,,,,,16,0,2,,,0,,,64,127
71994,note_on,,,,,168,0,1,,,0,45,36,,
71995,note_on,,,,,1,0,1,,,0,33,39,,
72000,note_on,,,,,5,0,1,,,0,57,46,,
72077,note_off,,,,,77,0,1,,,0,57,64,,
72145,note_off,,,,,68,0,1,,,0,33,64,,
72179,note_off,,,,,34,0,1,,,0,45,64,,
72259,note_on,,,,,80,0,1,,,0,73,49,,
72371,note_on,,,,,112,0,1,,,0,69,36,,
72378,note_off,,,,,7,0,1,,,0,73,64,,
72428,note_off,,,,,50,0,1,,,0,69,64,,
72478,note_on,,,,,50,0,1,,,0,81,55,,
72555,note_off,,,,,77,0,1,,,0,81,64,,
72585,note_on,,,,,30,0,1,,,0,73,45,,
72659,note_off,,,,,74,0,1,,,0,73,64,,
72705,note_on,,,,,46,0,1,,,0,74,45,,
72802,note_off,,,,,97,0,1,,,0,74,64,,
72814,note_on,,,,,12,0,1,,,0,83,50,,
72916,note_off,,,,,102,0,1,,,0,83,64,,
72937,note_on,,,,,21,0,1,,,0,81,50,,
72944,note_on,,,,,7,0,1,,,0,73,52,,
72964,note_off,,,,,20,0,1,,,0,81,64,,
72975,note_off,,,,,11,0,1,,,0,73,64,,
73014,control_change,,,,,1022,0,2,,,0,,,64,96
73034,control_change,,,,,20,0,2,,,0,,,64,0
73200,note_on,,,,,225,0,1,,,0,61,45,,
73213,note_on,,,,,0,0,1,,,0,49,36,,
73213,note_on,,,,,13,0,1,,,0,37,34,,
73241,note_off,,,,,28,0,1,,,0,49,64,,
73241,note_off,,,,,0,0,1,,,0,37,64,,
73241,note_off,,,,,0,0,1,,,0,61,64,,
73444,note_on,,,,,203,0,1,,,0,62,45,,
73451,note_on,,,,,7,0,1,,,0,38,35,,
73456,note_on,,,,,5,0,1,,,0,50,26,,
73478,note_off,,,,,22,0,1,,,0,50,64,,
73479,note_off,,,,,1,0,1,,,0,38,64,,
73484,note_off,,,,,5,0,1,,,0,62,64,,
73675,note_on,,,,,191,0,1,,,0,52,23,,
73680,note_on,,,,,5,0,1,,,0,64,44,,
73680,note_on,,,,,0,0,1,,,0,40,26,,
73695,note_off,,,,,15,0,1,,,0,52,64,,
73709,note_off,,,,,14,0,1,,,0,40,64,,
73717,note_off,,,,,8,0,1,,,0,64,64,,
73908,note_on,,,,,191,0,1,,,0,45,23,,
73914,note_on,,,,,6,0,1,,,0,33,18,,
73918,control_change,,,,,884,0,2,,,0,,,64,64
73923,note_on,,,,,9,0,1,,,0,57,20,,
73945,control_change,,,,,27,0,2,,,0,,,64,96
73964,control_change,,,,,19,0,2,,,0,,,64,127
74045,note_off,,,,,122,0,1,,,0,57,64,,
74052,note_on,,,,,7,0,1,,,0,64,17,,
74162,note_off,,,,,110,0,1,,,0,64,64,,
74167,note_on,,,,,5,0,1,,,0,61,27,,
74259,note_on,,,,,92,0,1,,,0,57,24,,
74290,note_off,,,,,31,0,1,,,0,61,64,,
74384,note_off,,,,,94,0,1,,,0,57,64,,
74399,note_on,,,,,15,0,1,,,0,66,33,,
74481,note_off,,,,,0,0,1,,,0,33,64,,
74481,note_off,,,,,82,0,1,,,0,45,64,,
74515,note_off,,,,,34,0,1,,,0,66,64,,
74516,note_on,,,,,1,0,1,,,0,62,29,,
74639,note_off,,,,,123,0,1,,,0,62,64,,
74645,note_on,,,,,6,0,1,,,0,68,36,,
74741,note_off,,,,,96,0,1,,,0,68,64,,
74756,note_on,,,,,15,0,1,,,0,64,39,,
74791,control_change,,,,,827,0,2,,,0,,,64,64
74811,control_change,,,,,20,0,2,,,0,,,64,0
74869,note_on,,,,,113,0,1,,,0,69,39,,
74877,note_on,,,,,0,0,1,,,0,45,19,,
74877,note_off,,,,,8,0,1,,,0,64,64,,
74883,note_on,,,,,6,0,1,,,0,33,19,,
74979,control_change,,,,,168,0,2,,,0,,,64,64
75001,note_on,,,,,118,0,1,,,0,64,26,,
75011,control_change,,,,,32,0,2,,,0,,,64,96
75016,note_off,,,,,15,0,1,,,0,69,64,,
75052,control_change,,,,,41,0,2,,,0,,,64,127
75113,note_on,,,,,97,0,1,,,0,61,29,,
75185,note_off,,,,,72,0,1,,,0,64,64,,
75234,note_on,,,,,49,0,1,,,0,57,27,,
75268,note_off,,,,,34,0,1,,,0,61,64,,
75349,note_off,,,,,81,0,1,,,0,57,64,,
75367,note_on,,,,,18,0,1,,,0,66,33,,
75453,note_off,,,,,86,0,1,,,0,66,64,,
75467,note_on,,,,,14,0,1,,,0,62,29,,
75487,note_off,,,,,20,0,1,,,0,33,64,,
75512,note_off,,,,,25,0,1,,,0,45,64,,
75588,note_off,,,,,76,0,1,,,0,62,64,,
75606,note_on,,,,,18,0,1,,,0,68,33,,
75709,note_off,,,,,103,0,1,,,0,68,64,,
75720,note_on,,,,,11,0,1,,,0,64,34,,
75763,control_change,,,,,711,0,2,,,0,,,64,64
75782,control_change,,,,,19,0,2,,,0,,,64,0
75837,note_off,,,,,117,0,1,,,0,64,64,,
75837,note_on,,,,,0,0,1,,,0,69,45,,
75844,note_on,,,,,7,0,1,,,0,33,39,,
75844,note_on,,,,,0,0,1,,,0,45,36,,
75926,control_change,,,,,144,0,2,,,0,,,64,64
75945,control_change,,,,,19,0,2,,,0,,,64,96
75968,note_on,,,,,124,0,1,,,0,64,46,,
75974,control_change,,,,,29,0,2,,,0,,,64,127
75994,note_off,,,,,26,0,1,,,0,69,64,,
76085,note_on,,,,,91,0,1,,,0,61,43,,
76145,note_off,,,,,60,0,1,,,0,64,64,,
76212,note_off,,,,,67,0,1,,,0,61,64,,
76220,note_on,,,,,8,0,1,,,0,57,13,,
76226,note_on,,,,,6,0,1,,,0,59,24,,
76263,note_off,,,,,37,0,1,,,0,59,64,,
76267,note_off,,,,,4,0,1,,,0,57,64,,
76330,note_on,,,,,63,0,1,,,0,69,50,,
76336,note_on,,,,,6,0,1,,,0,66,42,,
76386,note_off,,,,,50,0,1,,,0,33,64,,
76415,note_off,,,,,29,0,1,,,0,69,64,,
76420,note_off,,,,,5,0,1,,,0,66,64,,
76438,note_on,,,,,18,0,1,,,0,62,50,,
76548,note_off,,,,,110,0,1,,,0,62,64,,
76560,note_on,,,,,12,0,1,,,0,71,50,,
76566,note_on,,,,,6,0,1,,,0,68,52,,
76583,note_off,,,,,17,0,1,,,0,45,64,,
76621,note_off,,,,,38,0,1,,,0,71,64,,
76668,note_off,,,,,47,0,1,,,0,68,64,,
76680,note_on,,,,,12,0,1,,,0,64,49,,
76705,control_change,,,,,731,0,2,,,0,,,64,64
76724,control_change,,,,,19,0,2,,,0,,,64,0
76774,note_off,,,,,94,0,1,,,0,64,64,,
76789,note_on,,,,,15,0,1,,,0,73,56,,
76799,note_on,,,,,10,0,1,,,0,45,23,,
76804,note_on,,,,,0,0,1,,,0,69,45,,
76804,note_on,,,,,5,0,1,,,0,33,27,,
76875,control_change,,,,,151,0,2,,,0,,,64,64
76891,note_off,,,,,87,0,1,,,0,73,64,,
76894,control_change,,,,,19,0,2,,,0,,,64,96
76906,note_off,,,,,15,0,1,,,0,69,64,,
76906,note_on,,,,,0,0,1,,,0,64,54,,
76933,control_change,,,,,39,0,2,,,0,,,64,127
76973,note_off,,,,,67,0,1,,,0,64,64,,
77035,note_on,,,,,62,0,1,,,0,61,45,,
77134,note_off,,,,,99,0,1,,,0,61,64,,
77156,note_on,,,,,22,0,1,,,0,57,14,,
77162,note_on,,,,,6,0,1,,,0,59,29,,
77196,note_off,,,,,34,0,1,,,0,57,64,,
77204,note_off,,,,,8,0,1,,,0,59,64,,
77261,note_off,,,,,57,0,1,,,0,33,64,,
77266,note_on,,,,,5,0,1,,,0,69,53,,
77273,note_on,,,,,7,0,1,,,0,66,36,,
77356,note_off,,,,,83,0,1,,,0,66,64,,
77374,note_off,,,,,18,0,1,,,0,69,64,,
77396,note_on,,,,,22,0,1,,,0,62,32,,
77485,note_off,,,,,89,0,1,,,0,62,64,,
77517,note_on,,,,,32,0,1,,,0,71,53,,
77524,note_on,,,,,7,0,1,,,0,68,49,,
77541,note_off,,,,,17,0,1,,,0,45,64,,
77585,note_off,,,,,44,0,1,,,0,71,64,,
77600,note_off,,,,,15,0,1,,,0,68,64,,
77633,note_on,,,,,33,0,1,,,0,64,30,,
77657,note_off,,,,,24,0,1,,,0,64,64,,
77675,control_change,,,,,742,0,2,,,0,,,64,96
77695,control_change,,,,,20,0,2,,,0,,,64,0
77760,note_on,,,,,103,0,1,,,0,73,61,,
77766,note_on,,,,,0,0,1,,,0,69,46,,
77766,note_on,,,,,6,0,1,,,0,45,29,,
77775,note_on,,,,,9,0,1,,,0,33,14,,
77839,control_change,,,,,144,0,2,,,0,,,64,64
77857,control_change,,,,,18,0,2,,,0,,,64,96
77880,note_off,,,,,105,0,1,,,0,73,64,,
77884,note_off,,,,,4,0,1,,,0,69,64,,
77890,note_on,,,,,6,0,1,,,0,76,58,,
77902,control_change,,,,,45,0,2,,,0,,,64,127
77996,note_on,,,,,106,0,1,,,0,73,49,,
78028,note_off,,,,,32,0,1,,,0,76,64,,
78098,note_off,,,,,70,0,1,,,0,73,64,,
78106,note_on,,,,,8,0,1,,,0,69,50,,
78209,note_off,,,,,103,0,1,,,0,69,64,,
78230,note_on,,,,,21,0,1,,,0,78,57,,
78348,note_off,,,,,118,0,1,,,0,78,64,,
78353,note_on,,,,,5,0,1,,,0,74,55,,
78442,note_off,,,,,89,0,1,,,0,33,64,,
78469,note_on,,,,,27,0,1,,,0,80,57,,
78483,note_off,,,,,14,0,1,,,0,74,64,,
78541,note_off,,,,,58,0,1,,,0,45,64,,
78585,note_off,,,,,44,0,1,,,0,80,64,,
78590,note_on,,,,,5,0,1,,,0,76,60,,
78625,control_change,,,,,723,0,2,,,0,,,64,96
78643,control_change,,,,,18,0,2,,,0,,,64,0
78691,note_off,,,,,101,0,1,,,0,76,64,,
78712,note_on,,,,,21,0,1,,,0,81,58,,
78722,note_on,,,,,10,0,1,,,0,45,25,,
78738,note_on,,,,,16,0,1,,,0,33,9,,
78784,control_change,,,,,141,0,2,,,0,,,64,64
78802,control_change,,,,,18,0,2,,,0,,,64,96
78843,control_change,,,,,41,0,2,,,0,,,64,127
78850,note_on,,,,,112,0,1,,,0,76,33,,
78857,note_off,,,,,7,0,1,,,0,81,64,,
78975,note_on,,,,,118,0,1,,,0,73,49,,
79006,note_off,,,,,31,0,1,,,0,76,64,,
79073,note_on,,,,,67,0,1,,,0,69,46,,
79080,note_off,,,,,7,0,1,,,0,73,64,,
79105,note_off,,,,,25,0,1,,,0,33,64,,
79170,note_off,,,,,65,0,1,,,0,69,64,,
79188,note_on,,,,,18,0,1,,,0,78,49,,
79312,note_on,,,,,124,0,1,,,0,74,49,,
79329,note_off,,,,,17,0,1,,,0,78,64,,
79365,note_off,,,,,36,0,1,,,0,45,64,,
79431,note_on,,,,,66,0,1,,,0,80,53,,
79438,note_off,,,,,7,0,1,,,0,74,64,,
79543,note_off,,,,,105,0,1,,,0,80,64,,
79561,note_on,,,,,18,0,1,,,0,76,42,,
79616,control_change,,,,,773,0,2,,,0,,,64,64
79634,control_change,,,,,18,0,2,,,0,,,64,0
79678,note_off,,,,,117,0,1,,,0,76,64,,
79682,note_on,,,,,4,0,1,,,0,81,55,,
79783,note_on,,,,,101,0,1,,,0,64,42,,
79906,note_on,,,,,123,0,1,,,0,61,43,,
79913,note_on,,,,,7,0,1,,,0,76,46,,
79931,note_off,,,,,18,0,1,,,0,64,64,,
80011,note_off,,,,,80,0,1,,,0,61,64,,
80036,note_on,,,,,25,0,1,,,0,57,35,,
80137,note_off,,,,,101,0,1,,,0,57,64,,
80143,note_on,,,,,6,0,1,,,0,66,45,,
80254,note_off,,,,,111,0,1,,,0,66,64,,
80275,note_on,,,,,21,0,1,,,0,62,36,,
80371,note_off,,,,,96,0,1,,,0,62,64,,
80372,note_off,,,,,1,0,1,,,0,76,64,,
80383,note_on,,,,,11,0,1,,,0,74,46,,
80390,note_on,,,,,7,0,1,,,0,68,42,,
80398,note_off,,,,,8,0,1,,,0,81,64,,
80489,note_off,,,,,91,0,1,,,0,68,64,,
80496,note_on,,,,,7,0,1,,,0,62,35,,
80512,note_off,,,,,16,0,1,,,0,74,64,,
80592,note_off,,,,,80,0,1,,,0,62,64,,
80619,note_on,,,,,27,0,1,,,0,73,45,,
80625,note_on,,,,,6,0,1,,,0,69,45,,
80727,note_off,,,,,102,0,1,,,0,69,64,,
80731,note_on,,,,,4,0,1,,,0,64,46,,
80859,note_on,,,,,128,0,1,,,0,81,55,,
80860,note_on,,,,,1,0,1,,,0,61,48,,
80868,note_off,,,,,8,0,1,,,0,73,64,,
80874,note_off,,,,,6,0,1,,,0,64,64,,
80901,note_off,,,,,27,0,1,,,0,81,64,,
80968,note_on,,,,,67,0,1,,,0,57,42,,
80979,note_off,,,,,11,0,1,,,0,61,64,,
81098,note_on,,,,,119,0,1,,,0,74,53,,
81105,note_on,,,,,7,0,1,,,0,66,42,,
81115,note_off,,,,,10,0,1,,,0,57,64,,
81207,note_off,,,,,92,0,1,,,0,66,64,,
81222,note_on,,,,,15,0,1,,,0,62,39,,
81341,note_on,,,,,119,0,1,,,0,83,60,,
81352,note_on,,,,,11,0,1,,,0,68,34,,
81359,note_off,,,,,7,0,1,,,0,62,64,,
81381,note_off,,,,,22,0,1,,,0,74,64,,
81385,note_off,,,,,4,0,1,,,0,83,64,,
81425,note_off,,,,,40,0,1,,,0,68,64,,
81588,note_on,,,,,163,0,1,,,0,69,30,,
81593,note_on,,,,,5,0,1,,,0,81,55,,
81654,note_off,,,,,61,0,1,,,0,81,64,,
81675,note_off,,,,,21,0,1,,,0,69,64,,
81712,note_on,,,,,37,0,1,,,0,73,39,,
81803,note_off,,,,,91,0,1,,,0,73,64,,
81817,note_on,,,,,14,0,1,,,0,61,23,,
81823,note_on,,,,,6,0,1,,,0,71,42,,
81836,note_off,,,,,13,0,1,,,0,61,64,,
81877,note_off,,,,,41,0,1,,,0,71,64,,
81933,note_on,,,,,56,0,1,,,0,69,36,,
81985,note_off,,,,,52,0,1,,,0,69,64,,
82056,note_on,,,,,71,0,1,,,0,62,45,,
82062,note_on,,,,,6,0,1,,,0,81,53,,
82116,note_off,,,,,54,0,1,,,0,81,64,,
82193,note_on,,,,,77,0,1,,,0,71,32,,
82199,note_on,,,,,6,0,1,,,0,72,28,,
82214,note_off,,,,,15,0,1,,,0,62,64,,
82221,note_off,,,,,7,0,1,,,0,72,64,,
82230,note_off,,,,,9,0,1,,,0,71,64,,
82300,note_on,,,,,70,0,1,,,0,64,33,,
82308,note_on,,,,,8,0,1,,,0,69,46,,
82338,note_off,,,,,30,0,1,,,0,64,64,,
82365,note_off,,,,,27,0,1,,,0,69,64,,
82424,note_on,,,,,59,0,1,,,0,68,39,,
82456,note_off,,,,,32,0,1,,,0,68,64,,
82540,note_on,,,,,84,0,1,,,0,69,50,,
82553,note_on,,,,,13,0,1,,,0,81,27,,
82564,note_on,,,,,11,0,1,,,0,79,39,,
82602,note_off,,,,,38,0,1,,,0,79,64,,
82608,note_off,,,,,6,0,1,,,0,69,64,,
82612,note_off,,,,,4,0,1,,,0,81,64,,
82683,note_on,,,,,71,0,1,,,0,73,42,,
82774,note_off,,,,,91,0,1,,,0,73,64,,
82788,note_on,,,,,14,0,1,,,0,61,37,,
82798,note_on,,,,,10,0,1,,,0,71,45,,
82832,note_off,,,,,34,0,1,,,0,61,64,,
82849,note_off,,,,,17,0,1,,,0,71,64,,
82919,note_on,,,,,70,0,1,,,0,69,45,,
82961,note_off,,,,,42,0,1,,,0,69,64,,
83046,note_on,,,,,85,0,1,,,0,62,36,,
83052,note_on,,,,,6,0,1,,,0,81,42,,
83076,note_off,,,,,24,0,1,,,0,81,64,,
83084,note_off,,,,,8,0,1,,,0,62,64,,
83174,note_on,,,,,90,0,1,,,0,71,45,,
83243,note_off,,,,,69,0,1,,,0,71,64,,
83282,note_on,,,,,39,0,1,,,0,69,50,,
83292,note_on,,,,,10,0,1,,,0,64,36,,
83312,note_off,,,,,20,0,1,,,0,64,64,,
83351,note_off,,,,,39,0,1,,,0,69,64,,
83409,note_on,,,,,58,0,1,,,0,68,39,,
83454,note_off,,,,,45,0,1,,,0,68,64,,
83532,note_on,,,,,78,0,1,,,0,69,46,,
83640,note_on,,,,,108,0,1,,,0,52,32,,
83730,note_off,,,,,90,0,1,,,0,52,64,,
83748,note_on,,,,,18,0,1,,,0,76,46,,
83755,note_on,,,,,7,0,1,,,0,73,45,,
83760,note_on,,,,,5,0,1,,,0,49,40,,
83770,note_off,,,,,10,0,1,,,0,69,64,,
83850,note_off,,,,,80,0,1,,,0,49,64,,
83880,note_on,,,,,30,0,1,,,0,45,36,,
83970,note_off,,,,,90,0,1,,,0,45,64,,
84000,note_on,,,,,30,0,1,,,0,54,38,,
84015,note_off,,,,,15,0,1,,,0,73,64,,
84090,note_off,,,,,75,0,1,,,0,54,64,,
84120,note_on,,,,,30,0,1,,,0,50,36,,
84196,note_off,,,,,76,0,1,,,0,76,64,,
84210,note_off,,,,,14,0,1,,,0,50,64,,
84223,note_on,,,,,13,0,1,,,0,74,46,,
84237,note_on,,,,,14,0,1,,,0,71,45,,
84240,note_on,,,,,3,0,1,,,0,56,59,,
84330,note_off,,,,,90,0,1,,,0,56,64,,
84360,note_on,,,,,30,0,1,,,0,52,59,,
84450,note_off,,,,,90,0,1,,,0,52,64,,
84471,note_on,,,,,21,0,1,,,0,69,32,,
84471,note_on,,,,,0,0,1,,,0,73,49,,
84480,note_on,,,,,9,0,1,,,0,57,34,,
84482,note_off,,,,,2,0,1,,,0,71,64,,
84494,note_off,,,,,12,0,1,,,0,74,64,,
84570,note_off,,,,,76,0,1,,,0,57,64,,
84600,note_on,,,,,30,0,1,,,0,52,44,,
84690,note_off,,,,,90,0,1,,,0,52,64,,
84706,note_off,,,,,16,0,1,,,0,69,64,,
84720,note_on,,,,,14,0,1,,,0,59,56,,
84720,note_on,,,,,0,0,1,,,0,71,53,,
84728,note_off,,,,,8,0,1,,,0,73,64,,
84810,note_off,,,,,82,0,1,,,0,59,64,,
84840,note_on,,,,,30,0,1,,,0,52,34,,
