tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
107370,set_tempo,,,,,220,1,0,331492,,,,,
107430,set_tempo,,,,,60,1,0,329670,,,,,
107520,note_on,,,,,270,0,2,,,,0,41,48
107520,note_on,,,,,0,0,2,,,,0,48,48
107520,note_on,,,,,0,0,2,,,,0,53,48
107590,set_tempo,,,,,160,1,0,327869,,,,,
107710,set_tempo,,,,,120,1,0,324324,,,,,
107730,note_off,,,,,210,0,2,,,,0,53,64
107730,note_off,,,,,0,0,2,,,,0,48,64
107730,note_off,,,,,0,0,2,,,,0,41,64
107760,note_on,,,,,30,0,2,,,,0,41,40
107760,note_on,,,,,0,0,2,,,,0,48,40
107760,note_on,,,,,0,0,2,,,,0,53,40
107760,note_off,,,,,480,0,1,,,,0,68,64
107760,note_off,,,,,0,0,1,,,,0,56,64
107760,note_on,,,,,0,0,1,,,,0,65,57
107830,set_tempo,,,,,120,1,0,322581,,,,,
107880,note_off,,,,,120,0,1,,,,0,65,64
107940,set_tempo,,,,,110,1,0,320856,,,,,
107970,note_off,,,,,0,0,2,,,,0,48,64
107970,note_off,,,,,0,0,2,,,,0,41,64
107970,note_off,,,,,210,0,2,,,,0,53,64
107970,set_tempo,,,,,30,1,0,317460,,,,,
107990,set_tempo,,,,,20,1,0,310881,,,,,
107992,control_change,,,,,112,0,1,,64,0,0,,
108000,set_tempo,,,,,10,1,0,314136,,,,,
108000,note_on,,,,,8,0,1,,,,0,61,54
108000,note_on,,,,,0,0,1,,,,0,73,54
108000,control_change,,,,,0,0,1,,64,96,0,,
108010,set_tempo,,,,,10,1,0,315789,,,,,
108020,set_tempo,,,,,10,1,0,317460,,,,,
108040,set_tempo,,,,,20,1,0,320856,,,,,
108070,set_tempo,,,,,30,1,0,322581,,,,,
108080,set_tempo,,,,,10,1,0,324324,,,,,
108100,set_tempo,,,,,20,1,0,327869,,,,,
108130,set_tempo,,,,,30,1,0,329670,,,,,
108150,set_tempo,,,,,20,1,0,331492,,,,,
108170,set_tempo,,,,,20,1,0,337079,,,,,
108230,set_tempo,,,,,60,1,0,338983,,,,,
108240,note_on,,,,,270,0,2,,,,0,46,45
108290,set_tempo,,,,,60,1,0,346821,,,,,
108310,set_tempo,,,,,20,1,0,352941,,,,,
108370,set_tempo,,,,,60,1,0,355030,,,,,
108450,set_tempo,,,,,80,1,0,365854,,,,,
108480,note_on,,,,,0,0,1,,,,0,67,40
108480,note_on,,,,,0,0,1,,,,0,55,40
108480,note_off,,,,,0,0,1,,,,0,61,64
108480,note_off,,,,,480,0,1,,,,0,73,64
108480,note_on,,,,,0,0,2,,,,0,51,38
108480,note_on,,,,,0,0,2,,,,0,39,38
108480,note_off,,,,,240,0,2,,,,0,46,64
108510,set_tempo,,,,,60,1,0,377358,,,,,
108590,set_tempo,,,,,80,1,0,387097,,,,,
108600,note_off,,,,,0,0,1,,,,0,55,64
108600,note_off,,,,,120,0,1,,,,0,67,64
108650,set_tempo,,,,,60,1,0,400000,,,,,
108690,note_off,,,,,210,0,2,,,,0,51,64
108690,note_off,,,,,0,0,2,,,,0,39,64
108710,set_tempo,,,,,60,1,0,413793,,,,,
108712,control_change,,,,,112,0,1,,64,0,0,,
108720,note_on,,,,,8,0,1,,,,0,68,36
108720,note_on,,,,,0,0,1,,,,0,56,36
108720,note_on,,,,,0,0,2,,,,0,48,41
108720,note_on,,,,,30,0,2,,,,0,44,41
108770,set_tempo,,,,,60,1,0,425532,,,,,
108840,note_off,,,,,120,0,2,,,,0,44,64
108840,note_on,,,,,0,0,2,,,,0,39,40
108850,set_tempo,,,,,80,1,0,434783,,,,,
108930,set_tempo,,,,,80,1,0,451128,,,,,
108960,note_off,,,,,120,0,2,,,,0,39,64
108960,note_on,,,,,0,0,2,,,,0,41,35
108990,set_tempo,,,,,60,1,0,465116,,,,,
109010,set_tempo,,,,,20,1,0,472441,,,,,
109070,set_tempo,,,,,60,1,0,491803,,,,,
109080,note_off,,,,,120,0,2,,,,0,41,64
109080,note_on,,,,,0,0,2,,,,0,43,32
109140,note_off,,,,,420,0,1,,,,0,68,64
109150,set_tempo,,,,,80,1,0,512821,,,,,
109200,note_off,,,,,60,0,1,,,,0,56,64
109200,note_on,,,,,0,0,2,,,,0,44,28
109200,note_off,,,,,120,0,2,,,,0,43,64
109210,set_tempo,,,,,60,1,0,530973,,,,,
109230,set_tempo,,,,,20,1,0,540541,,,,,
109250,set_tempo,,,,,20,1,0,545455,,,,,
109260,set_tempo,,,,,10,1,0,550459,,,,,
109280,set_tempo,,,,,20,1,0,1428571,,,,,
109380,note_off,,,,,0,0,2,,,,0,48,64
109380,note_off,,,,,180,0,2,,,,0,44,64
109440,note_on,,,,,240,0,1,,,,0,63,53
109440,note_on,,,,,0,0,1,,,,0,75,53
109440,control_change,,,,,0,0,1,,64,96,0,,
109440,marker,,,,,0,1,0,,,,,,
109440,set_tempo,,,,,160,1,0,272727,,,,,
109440,note_on,,,,,60,0,2,,,,0,48,48
109480,set_tempo,,,,,40,1,0,271493,,,,,
109530,note_off,,,,,90,0,2,,,,0,48,64
109540,set_tempo,,,,,60,1,0,270270,,,,,
109560,note_on,,,,,30,0,2,,,,0,55,32
109580,set_tempo,,,,,40,1,0,269058,,,,,
109610,set_tempo,,,,,30,1,0,266667,,,,,
109650,note_off,,,,,90,0,2,,,,0,55,64
109670,set_tempo,,,,,60,1,0,265487,,,,,
109672,control_change,,,,,232,0,1,,64,0,0,,
109680,note_on,,,,,0,0,1,,,,0,65,37
109680,note_off,,,,,0,0,1,,,,0,63,64
109680,note_on,,,,,30,0,2,,,,0,50,45
109680,note_on,,,,,0,0,1,,,,0,77,37
109680,control_change,,,,,0,0,1,,64,94,0,,
109680,note_off,,,,,8,0,1,,,,0,75,64
109770,note_off,,,,,90,0,2,,,,0,50,64
109770,set_tempo,,,,,100,1,0,264317,,,,,
109800,note_on,,,,,30,0,2,,,,0,55,33
109890,note_off,,,,,90,0,2,,,,0,55,64
109900,set_tempo,,,,,130,1,0,263158,,,,,
109912,control_change,,,,,232,0,1,,64,0,0,,
109920,note_on,,,,,30,0,2,,,,0,51,47
109920,control_change,,,,,0,0,1,,64,95,0,,
109920,note_on,,,,,0,0,1,,,,0,67,47
109920,note_on,,,,,0,0,1,,,,0,79,47
109920,note_off,,,,,0,0,1,,,,0,65,64
109920,note_off,,,,,8,0,1,,,,0,77,64
110010,note_off,,,,,90,0,2,,,,0,51,64
110040,note_on,,,,,30,0,2,,,,0,55,35
110100,note_off,,,,,180,0,1,,,,0,67,64
110100,note_off,,,,,0,0,1,,,,0,79,64
110130,note_off,,,,,90,0,2,,,,0,55,64
110152,control_change,,,,,52,0,1,,64,0,0,,
110160,note_on,,,,,0,0,1,,,,0,79,57
110160,control_change,,,,,0,0,1,,64,95,0,,
110160,note_on,,,,,30,0,2,,,,0,51,52
110160,note_on,,,,,8,0,1,,,,0,67,57
110280,note_on,,,,,0,0,2,,,,0,55,38
110280,note_off,,,,,120,0,2,,,,0,51,64
110370,note_off,,,,,90,0,2,,,,0,55,64
110400,note_on,,,,,30,0,2,,,,0,60,49
110490,note_off,,,,,90,0,2,,,,0,60,64
110520,note_on,,,,,30,0,2,,,,0,55,39
110600,set_tempo,,,,,700,1,0,264317,,,,,
110610,note_off,,,,,90,0,2,,,,0,55,64
110632,control_change,,,,,472,0,1,,64,0,0,,
110640,note_on,,,,,30,0,2,,,,0,50,47
110640,note_off,,,,,8,0,1,,,,0,79,64
110640,note_off,,,,,0,0,1,,,,0,67,64
110640,note_on,,,,,0,0,1,,,,0,68,41
110640,note_on,,,,,0,0,1,,,,0,80,41
110710,set_tempo,,,,,110,1,0,265487,,,,,
110760,note_on,,,,,0,0,2,,,,0,55,42
110760,note_off,,,,,120,0,2,,,,0,50,64
110820,note_off,,,,,0,0,1,,,,0,68,64
110820,note_off,,,,,180,0,1,,,,0,80,64
110850,note_off,,,,,90,0,2,,,,0,55,64
110880,note_on,,,,,60,0,1,,,,0,67,54
110880,control_change,,,,,0,0,1,,64,96,0,,
110880,note_on,,,,,30,0,2,,,,0,51,53
110880,note_on,,,,,0,0,1,,,,0,79,54
110890,set_tempo,,,,,180,1,0,266667,,,,,
110960,set_tempo,,,,,70,1,0,269058,,,,,
111000,note_off,,,,,120,0,2,,,,0,51,64
111000,note_on,,,,,0,0,2,,,,0,55,39
111090,note_off,,,,,90,0,2,,,,0,55,64
111120,note_on,,,,,30,0,2,,,,0,60,50
111190,set_tempo,,,,,230,1,0,270270,,,,,
111210,note_off,,,,,90,0,2,,,,0,60,64
111240,note_on,,,,,30,0,2,,,,0,55,41
111330,set_tempo,,,,,140,1,0,271493,,,,,
111330,note_off,,,,,90,0,2,,,,0,55,64
111352,control_change,,,,,472,0,1,,64,0,0,,
111360,note_on,,,,,30,0,2,,,,0,48,41
111360,note_on,,,,,0,0,1,,,,0,75,34
111360,note_off,,,,,8,0,1,,,,0,79,64
111360,note_off,,,,,0,0,1,,,,0,67,64
111360,note_on,,,,,0,0,1,,,,0,63,34
111480,note_off,,,,,120,0,2,,,,0,48,64
111480,note_on,,,,,0,0,2,,,,0,55,32
111540,note_off,,,,,180,0,1,,,,0,75,64
111540,note_off,,,,,0,0,1,,,,0,63,64
111550,set_tempo,,,,,220,1,0,272727,,,,,
111560,set_tempo,,,,,10,1,0,273973,,,,,
111570,note_off,,,,,90,0,2,,,,0,55,64
111580,set_tempo,,,,,20,1,0,270270,,,,,
111590,set_tempo,,,,,10,1,0,269058,,,,,
111600,note_on,,,,,0,0,1,,,,0,79,53
111600,note_on,,,,,30,0,2,,,,0,53,48
111600,control_change,,,,,0,0,1,,64,96,0,,
111600,note_on,,,,,60,0,1,,,,0,67,53
111610,set_tempo,,,,,20,1,0,266667,,,,,
111620,set_tempo,,,,,10,1,0,265487,,,,,
111680,set_tempo,,,,,60,1,0,264317,,,,,
111690,note_off,,,,,90,0,2,,,,0,53,64
111720,note_on,,,,,30,0,2,,,,0,55,40
111750,set_tempo,,,,,70,1,0,263158,,,,,
111770,set_tempo,,,,,20,1,0,262009,,,,,
111810,note_off,,,,,90,0,2,,,,0,55,64
111832,control_change,,,,,232,0,1,,64,0,0,,
111840,control_change,,,,,0,0,1,,64,94,0,,
111840,note_on,,,,,0,0,1,,,,0,81,58
111840,note_off,,,,,0,0,1,,,,0,67,64
111840,note_on,,,,,0,0,1,,,,0,69,58
111840,note_on,,,,,30,0,2,,,,0,51,47
111840,note_off,,,,,8,0,1,,,,0,79,64
111890,set_tempo,,,,,120,1,0,259740,,,,,
111930,note_off,,,,,90,0,2,,,,0,51,64
111950,set_tempo,,,,,60,1,0,258621,,,,,
111960,note_on,,,,,30,0,2,,,,0,55,38
112040,set_tempo,,,,,90,1,0,256410,,,,,
112050,note_off,,,,,90,0,2,,,,0,55,64
112072,control_change,,,,,232,0,1,,64,0,0,,
112080,note_on,,,,,30,0,2,,,,0,50,50
112080,note_off,,,,,0,0,1,,,,0,69,64
112080,note_on,,,,,0,0,1,,,,0,71,65
112080,note_on,,,,,0,0,1,,,,0,83,65
112080,control_change,,,,,0,0,1,,64,95,0,,
112080,note_off,,,,,8,0,1,,,,0,81,64
112100,set_tempo,,,,,60,1,0,255319,,,,,
112170,note_off,,,,,90,0,2,,,,0,50,64
112200,set_tempo,,,,,100,1,0,254237,,,,,
112200,note_on,,,,,30,0,2,,,,0,55,35
112260,note_off,,,,,0,0,1,,,,0,71,64
112260,note_off,,,,,180,0,1,,,,0,83,64
112260,set_tempo,,,,,60,1,0,253165,,,,,
112290,note_off,,,,,90,0,2,,,,0,55,64
112312,control_change,,,,,52,0,1,,64,0,0,,
112320,note_on,,,,,8,0,1,,,,0,84,71
112320,note_on,,,,,0,0,1,,,,0,72,71
112320,note_on,,,,,30,0,2,,,,0,51,48
112320,control_change,,,,,0,0,1,,64,96,0,,
112340,set_tempo,,,,,80,1,0,252101,,,,,
112410,note_off,,,,,90,0,2,,,,0,51,64
112410,set_tempo,,,,,70,1,0,251046,,,,,
112440,note_on,,,,,30,0,2,,,,0,55,43
112530,note_off,,,,,90,0,2,,,,0,55,64
112552,control_change,,,,,232,0,1,,64,0,0,,
112560,note_off,,,,,0,0,1,,,,0,84,64
112560,note_on,,,,,30,0,2,,,,0,49,60
112560,note_off,,,,,8,0,1,,,,0,72,64
112560,note_on,,,,,0,0,1,,,,0,73,76
112560,control_change,,,,,0,0,1,,64,94,0,,
112560,note_on,,,,,0,0,1,,,,0,85,76
112650,note_off,,,,,90,0,2,,,,0,49,64
112680,note_on,,,,,30,0,2,,,,0,55,53
112770,note_off,,,,,90,0,2,,,,0,55,64
112792,control_change,,,,,232,0,1,,64,0,0,,
112800,note_on,,,,,30,0,2,,,,0,48,76
112800,note_off,,,,,8,0,1,,,,0,85,64
112800,note_off,,,,,0,0,1,,,,0,73,64
112800,note_on,,,,,0,0,1,,,,0,75,82
112800,note_on,,,,,0,0,1,,,,0,87,82
112800,control_change,,,,,0,0,1,,64,95,0,,
112840,set_tempo,,,,,430,1,0,252101,,,,,
112890,note_off,,,,,90,0,2,,,,0,48,64
112920,note_on,,,,,30,0,2,,,,0,55,62
112980,note_off,,,,,180,0,1,,,,0,87,64
112980,note_off,,,,,0,0,1,,,,0,75,64
113010,note_off,,,,,90,0,2,,,,0,55,64
113032,control_change,,,,,52,0,1,,64,0,0,,
113040,note_on,,,,,0,0,1,,,,0,87,86
113040,note_on,,,,,30,0,2,,,,0,48,84
113040,note_on,,,,,8,0,1,,,,0,75,86
113040,control_change,,,,,0,0,1,,64,95,0,,
113050,set_tempo,,,,,210,1,0,253165,,,,,
113160,note_off,,,,,120,0,2,,,,0,48,64
113160,note_on,,,,,0,0,2,,,,0,51,66
113180,set_tempo,,,,,130,1,0,254237,,,,,
113250,note_off,,,,,90,0,2,,,,0,51,64
113280,note_on,,,,,30,0,2,,,,0,56,74
113300,set_tempo,,,,,120,1,0,255319,,,,,
113370,note_off,,,,,90,0,2,,,,0,56,64
113400,note_on,,,,,30,0,2,,,,0,51,57
113410,set_tempo,,,,,110,1,0,256410,,,,,
113440,set_tempo,,,,,30,1,0,258621,,,,,
113490,note_off,,,,,90,0,2,,,,0,51,64
113512,control_change,,,,,472,0,1,,64,0,0,,
113520,note_off,,,,,8,0,1,,,,0,87,64
113520,note_off,,,,,0,0,1,,,,0,75,64
113520,note_on,,,,,0,0,1,,,,0,77,73
113520,note_on,,,,,0,0,1,,,,0,89,73
113520,note_on,,,,,30,0,2,,,,0,48,73
113640,note_off,,,,,120,0,2,,,,0,48,64
113640,note_on,,,,,0,0,2,,,,0,51,67
113680,set_tempo,,,,,240,1,0,259740,,,,,
113700,note_off,,,,,180,0,1,,,,0,89,64
113700,note_off,,,,,0,0,1,,,,0,77,64
113730,note_off,,,,,90,0,2,,,,0,51,64
113760,note_on,,,,,30,0,2,,,,0,46,84
113760,note_on,,,,,60,0,1,,,,0,75,91
113760,note_on,,,,,0,0,1,,,,0,87,91
113760,control_change,,,,,0,0,1,,64,96,0,,
113800,set_tempo,,,,,120,1,0,262009,,,,,
113870,set_tempo,,,,,70,1,0,263158,,,,,
113880,note_off,,,,,120,0,2,,,,0,46,64
113880,note_on,,,,,0,0,2,,,,0,51,68
113970,note_off,,,,,90,0,2,,,,0,51,64
113970,set_tempo,,,,,100,1,0,264317,,,,,
114000,note_on,,,,,30,0,2,,,,0,55,74
114090,note_off,,,,,90,0,2,,,,0,55,64
114120,note_on,,,,,30,0,2,,,,0,51,63
114140,set_tempo,,,,,170,1,0,265487,,,,,
114200,set_tempo,,,,,60,1,0,266667,,,,,
114210,note_off,,,,,90,0,2,,,,0,51,64
114232,control_change,,,,,472,0,1,,64,0,0,,
114240,note_off,,,,,8,0,1,,,,0,87,64
114240,note_off,,,,,0,0,1,,,,0,75,64
114240,note_on,,,,,0,0,1,,,,0,82,77
114240,note_on,,,,,0,0,1,,,,0,70,77
114240,note_on,,,,,30,0,2,,,,0,46,72
114320,set_tempo,,,,,120,1,0,269058,,,,,
114360,note_off,,,,,120,0,2,,,,0,46,64
114360,note_on,,,,,0,0,2,,,,0,51,60
114380,set_tempo,,,,,60,1,0,270270,,,,,
114420,note_off,,,,,0,0,1,,,,0,70,64
114420,note_off,,,,,180,0,1,,,,0,82,64
114440,set_tempo,,,,,60,1,0,271493,,,,,
114450,note_off,,,,,90,0,2,,,,0,51,64
114480,set_tempo,,,,,40,1,0,272727,,,,,
114480,note_on,,,,,0,0,1,,,,0,84,97
114480,note_on,,,,,30,0,2,,,,0,44,82
114480,control_change,,,,,0,0,1,,64,96,0,,
114480,note_on,,,,,60,0,1,,,,0,72,97
114510,set_tempo,,,,,30,1,0,271493,,,,,
114540,set_tempo,,,,,30,1,0,270270,,,,,
114570,note_off,,,,,90,0,2,,,,0,44,64
114600,note_on,,,,,30,0,2,,,,0,48,67
114620,set_tempo,,,,,80,1,0,269058,,,,,
114690,note_off,,,,,90,0,2,,,,0,48,64
114700,set_tempo,,,,,80,1,0,266667,,,,,
114712,control_change,,,,,232,0,1,,64,0,0,,
114720,note_off,,,,,8,0,1,,,,0,84,64
114720,control_change,,,,,0,0,1,,64,94,0,,
114720,note_on,,,,,0,0,1,,,,0,88,80
114720,note_on,,,,,0,0,1,,,,0,76,80
114720,note_off,,,,,0,0,1,,,,0,72,64
114720,note_on,,,,,30,0,2,,,,0,43,71
114780,set_tempo,,,,,80,1,0,265487,,,,,
114810,note_off,,,,,90,0,2,,,,0,43,64
114840,note_on,,,,,30,0,2,,,,0,48,56
114850,set_tempo,,,,,70,1,0,264317,,,,,
114870,set_tempo,,,,,20,1,0,263158,,,,,
114930,set_tempo,,,,,60,1,0,262009,,,,,
114930,note_off,,,,,90,0,2,,,,0,48,64
114952,control_change,,,,,232,0,1,,64,0,0,,
114960,note_off,,,,,8,0,1,,,,0,88,64
114960,note_off,,,,,0,0,1,,,,0,76,64
114960,note_on,,,,,0,0,1,,,,0,89,71
114960,note_on,,,,,0,0,1,,,,0,77,71
114960,control_change,,,,,0,0,1,,64,95,0,,
114960,note_on,,,,,30,0,2,,,,0,41,69
115050,note_off,,,,,90,0,2,,,,0,41,64
115080,note_on,,,,,30,0,2,,,,0,48,57
115090,set_tempo,,,,,160,1,0,259740,,,,,
115140,note_off,,,,,0,0,1,,,,0,77,64
115140,note_off,,,,,180,0,1,,,,0,89,64
115150,set_tempo,,,,,60,1,0,258621,,,,,
115170,note_off,,,,,90,0,2,,,,0,48,64
115192,control_change,,,,,52,0,1,,64,0,0,,
115200,control_change,,,,,0,0,1,,64,96,0,,
115200,note_on,,,,,0,0,1,,,,0,58,63
115200,note_on,,,,,8,0,1,,,,0,70,63
115200,note_on,,,,,30,0,2,,,,0,43,48
115290,note_off,,,,,90,0,2,,,,0,43,64
115320,note_on,,,,,30,0,2,,,,0,46,43
115350,set_tempo,,,,,200,1,0,254237,,,,,
115410,note_off,,,,,90,0,2,,,,0,46,64
115430,set_tempo,,,,,80,1,0,253165,,,,,
115432,control_change,,,,,232,0,1,,64,0,0,,
115440,note_off,,,,,0,0,1,,,,0,70,64
115440,note_on,,,,,0,0,1,,,,0,74,49
115440,note_on,,,,,0,0,1,,,,0,62,49
115440,control_change,,,,,0,0,1,,64,94,0,,
115440,note_off,,,,,8,0,1,,,,0,58,64
115440,note_on,,,,,30,0,2,,,,0,41,49
115530,note_off,,,,,90,0,2,,,,0,41,64
115550,set_tempo,,,,,120,1,0,252101,,,,,
115560,note_on,,,,,30,0,2,,,,0,46,36
115650,note_off,,,,,90,0,2,,,,0,46,64
115672,control_change,,,,,232,0,1,,64,0,0,,
115680,note_off,,,,,0,0,1,,,,0,74,64
115680,note_on,,,,,0,0,1,,,,0,63,40
115680,note_off,,,,,8,0,1,,,,0,62,64
115680,control_change,,,,,0,0,1,,64,95,0,,
115680,note_on,,,,,0,0,1,,,,0,75,40
115680,note_on,,,,,30,0,2,,,,0,39,42
115730,set_tempo,,,,,180,1,0,251046,,,,,
115770,note_off,,,,,90,0,2,,,,0,39,64
115800,note_on,,,,,30,0,2,,,,0,46,32
115860,note_off,,,,,180,0,1,,,,0,75,64
115860,note_off,,,,,0,0,1,,,,0,63,64
115890,set_tempo,,,,,160,1,0,248963,,,,,
115890,note_off,,,,,90,0,2,,,,0,46,64
115912,control_change,,,,,52,0,1,,64,0,0,,
115920,note_on,,,,,0,0,1,,,,0,67,46
115920,note_on,,,,,0,0,1,,,,0,63,46
115920,control_change,,,,,0,0,1,,64,95,0,,
115920,note_on,,,,,30,0,2,,,,0,34,44
115920,note_on,,,,,8,0,1,,,,0,58,46
115960,set_tempo,,,,,70,1,0,251046,,,,,
116040,note_off,,,,,120,0,2,,,,0,34,64
116040,note_on,,,,,0,0,2,,,,0,46,35
116130,note_off,,,,,90,0,2,,,,0,46,64
116160,note_on,,,,,30,0,2,,,,0,48,39
116170,set_tempo,,,,,210,1,0,252101,,,,,
116250,set_tempo,,,,,80,1,0,253165,,,,,
116250,note_off,,,,,90,0,2,,,,0,48,64
116280,note_on,,,,,30,0,2,,,,0,46,33
116330,set_tempo,,,,,80,1,0,254237,,,,,
116370,note_off,,,,,90,0,2,,,,0,46,64
116392,control_change,,,,,472,0,1,,64,0,0,,
116400,note_on,,,,,0,0,1,,,,0,63,52
116400,note_on,,,,,30,0,2,,,,0,34,40
116400,note_off,,,,,0,0,1,,,,0,63,64
116400,note_off,,,,,0,0,1,,,,0,58,64
116400,note_on,,,,,0,0,1,,,,0,60,52
116400,note_on,,,,,0,0,1,,,,0,68,52
116400,note_off,,,,,8,0,1,,,,0,67,64
116410,set_tempo,,,,,80,1,0,255319,,,,,
116510,set_tempo,,,,,100,1,0,259740,,,,,
116520,note_off,,,,,120,0,2,,,,0,34,64
116520,note_on,,,,,0,0,2,,,,0,46,33
116580,note_off,,,,,0,0,1,,,,0,63,64
116580,note_off,,,,,180,0,1,,,,0,68,64
116580,note_off,,,,,0,0,1,,,,0,60,64
116610,note_off,,,,,90,0,2,,,,0,46,64
116630,set_tempo,,,,,120,1,0,265487,,,,,
116640,note_on,,,,,30,0,2,,,,0,34,45
116640,note_on,,,,,60,0,1,,,,0,56,44
116640,note_on,,,,,0,0,1,,,,0,62,44
116640,note_on,,,,,0,0,1,,,,0,65,44
116640,control_change,,,,,0,0,1,,64,96,0,,
116730,set_tempo,,,,,100,1,0,270270,,,,,
116760,note_off,,,,,120,0,2,,,,0,34,64
116760,note_on,,,,,0,0,2,,,,0,46,35
116810,set_tempo,,,,,80,1,0,273973,,,,,
116850,note_off,,,,,90,0,2,,,,0,46,64
116880,note_on,,,,,30,0,2,,,,0,48,39
116890,set_tempo,,,,,80,1,0,275229,,,,,
116970,note_off,,,,,90,0,2,,,,0,48,64
116970,set_tempo,,,,,80,1,0,280374,,,,,
117000,note_on,,,,,30,0,2,,,,0,46,35
117050,set_tempo,,,,,80,1,0,284360,,,,,
117090,note_off,,,,,90,0,2,,,,0,46,64
117112,control_change,,,,,472,0,1,,64,0,0,,
117120,note_on,,,,,0,0,1,,,,0,58,53
117120,note_on,,,,,0,0,1,,,,0,63,53
117120,note_on,,,,,30,0,2,,,,0,39,39
117120,note_off,,,,,8,0,1,,,,0,65,64
117120,note_off,,,,,0,0,1,,,,0,56,64
117120,note_on,,,,,0,0,1,,,,0,55,53
117120,note_off,,,,,0,0,1,,,,0,62,64
117130,set_tempo,,,,,80,1,0,285714,,,,,
117210,set_tempo,,,,,80,1,0,292683,,,,,
117240,note_on,,,,,0,0,2,,,,0,46,35
117240,note_off,,,,,120,0,2,,,,0,39,64
117270,set_tempo,,,,,60,1,0,294118,,,,,
117300,note_off,,,,,180,0,1,,,,0,63,64
117300,note_off,,,,,0,0,1,,,,0,58,64
117300,note_off,,,,,0,0,1,,,,0,55,64
117330,note_off,,,,,90,0,2,,,,0,46,64
117340,set_tempo,,,,,70,1,0,295567,,,,,
117360,note_on,,,,,60,0,1,,,,0,55,40
117360,note_on,,,,,0,0,1,,,,0,58,40
117360,note_on,,,,,0,0,1,,,,0,63,40
117360,note_on,,,,,30,0,2,,,,0,39,44
117360,control_change,,,,,0,0,1,,64,96,0,,
117410,set_tempo,,,,,70,1,0,297030,,,,,
117490,set_tempo,,,,,80,1,0,298507,,,,,
117520,set_tempo,,,,,30,1,0,301508,,,,,
117540,note_off,,,,,180,0,2,,,,0,39,64
117540,note_off,,,,,180,0,1,,,,0,63,64
117540,note_off,,,,,0,0,1,,,,0,58,64
117540,note_off,,,,,0,0,1,,,,0,55,64
117590,set_tempo,,,,,70,1,0,269058,,,,,
117600,note_on,,,,,60,0,1,,,,0,55,68
117720,note_on,,,,,0,0,1,,,,0,58,62
117720,note_off,,,,,120,0,1,,,,0,55,64
117832,control_change,,,,,112,0,1,,64,0,0,,
117840,note_on,,,,,0,0,1,,,,0,63,77
117840,note_off,,,,,8,0,1,,,,0,58,64
117840,control_change,,,,,0,0,1,,64,94,0,,
117960,note_off,,,,,120,0,1,,,,0,63,64
117960,note_on,,,,,0,0,1,,,,0,67,83
118050,note_off,,,,,90,0,1,,,,0,67,64
118072,control_change,,,,,22,0,1,,64,0,0,,
118080,note_on,,,,,540,0,2,,,,0,43,98
118080,note_on,,,,,0,0,2,,,,0,51,98
118080,note_on,,,,,0,0,2,,,,0,55,98
118080,set_tempo,,,,,490,1,0,310881,,,,,
118080,control_change,,,,,0,0,1,,64,95,0,,
118080,note_on,,,,,0,0,1,,,,0,63,97
118080,note_on,,,,,0,0,1,,,,0,70,97
118080,note_on,,,,,8,0,1,,,,0,58,97
118546,control_change,,,,,466,0,1,,64,0,0,,
118560,note_on,,,,,0,0,2,,,,0,51,67
118560,note_on,,,,,0,0,2,,,,0,39,67
118560,note_off,,,,,0,0,2,,,,0,43,64
118560,note_off,,,,,0,0,2,,,,0,51,64
118560,note_on,,,,,0,0,1,,,,0,67,63
118560,note_on,,,,,0,0,1,,,,0,63,63
118560,note_on,,,,,0,0,1,,,,0,58,63
118560,note_off,,,,,0,0,1,,,,0,58,64
118560,note_off,,,,,0,0,1,,,,0,63,64
118560,note_off,,,,,14,0,1,,,,0,70,64
118560,note_off,,,,,480,0,2,,,,0,55,64
118560,set_tempo,,,,,480,1,0,263158,,,,,
118740,note_off,,,,,0,0,2,,,,0,39,64
118740,set_tempo,,,,,180,1,0,384615,,,,,
118740,note_off,,,,,180,0,2,,,,0,51,64
118740,note_off,,,,,180,0,1,,,,0,67,64
118740,note_off,,,,,0,0,1,,,,0,63,64
118740,note_off,,,,,0,0,1,,,,0,58,64
118800,note_on,,,,,60,0,2,,,,0,79,52
118800,note_on,,,,,60,0,1,,,,0,91,57
118800,set_tempo,,,,,60,1,0,271493,,,,,
118920,note_on,,,,,0,0,2,,,,0,75,44
118920,note_off,,,,,120,0,2,,,,0,79,64
118920,note_off,,,,,120,0,1,,,,0,91,64
118920,note_on,,,,,0,0,1,,,,0,87,44
119010,note_off,,,,,90,0,2,,,,0,75,64
119010,note_off,,,,,90,0,1,,,,0,87,64
119040,note_on,,,,,30,0,1,,,,0,91,53
119040,note_on,,,,,30,0,2,,,,0,79,53
119040,control_change,,,,,0,0,1,,64,96,0,,
119160,note_off,,,,,120,0,2,,,,0,79,64
119160,note_on,,,,,0,0,2,,,,0,75,58
119160,note_on,,,,,0,0,1,,,,0,87,58
119160,note_off,,,,,120,0,1,,,,0,91,64
119280,note_off,,,,,120,0,2,,,,0,75,64
119280,note_off,,,,,120,0,1,,,,0,87,64
119280,note_on,,,,,0,0,2,,,,0,70,66
119280,note_on,,,,,0,0,1,,,,0,82,66
119400,note_on,,,,,0,0,2,,,,0,67,75
119400,note_on,,,,,0,0,1,,,,0,79,75
119400,note_off,,,,,120,0,1,,,,0,82,64
